GID,ANNOTATION_ID
1131,[]
1630,"[15105, 15106]"
3155,[12597]
1401,[]
4612,[18536]
2250,"[13936, 13937, 13938]"
4148,[]
698,[14111]
2320,[15150]
1999,"[15825, 15826, 15827, 15828]"
511,[9352]
1187,[9263]
4308,"[18644, 18645]"
1858,[15281]
2027,[]
1961,[14999]
4696,[]
3632,[15913]
48,[13444]
2076,"[14836, 14837, 14838]"
4826,[]
3148,"[12733, 12734]"
1120,[]
1432,[]
1825,[15125]
486,[]
3556,"[12144, 12145, 12146]"
3285,[]
79,[13454]
2712,[17131]
3371,"[12635, 12636]"
2735,[17099]
3974,"[18754, 18755, 18756]"
3825,[]
1327,[9699]
4801,"[18290, 18291, 18292, 18293, 18294]"
1690,[]
216,[]
128,"[15540, 15541]"
105,[15533]
2632,"[17081, 17082]"
1318,"[9734, 9735, 12340, 12341, 12342]"
1669,[]
874,[]
3885,[17931]
4701,[]
4509,[]
2896,"[16892, 16893, 16894]"
4262,[18130]
1161,[13331]
3826,[]
967,[15585]
1075,[]
1952,[14337]
4655,[15751]
3465,[]
133,[15462]
3693,"[18084, 18085]"
3033,[]
4628,"[18368, 18369, 18370, 18371]"
1423,"[12325, 12326]"
4995,[13035]
4928,[12448]
1621,"[14274, 14275, 14276]"
2135,[]
2149,"[15144, 15145]"
2245,"[14958, 14959, 14960, 14961]"
3100,[]
509,[9353]
3549,[12168]
4294,"[18440, 18441]"
2950,[]
649,[14218]
2982,[13886]
2624,[]
892,[9465]
849,[15605]
632,[16067]
161,[15461]
693,[]
3011,[13873]
4295,"[18438, 18439]"
3639,[9996]
3922,[18624]
2342,[14364]
866,[]
512,[9388]
516,[9341]
2246,[14819]
2655,[17080]
2437,"[15809, 15810, 15811, 15812, 15813]"
1316,[9710]
4688,[]
447,"[9368, 9369]"
4422,"[18722, 18723, 18724, 18725, 18726]"
4829,[18480]
3109,[12643]
1534,[15174]
1949,[]
895,"[9404, 9405]"
190,[]
1960,[14047]
4530,[]
4432,[10037]
2323,[14721]
1099,[9415]
1470,"[12272, 12273]"
2679,"[16957, 16958]"
4247,[18239]
1814,[14044]
2307,[14917]
2133,[]
147,[15503]
4278,"[17994, 17995]"
2422,[13991]
1322,"[12259, 12260]"
2466,[13970]
2951,[17016]
2109,"[9195, 9196, 9197]"
2124,[]
3509,[12143]
1425,"[12427, 12428, 12429, 12430]"
1413,"[9719, 12332, 12333, 12334]"
2144,[]
3732,[]
3263,"[12550, 12551, 12552]"
4394,[]
517,[9394]
4852,[18699]
386,[13324]
1424,"[12287, 12288]"
4884,[12497]
1349,[]
3247,[12595]
3463,[]
2807,[9968]
4285,"[18456, 18457, 18458]"
1385,"[12277, 12278]"
4711,[]
2058,[15087]
3904,[]
1921,[14573]
2970,[17032]
4136,[]
3006,[16989]
4335,[]
1040,[]
3201,[12649]
453,[]
263,"[15508, 15509]"
448,[9401]
4347,[]
3708,[]
3704,[]
4366,[]
585,"[9389, 9390]"
2343,[14335]
3562,"[12140, 12141, 12142]"
1053,[9493]
1059,[9533]
539,"[16131, 16132, 16133, 16134]"
1302,"[12767, 12768, 12769, 12770, 12771]"
1509,[]
1698,[]
4851,"[18040, 18041]"
2852,[17046]
1659,"[15306, 15307]"
2572,"[17321, 17322]"
319,[15491]
3877,[17978]
2903,"[16818, 16819, 16820, 16821, 16822]"
4009,[]
798,[14249]
3911,[]
3521,[12115]
2143,[]
554,"[15957, 15958]"
939,"[15587, 15588, 15589, 15590]"
1574,[15019]
305,[]
777,[14143]
2097,[14785]
184,[]
510,[9362]
3211,[12695]
4264,[]
4809,[17894]
2273,[14302]
726,[14149]
1517,[14633]
1376,"[12252, 12253, 12254]"
4289,[]
4563,[18271]
4027,[]
3382,[12578]
2155,[15074]
2242,[14598]
1884,[]
3405,[]
1026,[15607]
1543,"[14307, 14308, 14309]"
4401,[]
3025,[17020]
4513,[]
4713,[]
3309,[]
556,[15381]
987,[]
2520,[]
1558,[14330]
84,[13452]
1609,"[14351, 14352, 14353, 14354]"
2108,"[9205, 9206]"
1625,"[15775, 15776, 15777]"
707,[14196]
1164,[13347]
3443,[8883]
721,[14163]
3513,[12129]
3990,"[18008, 18009]"
2548,[17051]
2770,[17256]
1370,[]
3177,[]
1337,[]
75,[13400]
999,[15612]
771,[14142]
1065,[9420]
3153,[12535]
2184,[15065]
284,[15455]
1283,[]
4629,"[18529, 18530, 18531, 18532]"
4806,[18182]
2707,[16817]
1293,"[12347, 12348, 12349]"
2495,[14290]
3158,[12736]
903,[9483]
870,[15662]
1618,"[14007, 14008, 14009]"
409,[16116]
1898,[14953]
2205,[14422]
2192,[]
599,[]
1177,[13381]
1465,"[12274, 12275]"
3769,[]
4319,[]
4926,[12442]
4648,[18136]
2706,[17185]
3628,[17910]
2165,"[9228, 9229]"
1907,"[15298, 15299, 15300]"
198,[]
794,[14170]
809,[]
185,[]
1859,[13939]
2148,[14729]
4705,[]
514,[9376]
4368,[]
1705,[]
4406,[18192]
912,[9467]
1171,[13327]
82,[13397]
3418,[]
2743,"[13890, 13891]"
4621,[17904]
1579,[15258]
800,[14162]
3587,"[18166, 18167]"
2958,[16887]
977,[15881]
947,"[9523, 9524]"
2399,[]
2344,[14627]
4819,[10036]
1025,[15600]
3439,[8941]
4405,[18181]
3195,[]
1627,"[15070, 15071]"
4497,[]
3675,[]
1334,"[9700, 9701, 9702, 9703, 9704, 12774]"
3327,[12537]
4697,[]
1492,[]
3389,[12687]
4986,[]
4660,"[18745, 18746, 18747, 18748, 18749]"
2515,[]
4903,"[12439, 12440]"
502,[9354]
193,[]
51,[13438]
1505,"[15059, 15060]"
4635,[18295]
2798,[9933]
4372,[]
4234,"[18144, 18145, 18146, 18147]"
2672,[]
3271,[12666]
2154,[15353]
3923,[]
1266,[]
3956,"[17885, 17886]"
357,[13306]
710,[14121]
4857,[18751]
2214,[14928]
1568,[15186]
4611,"[18682, 18683]"
2909,[17236]
4850,"[18587, 18588]"
3849,[]
4226,"[18078, 18079]"
1598,"[14667, 14668, 14669]"
1170,[13336]
2505,[]
4836,[18026]
2780,"[17105, 17106]"
4828,[18692]
1051,[9521]
3555,"[12188, 12189]"
4178,[]
2183,[14723]
1396,[]
1879,[14540]
4590,[18238]
2705,"[16732, 16733]"
1830,"[14583, 14584]"
3313,[]
239,[]
1525,[15075]
1529,[14687]
4254,[18638]
4984,[]
360,[13310]
2013,[]
3529,"[12184, 12185, 12186]"
1333,"[9690, 9691, 9692]"
1138,[]
4862,"[18035, 18036]"
3810,[]
4004,[18131]
3145,[12601]
4881,[]
2351,"[14962, 14963, 14964]"
2071,"[9224, 9225]"
3164,"[8966, 8967, 8968]"
1384,[12375]
1672,[14339]
3132,[8902]
3579,[]
2332,[14756]
1685,[]
12,[9330]
1403,[]
626,[]
1696,[]
4866,[]
3110,[12573]
2037,[]
4559,[]
4431,[]
1915,[15250]
2011,"[14799, 14800, 14801]"
1463,[12350]
1719,[]
3789,[]
329,[15477]
1687,[]
2554,"[16914, 16915]"
238,[]
924,[]
3202,[12546]
2804,[9982]
2916,[]
3882,[18190]
3576,[]
4032,[]
3957,[15746]
4408,"[18379, 18380]"
727,[14222]
2953,[16884]
4999,[12984]
1979,[14303]
4662,[18381]
3954,"[18258, 18259]"
3759,[]
4135,[]
828,"[15628, 15629, 15630]"
1887,[14927]
2509,[]
4385,[]
1836,[14834]
2130,[]
2484,[]
3157,[12737]
3736,[]
2883,"[13879, 13880]"
2693,[17229]
881,"[9449, 15879, 15880]"
4467,[18062]
4846,[18526]
4656,[18138]
2802,[9965]
2040,[]
4330,"[18415, 18416, 18417, 18418, 18419]"
3126,[12704]
3193,[]
2280,"[14433, 14434, 14435]"
2455,"[15205, 15206]"
3024,[16990]
4831,[]
337,[]
1945,"[14071, 14072]"
2478,[14807]
1320,[]
957,[15672]
2816,[]
489,[]
2945,[]
3458,[]
1794,[14595]
884,[9505]
2647,[]
1818,[14872]
3525,"[12235, 12236]"
4520,[]
1535,[14759]
733,[14150]
4909,[]
4378,[]
863,[]
4346,[]
935,[15897]
1888,[]
163,[15446]
4863,"[18265, 18266, 18267, 18268]"
4342,[]
395,[13298]
1755,[14407]
254,"[15916, 15917, 15918]"
3040,[17231]
3212,[]
1913,[14696]
3477,[]
4172,[]
3988,[18073]
2292,[14370]
3879,[17880]
2597,[17295]
2882,[16919]
2419,[15149]
35,[13435]
4615,"[18382, 18383, 18384]"
222,[9226]
4668,"[18591, 18592, 18593, 18594, 18595, 18596, 18597]"
1707,[]
4975,[]
723,[14118]
2007,"[14864, 14865]"
1405,[12374]
122,"[15537, 15538]"
4018,"[18521, 18522]"
1924,[14650]
204,[]
4925,[12487]
2230,[15252]
4023,[]
3103,"[12607, 12608]"
485,[]
3680,[]
3115,[12726]
2591,[17226]
989,[]
3149,[12671]
4681,[]
2921,"[16985, 16986, 16987, 16988]"
34,[13429]
4985,[]
3774,[]
2186,[]
4306,"[18703, 18704, 18705]"
1021,[15602]
886,[9409]
2439,[15151]
2461,"[15342, 15343, 15344, 15345]"
4223,[18276]
2649,[9969]
203,[]
2145,[14861]
3130,"[12592, 12593, 12594]"
3721,[17982]
2688,"[16779, 16780]"
1486,"[9173, 9174]"
759,[14214]
4772,[]
4957,[]
1590,"[14386, 14387]"
3626,[15757]
1760,[14338]
444,[9351]
1632,"[14791, 14792]"
2939,"[16974, 16975, 16976, 16977]"
2211,"[14052, 14053, 14054]"
2837,[17303]
2475,[]
4026,[]
4970,[]
4619,"[18262, 18263, 18264]"
4554,[]
718,[14187]
757,[14189]
627,[]
1793,[14659]
4867,"[18174, 18175]"
638,[16185]
3694,[]
2666,[17118]
2023,[15822]
2753,[17090]
4205,[]
3412,[12732]
552,[15429]
1087,[]
1688,[]
2826,[9947]
2433,[14550]
2401,[]
4323,[]
4435,[10034]
3938,[18338]
294,[15486]
2898,"[16813, 16814, 16815]"
224,[9175]
704,[14113]
4539,"[18672, 18673]"
2173,[]
221,[9177]
4664,"[18651, 18652, 18653, 18654]"
1772,[15051]
455,[15985]
1201,[13352]
902,[15871]
4932,[12472]
64,"[13409, 13410]"
2627,[]
4371,[]
3782,[18376]
2626,[]
1236,[]
729,[14172]
1271,[]
4334,[]
2380,[14051]
907,[]
1436,[]
4825,[18240]
3987,"[18470, 18471]"
4670,"[18615, 18616, 18617, 18618, 18619, 18620, 18621, 18622, 18623]"
4671,"[18385, 18386, 18387, 18388]"
1357,[]
1454,[9685]
2306,[14989]
1332,"[9681, 9682, 9683, 9684, 12393, 12394]"
472,[15425]
1359,[]
582,"[15963, 15964, 15965, 15966]"
309,[9191]
4724,[]
4260,[17949]
4395,[]
1471,[12255]
2675,"[17156, 17157]"
1048,[15609]
1594,[15191]
4199,[]
311,[9216]
3401,"[12618, 12619]"
639,[]
4053,"[18445, 18446, 18447, 18448, 18449, 18450]"
3592,[17913]
940,[]
3811,[]
1146,[9159]
2389,"[14436, 14437, 14438]"
4236,"[17997, 17998, 17999, 18000]"
3539,[12211]
213,[]
877,[15597]
1832,[14790]
2685,[16769]
298,[]
3690,"[18489, 18490]"
1336,[]
68,[13457]
1150,[]
1900,"[14413, 14414, 14415, 14416]"
3916,[17881]
712,[14184]
844,[]
229,[9178]
3726,[18047]
87,[13421]
2937,[]
3449,[12638]
4485,[17957]
2163,"[9254, 9255]"
2583,[17296]
2568,"[17053, 17054]"
3134,[12534]
2364,[]
3716,[18465]
3623,[18640]
4987,[12993]
2381,"[15242, 15243]"
63,[13440]
4526,[]
793,[14094]
836,[9475]
4992,[9549]
3596,[18730]
4876,[]
4141,[]
3087,[9107]
2081,[]
3532,"[12178, 12179]"
3551,[9144]
1560,[14690]
4964,[9564]
4596,[18402]
3254,[12647]
3064,[]
3646,[10016]
1591,"[14537, 14538, 14539]"
3901,[]
3287,"[12609, 12610, 12611, 12612]"
2406,"[14624, 14625, 14626]"
2008,[]
2914,"[17124, 17125]"
2774,"[16857, 16858, 16859, 16860]"
1613,"[13950, 13951, 13952]"
2527,[]
1946,[]
2785,[17234]
126,[15536]
629,[]
3832,[]
3571,[]
4173,[]
1840,"[14859, 14860]"
2975,"[17221, 17222]"
848,[]
468,[16146]
240,[15915]
2278,"[14398, 14399]"
4095,[]
2524,[]
2066,"[9221, 9222]"
1116,[]
2152,"[14987, 14988]"
922,[9501]
1018,[]
2236,[14544]
1033,[]
4300,[]
4000,[]
4263,[18112]
3848,[]
1575,[15148]
2710,[16999]
4891,"[12460, 12461]"
1993,"[14882, 14883]"
2427,"[14604, 14605]"
3508,[12226]
1078,[]
2075,[14265]
3159,[12724]
25,[]
1641,"[15795, 15796, 15797, 15798, 15799, 15800, 15801, 15802]"
2944,[17092]
3331,[]
4976,[]
3479,[]
1548,[15189]
3213,[8958]
96,[]
3818,[]
2207,[14722]
1868,[14973]
2522,[]
719,"[14231, 14232]"
364,[13285]
807,[]
1986,[15260]
1633,"[14897, 14898]"
3106,[12532]
17,[9327]
692,[]
2122,[]
3510,[12116]
1542,"[14995, 14996]"
246,[15460]
2284,"[13980, 13981, 13982]"
1974,"[15278, 15279, 15280]"
4299,[]
2851,"[17216, 17217]"
2930,"[17060, 17061]"
2677,"[17244, 17245, 17246, 17247]"
4062,[18608]
1466,[12373]
4191,[]
3968,"[18059, 18060]"
3142,[8880]
4783,[18158]
4063,[18355]
2966,[]
2421,[14445]
1677,[15266]
3217,[8924]
4159,[]
4699,[]
4150,[]
119,[]
2863,[9975]
4680,[]
3367,[]
4352,[]
4864,"[18227, 18228, 18229]"
2115,[9244]
676,[]
2403,[]
44,[13413]
2476,[]
2781,[17111]
3685,"[18472, 18473]"
1909,[]
4106,[18189]
1821,[14948]
2506,[]
3601,[17882]
1265,[]
1047,[9510]
3400,[12686]
4239,"[18359, 18360, 18361, 18362, 18363, 18364]"
1325,"[12784, 12785]"
3891,[]
4965,[9548]
425,[15396]
3590,[18330]
2405,"[14439, 14440]"
1156,[13341]
661,[14144]
3041,"[17134, 17135, 17136]"
1300,"[12399, 12400, 12401]"
2297,[14574]
919,[]
852,[]
3844,[]
4525,[]
4291,[]
4450,[]
976,[9410]
3655,[]
3876,"[15749, 15750]"
4163,[]
3656,[]
412,"[16050, 16051]"
2829,[9984]
602,[]
4882,[]
1455,[12398]
508,[9392]
220,[9211]
3537,[12165]
1935,"[14713, 14714]"
1014,[9504]
1578,[15194]
3489,[]
1093,[]
1920,[14294]
783,[14213]
3963,[18039]
3188,[]
665,[14165]
1656,"[15049, 15050]"
1576,[14418]
3851,[]
4058,[18733]
1252,[9693]
3399,[12504]
3332,[]
4848,"[17943, 17944, 17945, 17946]"
528,[]
414,[16162]
1100,[9491]
2088,[14732]
2300,[14334]
3255,[]
3397,"[12507, 12508]"
825,"[15591, 15592, 15593]"
2771,"[16700, 16701, 16702, 16703, 16704, 16705]"
4843,[17964]
2946,[]
3895,[]
2590,[17091]
3347,[12710]
1237,[12331]
663,"[14115, 14116]"
4778,[15770]
754,"[14145, 14146]"
3920,[18106]
1301,"[12376, 12377, 12378]"
4854,"[17973, 17974]"
1767,"[15199, 15200, 15201]"
1329,"[12757, 12758, 12759]"
879,[15608]
3413,[]
3863,[]
4602,[]
4179,[]
138,[15521]
3257,[12604]
2387,"[14358, 14359]"
3437,[12519]
943,[9530]
847,[15673]
1846,"[15346, 15347]"
1044,[]
925,[9497]
3684,[18076]
1955,"[15324, 15325, 15326]"
861,[15657]
4577,[18179]
4901,"[12465, 12466]"
3910,[]
3855,[]
1893,[]
3724,[]
354,[13309]
562,"[16011, 16012, 16013]"
3907,[]
3133,[8884]
4718,[]
890,[9413]
770,[14169]
2056,[14048]
2440,[15094]
831,"[15903, 15904, 15905]"
2517,[]
2254,"[15312, 15313]"
4948,"[12446, 12447]"
1749,[15018]
3741,[18709]
3733,[]
1015,[9441]
4066,"[18067, 18068, 18069]"
2544,[17287]
1035,[]
307,[9194]
362,[13278]
10,[9336]
4266,[18118]
3593,[15766]
2507,[]
818,"[15666, 15667, 15668]"
2708,[16720]
1399,[]
2329,[14858]
1409,[9687]
95,[]
981,[9461]
2769,"[17193, 17194]"
2402,[]
2474,[]
3650,[10027]
3480,[]
3925,[]
3154,[12432]
2606,[]
3850,[]
1346,[9695]
3538,"[12233, 12234]"
4050,[17996]
3483,[12506]
1551,[14879]
1649,"[14887, 14888, 14889, 14890]"
4979,"[12994, 12995]"
4082,[]
4685,[]
3135,[8974]
1876,[15007]
580,"[16086, 16087]"
106,[15441]
574,"[16041, 16042]"
853,[]
1679,[]
3869,[]
2884,"[16734, 16735]"
2831,"[9939, 9940]"
2839,[16832]
4268,[]
1615,[13959]
325,[15512]
3137,[9050]
2270,[]
1350,[]
4917,[12456]
4824,[18191]
1365,[]
4002,"[17950, 17951]"
4421,[18575]
3503,[12206]
291,[]
3698,"[18534, 18535]"
3888,[]
1010,"[15859, 15860]"
1342,[]
1312,[]
964,[]
4424,[18006]
3058,[17098]
2873,[16798]
2745,"[17071, 17072]"
1057,[9508]
1104,"[9424, 9425]"
1013,[9435]
141,"[15493, 15494]"
4134,[]
3281,[12600]
1777,"[14841, 14842, 14843]"
4102,[]
1151,[9264]
3197,[12603]
586,"[9347, 9348, 9349]"
2906,[17190]
287,[15567]
1041,"[9448, 15613]"
4543,[]
3072,[]
4511,[]
112,[]
672,[]
524,[15402]
1657,"[14939, 14940, 14941]"
2030,[]
1555,[14802]
2805,[16845]
3517,"[12231, 12232]"
1528,[15122]
4893,[12459]
705,"[14203, 14204]"
1843,"[15327, 15328]"
1782,[13977]
4855,"[18481, 18482]"
2824,[9950]
921,[9514]
1861,[14760]
3595,[18066]
1235,[13375]
4457,[]
210,[]
3578,[]
795,[14105]
714,[14248]
2904,[16979]
2034,[]
3875,[18667]
1526,[14998]
2426,"[14061, 14062]"
3321,[8992]
4779,[15906]
4282,"[18016, 18017]"
713,[14233]
3713,[18160]
3252,"[12624, 12625]"
2197,[]
906,[]
3383,[12627]
2107,"[9511, 9512, 9513]"
932,[]
218,[]
4237,"[17932, 17933, 17934, 17935]"
797,[14132]
4031,[]
30,"[13401, 13402]"
4128,[]
1790,[14660]
268,[15453]
3731,[]
4473,[17887]
1981,"[15711, 15712, 15713, 15714, 15715]"
927,"[9418, 9419]"
1617,"[15357, 15358]"
1166,[13334]
1467,"[12354, 12355]"
2446,"[15039, 15040]"
878,[15654]
4768,[]
2596,[]
3236,[12720]
880,[9444]
1616,[14680]
607,[16147]
1694,[]
2396,"[15303, 15304, 15305]"
587,"[9382, 9383, 9384, 9385]"
4369,[]
1956,[14773]
3173,[]
3037,"[16995, 16996]"
3683,[]
3398,[12701]
3214,[8804]
4273,[]
4490,"[18356, 18357]"
2545,[17015]
1838,[14880]
3609,[18038]
1932,"[14328, 14329]"
3360,"[12656, 12657]"
2504,[]
2020,[14971]
19,[9335]
1873,[14024]
3206,[12503]
252,[15484]
1511,"[14899, 14900, 14901]"
4955,[]
1211,[]
2137,[]
2510,[]
1989,"[15213, 15214, 15215, 15216]"
2687,[17004]
4745,[]
1086,[]
4255,"[18250, 18251]"
3572,[]
2601,"[16964, 16965]"
1090,[]
2128,[]
3207,[12676]
1024,[15586]
4313,"[18576, 18577, 18578, 18579]"
3894,[]
4940,[12485]
4245,[17923]
4734,[]
3116,"[12565, 12566]"
2139,[]
600,[]
4195,[]
3670,[]
1848,"[14028, 14029, 14030, 14031]"
3679,[]
944,[9529]
200,[]
3203,[12653]
2501,[]
3807,[]
3355,[12669]
603,[]
1360,[]
2352,[15807]
4452,[]
4834,"[18128, 18129]"
1674,[14014]
3343,[8837]
1039,[]
3111,[12682]
1389,[12408]
1572,[14655]
4180,[]
1222,[]
720,[14139]
3174,[]
2727,[17265]
3827,[]
4244,[18219]
2870,[17142]
40,[9337]
1114,[]
2345,[]
4309,[18676]
1240,"[12280, 12281, 12282]"
465,"[16029, 16030, 16031]"
4204,[]
4222,[]
1213,[13359]
66,[13418]
533,[15392]
408,[]
2592,[17059]
1437,[]
2493,[14762]
1366,[]
3620,[18405]
829,"[15891, 15892]"
1854,[14820]
1716,[]
3264,[12684]
2881,[]
2801,[9981]
3528,"[12117, 12118]"
875,[15625]
2508,[]
558,"[16055, 16056, 16057]"
1739,"[14884, 14885, 14886]"
4160,[]
3295,"[8824, 8825, 8826]"
3171,[]
507,[9387]
4880,[]
3979,[18348]
1029,[15580]
3136,"[9084, 9085]"
2518,[]
891,[9470]
4766,[]
885,[9535]
779,[14126]
3113,[12743]
823,"[15635, 15636, 15637]"
2366,"[14902, 14903]"
4911,[]
4613,[17961]
2177,[14728]
1992,"[14736, 14737, 14738]"
1504,[15272]
4445,[]
4886,[12478]
2728,"[16852, 16853]"
121,[15548]
3658,[]
1734,[9480]
1169,[13374]
3259,[12746]
682,[]
1391,[12279]
2271,[]
3584,[]
610,"[16180, 16181, 16182]"
2811,"[9943, 9944]"
4709,[]
749,[14202]
3069,[12711]
1372,"[12307, 12308]"
4453,[]
2941,"[16808, 16809, 16810, 16811]"
3297,[8832]
4013,"[18443, 18444]"
4687,[]
4176,[]
4544,[]
3178,[]
3678,[]
232,[9200]
2080,"[9526, 9527]"
4139,[]
4731,[]
608,"[16001, 16002]"
2041,[]
3496,"[12180, 12181]"
4817,[10004]
3289,[12562]
2799,[9935]
2112,[9460]
3725,"[18315, 18316]"
3777,[]
2442,"[14317, 14318, 14319]"
4358,[]
2110,"[9179, 9180, 9181]"
920,[]
4908,[]
631,[15391]
1392,[]
4788,[]
1063,"[9476, 9477]"
4154,[18242]
3114,[12716]
883,[9428]
4774,[]
3557,"[12136, 12137, 12138]"
4500,[]
2990,"[17055, 17056, 17057, 17058]"
376,[13313]
3833,[]
2029,[]
4524,[]
3530,"[12173, 12174]"
3224,[12518]
278,[15492]
4858,"[18403, 18404]"
2239,[14695]
2393,[14306]
4049,[17990]
182,[]
538,[15934]
1928,[14707]
1545,[14852]
2836,[13884]
199,[]
4816,[10008]
2397,[14932]
4967,[13029]
4326,"[18549, 18550, 18551, 18552, 18553]"
725,[14158]
2719,[16846]
2981,"[17164, 17165]"
963,[9457]
1277,[9679]
1552,"[14295, 14296, 14297]"
709,[14198]
3852,[]
3981,[18093]
4501,[]
4410,"[18132, 18133]"
283,[15507]
3394,[12533]
137,[15517]
2132,[]
2760,"[17291, 17292]"
2842,[17241]
3649,[]
806,[15886]
2641,[17095]
3317,[12569]
1880,[14074]
1816,[14255]
4952,[]
917,[]
2865,[17089]
3192,[]
3563,[]
3300,[12646]
4488,[]
2529,[]
342,[]
3719,[17962]
4448,[]
2121,"[9544, 9545]"
56,[13389]
116,[]
3729,[]
930,[]
2365,[14730]
4209,[]
181,[]
379,[13290]
148,[15472]
909,[]
4875,[]
1496,[14092]
4486,[]
471,[16016]
1531,[14554]
997,[]
2098,[14744]
4797,"[18563, 18564, 18565]"
2185,[]
4016,[18042]
792,[14207]
1310,[]
403,[9169]
801,[14206]
4024,[]
620,"[15931, 15932]"
4057,[18064]
1194,"[13369, 13370]"
1485,"[9247, 9248]"
1896,[]
1449,[9670]
763,[14173]
2500,[]
854,[]
4304,[]
1740,"[14083, 14084]"
2443,"[14691, 14692, 14693, 14694]"
4861,[]
4804,[18646]
3964,[17986]
1338,[]
1701,[]
4098,[]
3156,"[8873, 8874]"
4110,[]
675,[]
3396,[12645]
677,[]
326,[]
2578,"[17187, 17188]"
4556,[]
782,[14152]
2996,"[17332, 17333]"
4537,[]
1313,[9666]
4466,[18226]
1710,[]
3062,[16761]
2716,[17207]
1212,[]
1944,[]
857,[15895]
3902,[]
717,[14117]
2833,[9932]
4633,[]
3196,[12511]
4651,[17976]
2340,[15247]
332,"[9210, 15465]"
1894,[14025]
446,[9357]
3971,"[18102, 18103, 18104]"
3752,[]
1214,[]
1541,"[14965, 14966, 14967]"
3686,"[18074, 18075]"
4007,[]
2053,"[14983, 14984]"
2005,"[14637, 14638, 14639, 14640, 14641, 14642]"
3378,[12596]
1011,"[15651, 15652]"
459,"[16025, 16026]"
3720,[]
2491,[14395]
3527,"[12159, 12160]"
3279,"[12571, 12572]"
2936,[16998]
876,[15655]
1361,[]
4477,[18752]
3505,[12225]
2417,"[15330, 15331]"
383,[13291]
2830,"[9936, 9937, 9938]"
1757,[]
206,[]
965,[15876]
1374,"[12384, 12385]"
1860,[15222]
2118,"[9546, 9547]"
3168,"[8913, 8914]"
4331,[]
1519,"[14763, 14764]"
4130,[]
2468,"[14765, 14766, 14767]"
4068,[10002]
2630,"[16828, 16829, 16830]"
4434,[10006]
2587,[16816]
3800,[]
3077,[]
4087,[]
2166,[9256]
4478,"[15760, 15761, 15762]"
2963,"[16855, 16856]"
2471,"[14733, 14734]"
4060,[18520]
2019,[14563]
2264,[]
248,[15542]
2310,[14913]
3215,[8957]
1184,[]
3594,[18027]
4839,"[18630, 18631, 18632, 18633, 18634, 18635, 18636, 18637]"
4355,[]
4386,[]
11,[9329]
411,[16092]
1774,"[14041, 14042, 14043]"
2105,[9496]
901,[9450]
2589,[17182]
2287,"[15333, 15334, 15335, 15336]"
2823,"[9953, 9954, 9955]"
4111,[]
1958,"[14910, 14911]"
2326,[14976]
4252,"[18162, 18163]"
320,[15504]
1936,"[15030, 15031]"
738,[14236]
4175,[]
1071,[15894]
3842,[]
3352,"[12579, 12580]"
4529,[]
1985,"[15823, 15824]"
4455,[]
2594,[17114]
1426,[9723]
3772,[]
2913,"[16877, 16878, 16879, 16880, 16881]"
4086,[]
2854,[9987]
4740,[]
3363,[12735]
1197,[13378]
4499,[]
2237,[14401]
2039,[]
2751,[17290]
4071,[]
3989,"[18769, 18770]"
2048,[14263]
2691,[16978]
2692,"[16782, 16783]"
1427,"[12311, 12312, 12313]"
286,[15561]
4189,[]
442,[9374]
2302,[14663]
3622,[17942]
4841,"[17987, 17988]"
2574,"[16966, 16967, 16968]"
4022,[]
4762,[]
3097,[12747]
4508,[]
653,[14210]
846,[15611]
2619,[9993]
41,[9339]
3172,[]
2291,[14891]
4895,[]
4338,[]
3283,[12700]
2360,[14918]
3502,"[12214, 12215]"
4729,[]
3588,"[18554, 18555]"
4840,[15767]
80,[13388]
3256,[12623]
855,[]
4301,[]
115,[]
3122,"[9099, 9100]"
3043,[17110]
2618,"[9991, 9992]"
1441,[]
695,[14119]
1122,[]
4353,[]
4623,"[18478, 18479]"
4190,[]
1693,[]
565,[15397]
2668,[17129]
812,[15866]
3812,[]
1173,[13383]
4070,[10019]
2125,[]
4562,[]
2407,"[14968, 14969, 14970]"
2874,[17137]
2714,[16969]
1964,[14067]
1393,[]
4079,[10009]
4694,[]
1532,[15282]
4479,[18714]
841,[9538]
1273,[]
2450,"[14665, 14666]"
1276,"[12402, 12403]"
1953,[]
3688,[]
2209,[14257]
1890,[]
1651,"[15778, 15779, 15780, 15781, 15782, 15783, 15784]"
1583,[14259]
3815,[]
3306,[8927]
4286,"[18491, 18492, 18493, 18494, 18495, 18496]"
3909,[]
3311,[12598]
1950,[14023]
4793,[]
2258,[15017]
2731,"[16903, 16904, 16905]"
2631,"[17254, 17255]"
1402,[]
1515,"[15169, 15170]"
648,[14228]
3706,"[18413, 18414]"
3361,[12586]
537,"[16070, 16071, 16072]"
3634,[10003]
4897,[]
2319,[15052]
2394,[13983]
4978,"[13017, 13018]"
642,[9372]
1938,[]
4707,[]
3055,"[16721, 16722]"
2935,[17102]
474,[16058]
1776,[]
4235,"[17919, 17920, 17921, 17922]"
3380,[12708]
421,[16107]
2327,[13967]
463,"[15988, 15989, 15990, 15991, 15992]"
3474,[]
3276,"[12547, 12548]"
277,[15551]
1733,[9485]
2164,"[9506, 9507]"
1159,[13384]
1982,"[14634, 14635, 14636]"
2049,[]
1943,"[14356, 14357]"
3568,[12130]
2293,"[15269, 15270]"
3561,[12222]
233,[]
4507,[]
2277,"[14559, 14560, 14561, 14562]"
