GID,ANNOTATION_ID
8037,[10542]
7171,[13690]
7791,[10154]
5256,"[14465, 14466]"
5856,[]
7440,[16593]
5061,[16237]
7617,[]
7589,[]
6153,"[13502, 13503]"
7238,[13558]
5288,[9921]
8519,[11154]
6287,[17687]
5469,[9866]
5196,[9636]
8676,"[11339, 11340]"
7652,[]
8175,[13153]
5774,[]
7539,[16366]
6194,[13813]
8418,"[11021, 11022, 11023]"
9286,[11999]
5644,[]
5661,[13861]
7284,[13721]
5900,[]
5581,"[9838, 9839]"
5965,[]
6114,[13756]
8417,"[11019, 11020]"
9174,[8838]
5232,"[16248, 16249]"
6837,[]
6832,"[13070, 13071, 13072]"
9401,[8839]
8908,[11660]
6300,"[17754, 17755]"
5367,[]
6965,"[13208, 13209]"
8299,[10923]
9124,"[9105, 11901, 11902]"
9350,"[9095, 9096, 9097, 9098]"
6848,[13067]
6190,[13539]
7434,[]
6530,"[17639, 17640]"
8507,[11136]
7413,"[16649, 16650, 16651, 16652, 16653]"
7462,"[16626, 16627, 16628, 16629]"
8541,[11175]
8009,"[10488, 10489]"
9284,[12001]
7634,[]
7875,[10305]
8989,"[11755, 11756]"
7465,"[16689, 16690, 16691, 16692, 16693]"
7393,[]
7665,[9796]
8726,[11428]
7561,[]
8910,[11716]
7295,[13556]
6112,[]
6427,[17351]
7074,[]
7902,[10342]
9022,[11812]
7499,"[16462, 16463]"
8151,[10753]
8244,[10862]
6678,[]
9069,[11874]
7198,[13650]
8652,[11309]
5785,[]
7773,[13238]
9016,[11808]
8686,[11358]
5230,"[16068, 16069]"
5185,[16073]
9163,[8915]
9332,[8969]
6724,[17675]
5913,[]
8843,"[11561, 11562, 11563]"
6302,[17672]
7656,[]
7177,[13736]
6652,[17432]
8078,[10625]
7346,[13655]
8772,[11482]
9067,"[11867, 11868]"
7447,"[16431, 16432, 16433, 16434]"
5236,[9644]
5392,[]
5690,[]
7358,[13693]
7688,[]
5769,[]
8548,[11187]
8483,"[11108, 11109]"
5279,[]
5273,[]
9327,[8827]
7982,"[10456, 10457]"
8232,[10849]
5243,[9639]
6750,[17539]
5238,[9578]
6609,[]
7326,[]
7526,[]
5145,[]
6840,[]
7391,[]
7692,[]
5571,"[9900, 9901]"
7650,[]
7726,[9753]
8796,[11507]
5406,[]
5332,"[12895, 12896]"
5892,[]
5264,"[16018, 16019]"
7886,[10324]
8518,"[11152, 11153]"
8380,[10973]
6505,"[17343, 17344]"
8309,"[10942, 10943, 10944]"
5133,[14512]
5751,[13864]
5471,"[9903, 9904, 9905]"
6195,[13507]
5693,[]
5799,[]
7161,[9304]
6045,[]
5330,[12881]
6096,[]
7299,[13612]
7521,[16570]
6416,[]
8846,"[11567, 11568]"
5188,[16217]
9029,"[11821, 11822, 11823]"
7085,"[9640, 9641]"
7047,"[13170, 13171]"
6872,[]
6510,[17462]
8829,[11541]
5978,[]
8609,[11267]
8825,[11535]
8826,[11536]
5925,[15704]
6015,[]
8658,[11314]
5556,"[9896, 9897]"
8115,[10687]
6601,[17677]
5823,[]
6405,"[17418, 17419]"
5630,[]
7967,[10432]
9231,"[12043, 12044, 12045]"
8409,[11008]
8164,"[10768, 10769]"
7293,[13741]
6814,[]
7273,[9315]
7899,[10338]
7682,[]
6776,"[10077, 10078, 10079, 10080]"
5453,[12804]
8260,[10883]
5115,[9642]
8285,[10906]
7009,[13064]
6484,[17495]
9097,[11926]
7906,[10346]
8600,[]
8601,[11259]
7275,[9306]
8359,[8953]
7504,"[16520, 16521, 16522]"
9307,[12067]
6945,"[13143, 13144]"
5452,[12882]
7414,[]
5004,"[12989, 12990]"
6603,[17572]
8986,[11787]
8919,[11704]
8909,[]
5809,[]
8520,[11155]
7565,[]
7574,[]
7218,"[13663, 13664]"
8180,"[10785, 10786, 10787, 10788]"
6276,"[17501, 17502]"
5203,"[9591, 9592]"
7627,[]
5158,"[14492, 14493]"
9218,[]
6864,[]
8340,[9021]
5645,[]
7437,[]
6894,[]
8090,"[10639, 10640]"
8800,"[11511, 11512]"
9025,[11816]
8956,"[11726, 11727]"
6046,[]
5419,[]
5524,[]
6886,[]
6334,[17746]
8440,"[11054, 11055]"
8049,"[10576, 10577]"
8372,[10963]
5561,"[9879, 9880]"
8836,[11552]
7676,[9779]
6213,[]
5408,[]
6887,[]
7512,"[16364, 16365]"
8495,[11122]
5382,[]
7662,[9758]
6804,[]
6883,[]
7432,[]
8806,[11517]
7088,[9600]
8268,[]
8338,[8829]
6694,[17366]
6263,[17866]
7908,[]
5700,[13817]
6291,[17597]
6571,[]
7363,[]
6933,[9589]
5992,[]
7613,[16568]
5537,[]
5599,[]
9331,[8853]
5057,[14497]
6827,[]
5634,[]
5490,"[12802, 12803]"
6398,"[17422, 17423]"
6406,[17709]
6772,"[10056, 10057]"
7181,[13598]
7195,[13678]
8434,"[11047, 11048]"
8693,"[11367, 11368, 11369]"
5280,[]
7588,[]
6158,[13803]
6289,[17592]
9374,[8797]
7492,[16560]
5517,"[12888, 12889, 12890]"
5612,[]
7360,[]
7329,[13723]
5885,"[15696, 15697, 15698]"
6399,[17849]
6982,"[13085, 13086]"
8668,"[11329, 11330]"
6975,"[13146, 13147, 13148, 13149, 13150]"
7537,[]
7017,[13082]
7693,[]
6223,[13546]
8302,"[10927, 10928]"
8801,[11513]
8293,[10913]
5739,[]
6598,[17379]
5495,"[12866, 12867]"
7194,[13656]
8050,"[10578, 10579, 10580]"
7381,[]
6298,[17685]
8567,"[11213, 11214]"
5035,[9602]
8560,[11202]
6488,[10072]
5369,[]
5816,[13821]
9131,[8940]
7731,[]
5388,[9852]
8489,[11116]
7493,"[16301, 16302]"
9148,[11960]
5247,"[14455, 14456, 14457]"
6325,[17466]
5574,[9925]
6548,"[17437, 17438]"
6547,[17548]
5742,[]
8987,[11775]
8591,[11249]
6558,[17855]
5987,[]
9079,[11880]
5043,"[16150, 16151]"
7354,"[13622, 13623]"
5368,[]
7467,"[16358, 16359]"
5039,[14454]
5573,[9863]
7466,"[16497, 16498]"
8649,[11306]
6267,[17530]
5604,[]
5376,[]
7723,"[9715, 9716]"
8767,[11477]
5620,[]
7633,[]
6637,[17693]
9190,[11988]
8257,[10880]
5415,[]
5357,"[12950, 12951]"
7544,"[16510, 16511]"
5287,[]
5897,[]
8061,"[13511, 13512, 13513]"
5994,[]
5019,[9560]
9094,[]
5259,"[15959, 15960, 15961]"
7287,[13738]
7331,[13631]
7209,"[13646, 13647]"
7106,[]
7758,[13261]
5034,[14477]
7658,[]
5086,[16130]
7297,[13747]
6890,[]
8553,[11193]
7003,[13030]
6952,[9581]
8271,[10893]
5336,[12851]
7507,"[16380, 16381]"
8918,[11705]
6093,[]
8139,[10729]
6765,"[17416, 17417]"
5403,[]
5643,[]
5075,[14459]
7880,[10314]
7399,[]
8824,[11534]
6697,[17669]
6251,[13787]
9335,"[8929, 8930, 8931]"
9078,"[11878, 11879]"
5977,[]
9062,[11855]
5179,"[16230, 16231]"
6134,[13478]
7010,[]
5198,[9584]
6919,[9657]
6228,[13755]
6151,[13479]
7774,[]
7988,[10465]
6442,[17467]
6502,[10076]
5773,[]
6070,[]
8712,"[11391, 11392]"
7827,[10208]
5562,"[9812, 9813]"
6556,[17791]
8635,[11293]
6994,[]
9118,[11908]
5169,[15924]
6867,[]
5165,[9638]
9247,[12036]
6626,[]
5414,[]
8740,"[11446, 11447, 11448]"
8158,[10762]
8776,[11486]
8798,[11509]
5312,[]
6212,[13791]
7666,[9767]
9114,[11911]
7456,"[16505, 16506, 16507, 16508]"
8550,[11189]
8449,[11064]
5183,[]
8714,"[11397, 11398, 11399, 11400, 11401]"
8093,"[10649, 10650, 10651, 10652, 10653]"
6086,[]
7649,[]
6649,[17601]
6963,"[9658, 9659, 13098, 13099]"
8195,[10812]
7546,"[16278, 16279]"
5536,[]
7804,"[10179, 10180, 10181]"
6527,"[17666, 17667, 17668]"
5032,"[9573, 16223, 16224, 16225]"
7772,[13239]
7165,[9301]
6411,[]
8456,"[11070, 11071]"
8675,[11338]
7582,[]
8896,[11632]
6007,[]
8201,[10819]
5126,[14485]
8810,"[11521, 11522]"
6092,[]
7258,[]
6671,"[17562, 17563]"
7750,[9250]
5101,[15953]
7445,"[16456, 16457, 16458, 16459, 16460, 16461]"
7818,[10200]
5430,[]
5275,[]
6774,"[10053, 10054, 10055]"
6175,[13771]
7901,"[10340, 10341]"
6956,[13119]
7089,"[9620, 9621, 9622]"
6130,[13536]
8779,[11489]
6197,[13804]
7992,[10468]
9349,"[9078, 9079, 9080, 9081]"
9002,[]
8003,"[10478, 10479]"
6941,[13066]
8766,[11476]
6374,[17656]
5974,[]
7382,[]
7071,"[13141, 13142]"
7084,[13154]
6204,[13757]
5755,[13831]
9283,[12002]
8194,[10811]
6611,[]
6944,"[13191, 13192]"
7034,"[13048, 13049]"
5686,[]
5161,[16213]
5624,[]
7513,"[16346, 16347, 16348, 16349, 16350]"
7021,[13134]
7114,"[13625, 13626]"
5938,"[15738, 15739]"
9024,[11814]
5540,[9849]
8399,[10998]
8681,"[11347, 11348]"
5036,"[16251, 16252, 16253]"
8627,[11284]
6320,"[17386, 17387, 17388]"
5303,[]
6415,[]
6507,[17819]
8665,"[11323, 11324]"
9045,[11838]
7341,"[13603, 13604]"
6373,[17591]
5633,[]
7219,[13624]
5991,[]
8412,[11012]
7993,[10469]
7953,"[10409, 10410]"
9186,[]
8023,"[10521, 10522, 10523, 10524]"
7940,"[10386, 10387]"
5946,[]
6799,[]
8624,[11281]
6075,"[15686, 15687, 15688]"
7207,[13613]
6168,[13506]
5714,[9281]
5649,[]
8470,[11088]
5628,[]
8148,[10748]
8213,[10832]
9149,"[11958, 11959]"
5024,[9563]
6714,"[17556, 17557]"
8904,"[11646, 11658]"
8028,"[10532, 10533]"
8444,[11059]
6978,[13138]
5146,[]
6487,[10091]
5941,[]
9203,[]
9204,[11970]
8160,[10764]
9021,[11813]
7070,[13168]
5670,[13835]
7950,[10406]
7105,[]
6469,[]
5377,[]
5298,[]
5393,[]
5710,"[9272, 9273]"
6340,[]
7957,[10418]
5314,[]
5782,[]
5675,[13854]
7448,"[16472, 16473, 16474, 16475, 16476, 16477, 16478, 16479, 16480]"
9059,"[11857, 11858]"
7279,[9316]
9006,[11766]
8432,[11044]
6826,[]
8373,"[10964, 10965]"
8207,"[10826, 10827]"
8961,"[11680, 11681, 11682]"
8435,[11049]
8891,"[11656, 11657]"
7748,[9253]
7132,[]
8811,[11523]
6268,[17555]
6922,[]
6661,[17648]
7423,"[16426, 16427, 16428, 16429, 16430]"
8858,[11586]
6171,[13766]
5344,[12900]
5515,[12865]
7337,[13718]
9220,[9001]
6072,[15703]
8833,[11549]
7043,"[13061, 13062, 13063]"
6746,[17477]
7592,[]
5381,[]
5914,[]
6519,[17873]
8152,[10754]
6979,[13152]
9294,[8857]
8350,[9149]
5207,"[16096, 16097]"
8747,[11457]
6476,[17766]
8492,[11119]
9369,[8808]
6296,[17544]
5764,[]
8011,[10492]
7131,[]
7570,[]
7107,[]
7196,[13749]
6402,[17751]
8188,"[10796, 10797, 10798, 10799]"
7800,"[10170, 10171, 10172]"
9103,[11928]
9187,[]
8405,[11004]
6521,[17523]
7024,[13118]
5270,[]
7418,"[16573, 16574, 16575, 16576]"
8997,[11758]
5849,[13226]
5538,[9902]
7206,[13581]
6443,[17397]
7424,"[16369, 16370, 16371]"
5289,[9887]
8044,"[10557, 10558]"
7855,[10270]
6594,[17707]
9221,[8906]
7919,[10363]
6756,[17471]
8245,"[10863, 10864]"
5423,[]
6439,"[17399, 17400]"
5506,"[12835, 12836]"
5666,[13822]
7229,[13555]
6056,[]
7373,[]
6079,[]
6149,[13784]
7819,[10952]
7455,"[16292, 16293, 16294, 16295, 16296]"
9368,[8859]
6565,[17456]
8461,[11076]
6148,[13792]
7153,[]
5420,[]
7038,[]
5127,[14519]
9138,[11943]
9158,"[8996, 8997]"
5842,[13234]
9198,[11985]
7603,"[16356, 16357]"
6417,[]
5227,[16273]
8135,"[10719, 10720, 10721]"
7971,"[10437, 10438, 10439]"
8964,"[11675, 11676]"
5807,[]
7164,[9314]
8892,[11628]
5560,"[9818, 9819]"
8930,[11688]
5391,[]
8515,"[11146, 11147]"
7253,[]
6354,[]
8770,[11480]
7345,[13619]
8915,"[11710, 11711]"
7125,[]
7343,[13661]
5632,[]
6331,[17792]
7491,"[16588, 16589, 16590]"
5698,[13851]
6738,"[17614, 17615]"
6958,"[9582, 9583]"
8569,"[11217, 11218]"
9404,[8916]
5627,[]
6208,[13493]
9046,"[11839, 11840]"
7296,[13587]
6437,"[17424, 17425]"
6706,[17482]
5590,[]
5456,[]
6602,[17455]
7029,[]
8272,[10894]
7168,[13743]
8664,"[11320, 11321, 11322]"
8773,[11483]
5770,[]
5940,[]
8459,[11648]
5245,[14450]
5792,[]
6430,[17503]
7000,[13054]
9309,[9020]
7344,[13731]
5951,[]
6639,[17359]
8604,[11262]
6700,[17542]
7602,[16415]
8005,[]
6736,"[17383, 17384]"
8975,[11786]
7990,[10466]
5547,[9886]
6441,[17801]
5474,[9883]
7716,"[9748, 9749]"
8727,[11429]
8876,[11609]
9162,[9046]
5122,[14483]
6524,"[17570, 17571]"
6227,[13542]
5651,[]
6986,"[13073, 13074, 13075, 13076, 13077, 13078]"
5521,[]
6987,"[13163, 13164, 13165]"
5111,[9599]
6163,[13768]
7236,[13728]
6176,[13767]
6843,[]
7911,[10351]
7595,[]
5076,"[14522, 14523]"
7049,"[13132, 13133]"
5881,"[15734, 15735, 15736, 15737]"
7514,"[16599, 16600, 16601]"
6761,[17728]
8276,[10898]
7026,[]
9063,[11862]
6771,"[10098, 10099]"
8819,[11530]
9299,[12066]
7342,[13648]
8040,"[10547, 10548, 10549]"
5910,[]
8464,[11079]
5837,[13218]
9085,[11884]
5118,[16258]
7905,[10345]
8641,[11299]
8169,"[13533, 13534, 13535]"
6030,[]
5194,"[16152, 16153]"
6311,[17408]
9092,[]
5883,[15718]
6561,[17870]
8389,[10987]
7449,"[16488, 16489, 16490, 16491, 16492]"
7890,[10330]
5966,[]
8015,"[10499, 10500, 10501, 10502]"
9209,[11986]
7379,[]
5202,"[9605, 9606]"
8611,[11269]
8306,"[10936, 10937]"
8159,[10763]
5672,[13842]
7732,[]
8378,[10972]
5956,[15679]
6362,[17841]
5671,[13852]
5095,"[15983, 15984]"
5836,"[9570, 9571]"
5845,[13232]
5013,[9558]
6904,[]
6615,[]
7979,"[10451, 10452]"
5251,[16262]
9384,[12092]
8782,[11494]
5871,[]
5658,[13816]
7087,[9663]
5128,"[14516, 14517, 14518]"
6573,[17574]
6250,[13544]
5240,[15922]
6833,[13193]
8088,[10636]
5979,[]
6456,[17533]
6187,"[13761, 13762]"
6682,"[17662, 17663]"
8643,[11300]
5383,[]
7185,[13665]
7378,[]
5352,"[12786, 12787, 12788, 12789]"
7182,[13660]
9333,"[8904, 8905]"
7208,[13717]
5798,[]
8117,"[13463, 13464]"
6315,[17664]
7367,[]
9049,[]
7005,"[13125, 13126]"
7742,"[13241, 13242]"
9282,[12003]
5412,[]
7292,[13724]
7610,"[16333, 16334]"
8938,[11745]
5740,[]
6226,[13490]
8898,"[11635, 11636, 11637]"
5261,"[16171, 16172]"
8525,[11160]
6514,[17392]
9279,[12006]
7380,[]
7173,[13725]
7075,[]
7784,[10128]
7893,[10332]
6775,"[10105, 10106, 10107, 10108]"
6607,[17717]
8864,[11592]
8226,[10845]
5492,[]
6002,[]
8991,"[11803, 11804]"
5609,[]
8048,"[10574, 10575]"
7930,[10378]
8793,[11504]
7611,"[16385, 16386]"
6014,[]
7333,[13633]
5529,[]
7409,"[16437, 16438, 16439, 16440, 16441, 16442, 16443, 16444, 16445, 16446, 16447, 16448, 16449]"
9251,[12032]
6444,[17566]
6822,[]
8716,"[11407, 11408, 11409, 11410]"
8438,[11052]
8774,[11484]
8572,[11221]
6817,[]
7721,[9795]
7787,"[10138, 10139, 10140, 10141, 10142, 10143]"
8962,"[11678, 11679]"
8844,[11564]
8030,[10535]
6689,[17850]
5120,[14498]
7249,[13632]
6576,[17842]
7302,[13694]
5986,[]
7986,[10464]
6613,[17361]
6910,[]
5631,[]
7377,[]
5488,[12935]
7459,"[16307, 16308, 16309, 16310, 16311, 16312, 16313]"
7864,"[10288, 10289, 10290]"
8935,[11749]
6763,"[17804, 17805]"
9201,[11967]
9188,[]
5601,[]
9106,[11923]
7635,[]
7422,"[16324, 16325]"
9243,[]
5922,[]
8785,[11497]
7147,[]
6260,"[17409, 17410]"
8491,[11118]
8763,[11473]
6209,[13776]
9073,[11873]
8155,"[10757, 10758]"
7471,"[16416, 16417, 16418]"
7830,"[10213, 10214]"
7714,[9778]
8733,[11437]
5800,[]
6282,[17442]
9194,[11992]
6934,"[9585, 9586]"
5246,"[16265, 16266]"
8674,[11337]
9056,[]
7795,[10161]
8027,"[10530, 10531]"
6592,[]
8162,"[10766, 10767]"
7669,[]
5998,[]
5569,"[9827, 9828]"
7786,"[10133, 10134, 10135, 10136, 10137]"
7747,[]
7477,"[16624, 16625]"
7135,[]
6846,[]
7515,"[16280, 16281, 16282]"
7160,[9302]
7022,[13057]
6753,[17525]
9010,[11771]
7840,"[10234, 10235]"
7257,[]
5173,[14487]
5995,[]
8087,[10635]
9304,[12075]
6008,[]
8076,[]
6559,[17742]
6283,[17864]
8124,"[10701, 10702]"
8334,[9053]
5697,[]
6192,[13489]
7964,"[10424, 10425, 10426]"
8416,"[11016, 11017, 11018]"
5554,"[9823, 9824]"
5629,[]
5579,[]
5347,[12880]
8103,[]
6309,[17798]
8298,[10922]
8296,"[10918, 10919, 10920]"
6964,[13167]
8408,[11007]
8297,[10921]
5233,"[16269, 16270]"
7045,"[13179, 13180]"
5614,[12831]
5143,[14462]
5486,[12797]
9048,[11853]
8032,[10537]
7351,[13732]
5093,[16059]
6889,[]
6266,[17851]
7768,[13249]
5210,"[14499, 14500]"
6582,[17781]
6570,"[17540, 17541]"
7356,[13573]
7931,[10379]
6784,[10115]
7330,[13590]
5667,[13860]
6657,[]
7903,[10343]
6033,[]
8640,[11298]
6243,[13806]
8374,"[10966, 10967]"
9065,[11865]
6859,[]
8058,"[10595, 10596, 10597]"
7569,[]
6539,"[17732, 17733, 17734, 17735]"
8899,[11638]
5294,[]
9050,[11852]
6764,[17721]
6802,[]
7715,"[9790, 9791, 9792]"
5701,[13830]
6338,[]
8353,[9108]
5060,[16193]
8940,[11743]
5971,[]
7628,[]
8976,[11788]
9222,"[8921, 8922]"
5484,"[12933, 12934]"
8759,[11470]
8670,[11332]
7321,[13592]
5636,[]
6842,[]
5395,[]
7677,[]
6501,[10067]
9274,[12011]
7977,"[10448, 10449]"
8286,[10907]
7868,[]
9346,"[9054, 9055, 9056]"
6183,[13468]
7227,[13671]
8804,[]
6852,[9643]
8156,[10759]
5401,[]
7452,"[16383, 16384]"
9098,[11925]
8039,"[10545, 10546]"
6875,[]
7753,[]
8365,[9137]
6494,[10066]
6220,"[13759, 13760]"
9001,[11762]
7187,[13568]
9109,[11916]
8659,[11315]
5481,"[12840, 12841]"
8718,"[11414, 11415, 11416]"
5225,[9618]
7863,"[10285, 10286, 10287]"
8597,[11257]
5678,"[13833, 13834]"
7660,[9724]
6768,[17620]
7877,"[10308, 10309]"
7328,[13610]
9347,"[8970, 8971, 8972]"
6587,[]
9390,[8952]
6286,[17630]
6673,[]
7327,[13676]
7387,[]
9237,"[12051, 12104]"
5300,[]
7648,[]
8728,[11430]
9175,[8803]
6118,[9293]
8722,"[11422, 11423]"
8914,[11712]
8570,[11219]
8369,"[10958, 10959]"
5866,[]
5005,[13010]
7235,[13707]
5353,"[12917, 12918, 12919]"
8360,[9033]
8577,"[11228, 11229]"
6729,"[17868, 17869]"
6703,"[17420, 17421]"
8731,"[11433, 11434, 11435]"
7365,[]
7421,[]
8736,[11441]
6985,"[13212, 13213]"
6413,[]
7254,[]
7829,"[10211, 10212]"
7789,"[10145, 10146, 10147, 10148, 10149, 10150]"
7242,[13739]
7480,"[16503, 16504]"
5553,"[9807, 9808]"
7097,[]
9266,"[11996, 11997]"
7997,[]
9406,[]
5660,[13866]
9271,[12013]
7441,"[16657, 16658, 16659, 16660, 16661, 16662]"
8500,[11127]
7765,"[13245, 13246]"
7336,[13574]
8284,[10905]
6322,[17768]
6349,[17714]
5130,[14514]
5159,[14501]
5340,"[12924, 12925]"
5117,[16214]
6069,"[15730, 15731, 15732, 15733]"
7781,[10127]
6256,"[17453, 17454]"
5766,[]
9157,"[9091, 9092, 9093]"
9100,[]
6672,[17532]
9325,[8985]
7740,[]
5981,[]
8608,[11266]
5319,"[12939, 12940, 12941, 12942, 12943]"
8411,[11011]
7846,"[10244, 10245]"
8292,[10912]
8192,"[10808, 10809]"
8863,[11591]
6196,[13798]
5088,[16263]
6305,"[17377, 17378]"
8889,[11625]
6353,[17376]
8666,"[11325, 11326, 11327]"
6141,[13794]
6146,[13501]
5231,[14526]
7517,[]
6344,[]
6361,[17496]
5132,[14452]
5930,[15693]
6824,[]
8429,[11040]
6461,[10052]
8208,[10828]
7572,[]
6970,[9629]
5011,[13042]
9359,[12081]
7386,[]
6838,[]
6506,[17484]
8941,[11742]
8147,"[10745, 10746, 10747]"
6606,[]
8145,"[10740, 10741]"
8052,[10583]
7210,[13608]
7374,[]
7976,[]
9261,[12041]
6850,[]
8809,[11520]
6193,[13477]
6390,[17686]
8873,"[11603, 11604]"
7159,[9308]
5736,[9276]
8173,[10776]
8852,[11579]
5310,[]
7938,[10384]
8288,[10908]
7866,"[10293, 10294]"
9037,[11832]
8745,"[11454, 11455]"
6789,[10125]
5365,[]
7895,[8879]
6410,[]
9343,"[9123, 9124, 9125]"
7847,"[10246, 10247, 10248]"
8157,"[10760, 10761]"
5847,"[13216, 13217]"
7245,[13641]
6568,"[17611, 17612]"
8510,[11140]
5815,[]
6297,[17760]
5749,[]
8333,[8898]
6627,[]
8138,"[10725, 10726, 10727, 10728]"
7848,"[10249, 10250]"
7123,[]
9075,[11875]
5051,[14476]
6299,"[17493, 17494]"
8504,[11132]
6436,"[17488, 17489]"
5788,[]
5459,"[9907, 9908]"
9278,[12007]
5463,"[9875, 9876]"
5874,[]
9348,"[8894, 8895, 8896, 8897]"
7596,[]
5056,[14506]
6644,[]
5028,[16111]
8072,"[10619, 10620]"
5777,[]
8235,[]
6169,[13548]
6737,[17840]
6856,[]
8307,"[10938, 10939]"
5750,[]
7766,[13256]
8950,[11733]
7703,"[9780, 9781]"
5003,[12985]
6438,[17459]
7985,[10463]
7138,[]
5546,[9911]
5431,[]
6050,[]
5404,[]
6408,[17519]
5728,[13850]
5621,[]
7044,"[13200, 13201]"
5933,[]
8324,[8885]
8092,"[10644, 10645, 10646, 10647, 10648]"
6203,[13779]
6089,[]
6999,[13056]
8902,"[11642, 11643]"
6968,"[13079, 13080]"
8868,[11596]
8332,[8936]
6189,[13541]
5757,[]
6920,[9631]
6400,[17414]
6262,[17476]
8794,[11505]
6711,[17776]
8661,[11316]
5999,[]
7335,"[13629, 13630]"
5970,[]
7989,[]
5754,[13846]
8304,"[10931, 10932, 10933]"
8356,[9045]
9044,[11837]
6180,[13528]
8983,[11797]
5255,"[15945, 15946]"
5386,[9829]
6569,"[17835, 17836]"
6923,[]
5140,[14486]
6796,[]
9351,"[8812, 8813, 8814, 8815]"
5422,[]
5973,[]
6103,[]
9322,[9109]
6735,[17618]
9129,[11895]
6681,[17445]
5735,[9275]
5371,[]
6684,[17567]
5625,[]
8275,[10897]
7490,"[16286, 16287, 16288, 16289, 16290]"
8765,[11475]
5031,[16197]
5064,[16271]
5485,[12883]
7283,[]
7252,[]
5226,[9630]
5887,[]
6384,[17701]
8650,[11307]
8113,[10685]
8252,[]
7320,[13716]
5909,[]
6583,[17616]
8820,"[11531, 11653]"
6748,[17583]
6198,[13802]
6166,[13532]
6880,[]
8452,[11066]
8869,[11597]
7594,[]
7857,[10273]
6249,[13758]
6080,[]
7796,"[10162, 10163]"
7473,"[16556, 16557, 16558, 16559]"
7053,[13139]
8477,"[11096, 11097, 11098]"
7733,[]
6248,[13469]
5519,[]
7172,[]
8051,"[10581, 10582]"
6477,[17515]
7870,[10297]
6522,[17837]
9232,[12046]
6429,[17856]
5646,[]
6751,[17607]
6940,"[13177, 13178]"
6485,"[10096, 10097]"
9252,[12037]
8523,[11158]
7690,[]
6258,[17731]
6821,[]
6246,[13475]
5201,[9632]
5778,[]
7050,"[13108, 13109]"
6899,[]
6431,[17703]
7450,"[16468, 16469, 16470, 16471]"
6397,[17712]
7884,"[10319, 10320]"
5833,[]
8401,[11000]
8218,[10837]
6237,"[13491, 13492]"
6122,[9287]
8219,[10838]
5608,[]
5219,"[16220, 16221, 16222]"
7063,[]
8993,[11778]
8947,[11735]
6976,"[13128, 13151]"
6027,[]
6230,[13480]
9093,[]
6699,[17436]
9145,[11965]
6665,[17689]
5258,"[14490, 14491]"
7894,[10333]
8110,[10680]
9255,[12028]
8685,"[11356, 11357]"
9042,[11836]
8217,[10836]
5084,[15928]
8197,"[10814, 10815]"
5772,[]
6044,[]
5308,[]
6229,[13482]
8476,"[11094, 11095]"
8425,"[11034, 11035]"
7179,"[13733, 13734]"
9228,"[8799, 8800]"
6040,[]
6368,[17579]
8222,[10841]
8823,[11533]
7626,[]
6829,[]
5189,[14511]
8008,[10487]
8463,[11078]
5069,[16245]
6927,[9607]
5418,[]
5262,[16268]
8210,[10830]
7133,[]
5425,[]
5615,[]
6647,"[17443, 17444]"
6303,"[17463, 17464]"
8063,"[10603, 10604]"
7587,[]
5200,[14515]
5354,"[12862, 12863]"
9139,[]
9112,[]
7883,[10318]
5928,[]
8362,[9111]
7431,"[16303, 16304, 16305, 16306]"
7724,[9764]
9308,[12072]
8131,[10712]
6525,[17818]
7163,[9320]
9337,"[8942, 8943, 8944]"
7767,[13247]
6261,"[17820, 17821]"
6992,[]
8618,[11275]
8757,[11468]
8807,[11518]
9353,"[8869, 8870, 8871]"
8764,[11474]
8240,"[10857, 10858]"
5229,"[9634, 9635]"
6115,[13788]
8932,"[11720, 11721]"
7584,[]
8193,[10810]
6010,[]
5718,[]
8445,[11060]
7805,[10182]
8000,[10475]
5663,"[13857, 13858]"
7197,[13634]
8563,"[11205, 11206]"
5993,[]
8471,[11089]
8586,[11244]
8700,[11376]
9288,"[12019, 12020]"
7119,"[13636, 13637]"
5248,[15987]
8606,[11264]
9399,[8876]
6329,[17491]
7878,"[10310, 10311]"
7775,[13240]
5843,[13231]
9396,"[9116, 9117]"
8813,"[13516, 13517]"
7244,[13748]
7591,[]
5721,[]
5213,[16229]
7427,[16618]
7581,[]
7932,[10380]
7241,[13596]
7604,"[16541, 16542]"
8212,[10831]
5861,[]
6108,[]
7556,[]
5103,[16164]
9147,"[11948, 11949]"
5906,[]
8942,[11741]
7020,"[13116, 13117]"
6651,[]
9260,[12050]
7290,[13620]
5499,"[12906, 12907]"
6847,[]
8784,[11496]
8734,[11438]
5228,[16240]
5668,[13855]
6077,"[15742, 15743]"
6104,[]
6435,[17475]
5012,[13005]
5172,"[16119, 16120]"
5535,[]
5761,[]
5424,[]
7681,[]
6094,[]
7969,[]
8939,[11744]
5396,[]
7311,[13580]
7981,[10455]
7011,[]
8502,[11130]
7505,"[16696, 16697, 16698, 16699]"
8415,[11015]
9339,"[8899, 8900, 8901]"
8377,[10971]
8537,"[11171, 11172]"
5187,[16054]
6830,[]
9177,[8886]
9290,[12069]
9375,[9136]
7661,[9768]
8383,"[10977, 10978]"
5811,[]
8717,"[11411, 11412, 11413]"
8883,"[11616, 11617]"
7139,[]
5711,"[9278, 9279]"
8561,[11203]
7965,"[10427, 10428, 10429]"
5943,[]
7018,[13019]
6720,[17527]
7744,[]
7064,[]
5181,[14525]
