index,height,lat,long,rotation,width,arousal,contrast,dominance,hsv_itten_std_h,hsv_itten_std_s,hsv_itten_std_v,pleasure,symmetry,day,hour
3564,731,0.0,0.0,0,1024,-0.11693144264588529,2.651126104197677,0.2866706335834607,206886.6322559827,299417.6,117228.6419618611,0.2602667594376156,13.500914774176053,21,5
3565,1012,0.0,0.0,0,1600,0.08979032911781545,2.0505202824623097,0.5874587064775417,129828.27674855736,123445.90588043007,160634.84496833183,0.5015486790755687,6.067604412138027,23,14
3566,3000,0.0,0.0,0,4496,0.09061549469705169,1.9691455099365947,0.6387497079282036,191675.64768480344,231989.03386720674,154257.5824205158,0.5460160638458533,7.397808117935937,3,13
3567,3072,0.0,0.0,0,4608,-0.12614333906666092,1.3535201455727384,0.6507328876200069,88481.44875371084,147376.3071753394,217456.44156985148,0.5773499304472989,7.2698043776965005,26,18
3568,2130,0.0,0.0,0,3195,-0.04593084408724048,2.905373281195401,0.30484502920929524,71088.71279058458,236707.22286453363,128064.58311423274,0.26919698546073173,11.0290910993252,30,12
3569,2780,0.0,0.0,0,4557,-0.04706829846096722,2.2978864506059096,0.4042831443502294,53755.62175613718,179190.94996455597,234307.89312403076,0.3556703764466651,5.868561129039441,13,5
357,1920,39.749179,-104.950321,0,2560,-0.02819082099832876,1.9381930173434188,0.5230148474106833,117523.02284446226,197802.25203429812,106258.09128093101,0.45696827706581755,7.139699019445856,10,18
3570,731,-12.672496,31.904296,0,1024,-0.12285394542914577,1.682379619880158,0.5114847038776869,123426.09265084736,261099.0578814102,103031.70887428566,0.4560931118242485,6.2270952188655375,6,11
3571,683,0.0,0.0,0,1024,-0.021431998191732415,2.2655180879882058,0.4384732022099954,91783.76771369883,149344.8967813765,148813.79233644827,0.38289000938173023,7.041204547786393,29,16
3572,2592,0.0,0.0,0,3872,0.23717315895400706,1.927405447553118,0.6833260582667158,121155.23815979049,97310.68421504393,115887.00389124265,0.5705823918881044,6.035964726991322,25,13
3573,902,0.0,0.0,0,1352,0.07017564146489619,2.3307442732622348,0.47248010794371026,118764.1900008397,127879.36335562514,213496.6030523411,0.4035815808140105,10.96448504418069,12,12
3574,1313,0.0,0.0,0,1970,0.007288454506723822,7.379916546943203,0.13446380639957053,118891.73143055642,240898.6606186095,242136.134660282,0.11608030670805566,14.770447215387055,4,17
3575,2592,0.0,0.0,0,3456,0.016252179211831336,1.985158284147229,0.5927865996569514,110141.5993611557,115867.16898000054,164970.46527383823,0.5132755431354967,12.309846405754069,26,12
3576,3287,0.0,0.0,0,5107,0.08063919059869656,2.5792137412210807,0.44479088119680793,60184.82627198395,72611.91362689734,102687.47249894809,0.37852287877703644,5.468754602887746,9,6
3577,683,-2.184698,34.697491,0,1024,-0.07006586225464476,1.6170315890055538,0.573830690077865,144072.05090991413,164979.37042139543,180061.88397202655,0.5051453331635364,5.520368851241844,26,9
3578,683,0.0,0.0,0,1024,0.016307936712229354,2.549825419761574,0.41473806436133676,77320.1767472257,123518.23455117871,76076.3633214826,0.3586321852076028,10.572940557730107,11,16
3579,2765,0.0,0.0,0,4147,0.03346911943424094,1.9466430928119576,0.493283275667515,135861.2902217634,168721.6551988511,81428.36561597494,0.4251931749373206,6.085392342193065,30,7
358,3200,53.224455,-2.885498,0,4800,0.06763604303527537,2.369309844716483,0.44247141004245377,132074.35766159237,107844.41407620517,128848.76387800113,0.37776372841459016,7.514427148514336,11,10
3580,600,0.0,0.0,0,900,-0.07491765600988065,1.9178734274202835,0.47477871381240144,94657.02622802669,143415.31295088402,99136.80291731555,0.41958552262692644,9.047661647851635,11,3
3581,1004,0.0,0.0,0,1024,-0.11937998120060643,1.464624921100935,0.6080511125455961,70185.34971575066,258103.08979739086,254933.60833144165,0.5396271856301132,8.372392590038643,30,15
3582,3456,0.0,0.0,0,5184,0.013800918331368428,2.343027829240695,0.42503695664184327,163709.6282188545,126829.82730351722,59427.54815926888,0.3678189684260365,14.130011346633243,21,11
3583,3648,0.0,0.0,0,5472,-0.040954812874429314,1.8543335518584068,0.5309022912483087,120893.99146106845,165716.57656927384,104705.79444753232,0.465050905637615,7.840945730432995,24,3
3584,3072,0.0,0.0,0,4608,0.007063813322351564,2.111305295391306,0.47326517393235296,75202.13924631548,112221.85912307815,99473.67608345213,0.41035635172208673,7.854389808879379,30,7
3585,576,0.0,0.0,0,1024,-0.11012012975356157,2.8151074712112183,0.26997193100873157,163018.7416955486,235929.60000000003,85660.13481194155,0.24510609525792734,10.267251881764922,6,13
3586,1401,0.0,0.0,0,1641,-0.1298759039805878,1.2709446960328539,0.5906183295371246,134021.98500702123,202817.93238212445,268355.0678812598,0.5254998324138346,8.889813138040136,9,9
3587,768,0.0,0.0,0,1024,0.04103635793628796,1.9136093890083963,0.6309321874717047,132219.48246381848,84936.59767756182,120853.36706383759,0.5440128818686436,10.50469218020155,25,11
3588,2224,0.0,0.0,0,2780,-0.22241389437035256,0.9970562053491592,0.6498909551036387,198051.12927221597,305482.8851359107,327497.38008214155,0.5859128301318902,7.547830275455655,9,8
3589,3072,0.0,0.0,0,4608,0.07404954865604779,2.126840824376192,0.5103442175824676,112262.62758693217,100435.96362578495,184711.00353495157,0.4360931662649527,4.399314776284801,29,11
359,3072,0.0,0.0,0,4608,8.635501877823915e-06,2.365403004724862,0.4039298984865792,76971.49382762138,144841.4843594196,119883.07664090411,0.35081868549590745,8.581102665077104,6,10
3590,3072,0.0,0.0,0,4608,0.13311585621044908,4.209375597555608,0.3152442232438179,63363.19218380828,69268.30436671595,188923.0936410075,0.2609433619511688,6.934984483027371,24,15
3591,960,0.0,0.0,0,640,0.0024362757095434395,2.1827301368528897,0.48685103343874464,135075.43091547035,129343.14536766145,39616.56701431864,0.422602636790582,9.722531939062026,18,14
3592,2048,0.0,0.0,0,3072,0.07838432401855044,3.2946817275676406,0.3410018513984447,60237.53869796549,111816.70226687961,169169.7550516115,0.288598150174596,9.461410705041173,19,12
3593,2488,0.0,0.0,0,4147,-0.1772762259734827,1.1891718256054358,0.5455858705887535,63718.0220075573,218100.47711584676,245215.1584253216,0.4909645398236232,6.805036101048794,27,18
3594,2542,0.0,0.0,0,4090,-0.027315195366658884,1.5910492367077673,0.49102328296236475,93157.13790061035,101322.39180240467,159430.0438018715,0.4290985618085467,11.653749026197215,15,19
3595,3072,0.0,0.0,0,4608,-0.1315655710688852,1.365367749469716,0.6546054887945776,87818.2091456866,148722.85052217095,209623.05975620996,0.5812368179143327,8.498692224558615,28,8
3596,1024,0.0,0.0,0,683,-0.003543091111922858,1.6614262371540287,0.5993109337690067,110385.28106691681,87777.23166197485,104218.95339567027,0.5208531014895786,9.647012716085042,29,16
3597,683,0.0,0.0,0,1024,0.12614959333546394,4.325065111582372,0.30390677973721514,66295.14934534971,86218.14529807516,220097.06654009628,0.2517691480304472,9.418181772220885,29,16
3598,3072,0.0,0.0,0,4608,-0.051841348419793404,1.5842788799935696,0.6292801554761467,77496.63496171229,109986.21103320179,154626.99654401306,0.5515446456158121,6.967037851669272,26,7
3599,352,0.0,0.0,0,1024,-0.14816275965508718,2.092293641949292,0.36323773334795567,99622.56436950192,144179.2,32317.227504158764,0.329781626329065,8.590619872224147,5,13
36,687,33.856375,-115.467681,0,1024,-0.1138278532219461,1.7028857359523806,0.4695870673148889,170331.89992824793,249343.21638945784,290353.9797741141,0.4188329553168871,5.122286949965686,30,11
360,1834,0.0,0.0,0,3069,0.001431379256598364,1.91272526300229,0.5245514721798628,127391.05899617393,140498.40160457345,119561.19141538639,0.455443079893689,6.4920285306764605,28,6
3600,600,0.0,0.0,0,900,0.09500011530495667,2.176406404653542,0.5768752687581412,143818.12189533,68374.76457582871,50361.81984400484,0.4918538336001981,13.426911136822449,26,8
3601,640,0.0,0.0,0,960,0.020014283974371577,2.5906770161774566,0.3947796009968433,69733.5135175333,120256.24225793853,126941.5140212216,0.34094012604404095,10.996507278111613,18,14
3602,678,0.0,0.0,0,1024,-0.13751441341832127,2.254002475453952,0.33720940808535826,191797.39807845847,277671.30031359015,38854.523657698686,0.3061476029142323,16.448331660190405,2,15
3603,2765,0.0,0.0,0,4147,-0.1329910266141738,1.3108818202500718,0.5025752342670031,86215.43000272954,210773.4232237072,239035.77641339708,0.44933374818095934,6.934525632566868,27,18
3604,732,0.0,0.0,0,1024,0.06595601183480565,2.342954424388537,0.48400742328169877,59374.02302775179,86075.42076713886,116434.22591603667,0.4140006074785474,5.89866446111828,8,13
3605,680,0.0,0.0,0,1024,0.08561546378415354,3.179506460750641,0.3704675335185276,119953.15662536309,85751.591171243,141077.2710404558,0.31349145497803205,12.963562903968528,29,11
3606,1024,0.0,0.0,0,683,0.3098729100025256,6.8946308666539995,0.33528143735072824,118441.3932460082,52933.20587155099,249928.79603376816,0.26128155820314447,9.192000171755636,9,17
3607,2448,0.0,0.0,0,3264,0.20736849864627935,2.615720748956809,0.5473960373755485,120206.46880333299,49839.77831250858,90270.8932934642,0.4554024093930996,10.011963345910114,1,0
3608,684,-2.572712,35.008947,0,1024,0.08559719175004168,2.1912251309484745,0.5337497859198919,85775.93718034602,74172.28272447869,89499.02937276285,0.4553064432506657,8.317070510436453,21,11
3609,3456,0.0,0.0,270,5184,-0.14425611842353162,2.1489556449165605,0.3536601612964001,193301.73711468696,279756.8,58450.28422704394,0.32108619907173164,14.405558262080254,21,11
361,687,33.856375,-115.467681,0,1024,0.04389787093284711,0.9191611447775171,0.6261579732789492,98692.21865983153,168507.15355568737,298992.27892706526,0.539590145592775,3.8928666391187696,30,14
3610,601,0.0,0.0,0,900,-0.10984844532895427,2.8220699807964325,0.26930586596775885,149496.86242526965,216360.0,111156.8318218303,0.24450137831283367,6.942504502733106,2,23
3611,683,0.0,0.0,0,1024,0.014340261939600557,1.9762095639104909,0.5292410652614127,152031.26527041147,189173.95142101357,157380.04964063547,0.45826981921666177,7.94212097417478,27,6
3612,3072,0.0,0.0,0,4608,-0.13019714725888523,2.3810045498431163,0.31919300618307345,193301.73711468696,279756.8,53787.1497499377,0.2897936503504219,11.414461286763313,15,13
3613,1024,55.947411,-3.266864,0,768,0.0305867450601916,2.4561998155424996,0.41535819191062145,89412.9987045135,124913.25035175413,73468.90252344865,0.357792274142787,12.189696578809485,28,14
3614,3456,0.0,0.0,0,5184,-0.1101275903171023,2.814916762524118,0.2699902214225734,193301.73711468696,279756.8,118751.16825062771,0.24512270102838898,12.328007264475037,21,11
3615,683,0.0,0.0,0,1024,0.10552755800727566,3.1396843071943117,0.3836293126958909,73684.7562699067,77362.41449334424,119243.91028010147,0.32300031965556303,11.45471939376842,21,23
3616,3072,0.0,0.0,0,4608,0.17242761902005474,3.1155221959516655,0.4250513577792219,111573.54217535426,47636.04493490197,122282.45940262878,0.3525173709323953,9.48222196354506,5,20
3617,683,0.0,0.0,0,1024,-0.16174328587698808,1.9166174244522696,0.3965319266661643,193301.73711468696,279756.8,27948.667139756213,0.3600092492100702,15.962770108691721,2,4
3618,683,0.0,0.0,0,1024,0.04101445797098566,2.6325858469099326,0.4098289619734912,119580.83007205723,106738.86645004246,76184.79388667764,0.3519833402672417,8.442968146751843,31,8
3619,3469,0.0,0.0,0,5203,-0.1874938806793307,1.653387293904224,0.4596624171493269,193301.73711468696,279756.8,112156.42419505992,0.4173250892539941,9.38749136554959,21,11
362,4000,0.0,0.0,0,3997,-0.0630661103219697,4.8190948684776735,0.15461368982160312,289528.077698865,419020.8,311181.10434065026,0.14037295523277124,10.354024094365691,29,11
3620,683,0.0,0.0,0,1024,-0.1559944885937406,1.320922946872807,0.6243791434054661,96880.33379065583,164265.58348674257,223965.8271691366,0.5573431691980192,8.954680820621233,29,15
3621,2751,0.0,0.0,0,1965,-0.15450422418359355,1.4041479776919008,0.5643410815362903,83974.03439092878,199893.17427806286,128827.74891131009,0.5050552880638324,10.282074035738875,27,12
3622,684,-2.573053,35.008738,0,1024,0.0019511011908944775,1.8930365526506252,0.5491833371566864,108545.08605797563,104152.02975919384,106976.77390287419,0.47678607016052277,7.33289961215487,21,11
3623,3712,0.0,0.0,0,5568,0.07043030330650016,2.405599324425839,0.4712650999082097,88730.0037260352,79444.25774742942,49383.80251548972,0.40250174156792196,6.121648775634502,9,6
3624,1004,0.0,0.0,0,1500,-0.12814449186259055,1.9209292623148455,0.4245452102568924,57159.793150916455,264263.98279977543,197360.5963751517,0.38109554241662164,8.797870237337087,25,16
3625,759,0.0,0.0,0,1024,-0.11032181822621999,2.8099609395879486,0.2704663930707329,214811.15442173852,310886.4,135984.69871521086,0.24555501476158642,14.838952107765452,3,15
3626,515,0.0,0.0,0,1024,0.001155062531665113,1.7486850218199488,0.5906130896950086,100742.47246513702,86877.65295632703,101820.68095867797,0.512845317902082,12.262484315256735,27,6
3627,3072,0.0,0.0,0,4608,0.020449405721856773,1.654454212427377,0.4903882483638847,108125.48978180657,109343.40991683038,112708.84523802421,0.42393574426220043,7.771000744019106,28,9
3628,2880,0.0,0.0,0,3601,-0.13029977016419203,1.7091027024537853,0.4948106602635446,85753.70531839038,274236.25533718185,104330.26811365274,0.4423302738830725,11.81535143865489,25,12
3629,683,0.0,0.0,0,1024,-0.07651031798198732,2.1328071189108644,0.40393202931342376,29482.33575191913,222350.07005224892,49415.630032971916,0.3582078126418722,7.583689851585408,28,13
363,1536,0.0,0.0,0,2048,-0.11338205613175131,1.606374679845374,0.4797951338683408,61394.51263345935,189000.47385400915,46589.46757226001,0.42765578487027334,9.185163754040794,14,13
3630,1489,0.0,0.0,0,2234,-0.12400380492950289,2.499923290065473,0.3040093282142652,193301.73711468696,279756.8,53010.517738359136,0.27600846903663545,14.921976167287308,31,14
3631,3000,0.0,0.0,0,4000,-0.0034986071692471588,1.6174989749327613,0.6465449777733683,180344.69557858733,168259.84499410426,211295.89150919774,0.5618723228144629,7.879868576597801,8,5
3632,3056,-24.825417,31.499562,0,4576,0.057876824737733756,2.1730071450306467,0.4942998150544592,99154.5630266202,76992.02917029789,43309.74329947785,0.423719692026869,11.19532685748411,25,6
3633,1024,0.0,0.0,270,683,0.0005916518502347978,2.468501713103132,0.4046680520584047,69566.16104871359,141976.344886886,178085.41336548468,0.3514034981329074,8.551632203892721,14,6
3634,667,0.0,0.0,0,1000,-0.11584248189620297,1.4174510937321618,0.6427690536118117,156173.06406373525,148874.70161313508,197099.94294829774,0.5694387512270389,7.8177486482997445,28,16
3635,3937,0.0,0.0,0,5921,-0.04949600811652494,2.174934945242636,0.41633388100261476,64832.416904405676,183147.54677734562,19064.685170929697,0.36637100766301617,10.222648645683035,11,10
3636,679,0.0,0.0,0,1024,0.1010347265293022,1.6389411572975665,0.7200919131493655,84782.00891829717,63501.72329441147,164215.04438049786,0.6156571671085256,7.819466851223304,11,23
3637,451,0.0,0.0,0,1024,-0.03184397604610628,1.4746160626899953,0.5372446740524562,73784.90314797164,139007.93104049854,81106.47662315397,0.46967978916456354,7.592566255651515,12,17
3638,684,-2.498564,34.819797,0,1024,-0.029844214042167805,2.298728411091718,0.41680948234758863,46056.15480584544,174358.79554000136,228698.29708300554,0.3648868556568217,5.581859707729084,21,14
3639,3456,0.0,0.0,0,5184,0.1420364244141252,2.1091380732586686,0.6818834197446874,84247.05571545051,84667.88110163144,142648.50474817073,0.578514107803118,12.220019919330385,23,6
364,682,0.0,0.0,0,1024,0.031231850527682903,1.9411201426341782,0.5251102931810869,127594.54227900539,147293.04894203256,122017.02388419231,0.45305143404833625,5.752183136740938,11,11
3640,683,49.414253,8.662118,0,1024,-0.0033336579867090377,2.403313169260865,0.41621370370382343,53039.51730444847,147864.58051555144,66160.76439166108,0.36181003601237616,9.860821177536797,9,11
3641,3419,0.0,0.0,0,4937,0.19594897756654886,3.089216975007427,0.4649976518747168,113956.77799889259,106961.15026008275,106360.40073051416,0.3849405665281366,8.813122564821517,27,14
3642,683,0.0,0.0,0,1024,-0.04209915429070335,2.4672021451622492,0.3698414486980457,114169.08632326391,206072.609779757,88308.98965312396,0.3252774878101213,10.675957121285911,1,11
3643,3456,0.0,0.0,0,5184,-0.13849637466626474,2.2383257377459027,0.3395394991818103,193301.73711468696,279756.8,129644.94313658706,0.30826612425716987,12.258268088381868,21,10
3644,2765,0.0,0.0,0,4147,-0.10728731691296327,1.4305662368780079,0.4925389371897405,62968.62313265412,209753.28711665043,132291.22736430998,0.43813558303211037,7.17351746036073,27,18
3645,640,0.0,0.0,0,960,-0.03178810220361439,1.9873972515368847,0.47293645324943945,98682.43703331072,135354.04768236523,178062.85272528537,0.41382168594199104,5.699184279882079,18,14
3646,2400,0.0,0.0,0,3600,-0.012435235368766628,8.560459994112419,0.10188687978044869,129643.87444864317,276068.00225567614,298690.8268620842,0.0896908898521222,11.537698943983388,28,19
3647,3072,0.0,0.0,0,4608,-0.03197252063204638,2.0878541347531523,0.4443664035713816,95052.92286522398,160870.51397767087,137253.6310396033,0.3890259490417829,5.606681186295401,30,8
3648,3072,0.0,0.0,0,4608,-0.08018205252185531,1.4853167779318863,0.6287811131424459,99076.20084841545,132692.4565687138,185366.0403388088,0.5538472816506823,10.065654510324489,29,16
3649,2048,0.0,0.0,0,3072,0.005321823328749253,1.7132947865184756,0.6013200641982601,70415.814590111,93210.05960431523,94523.71918671465,0.5217422284329611,10.374402376690535,19,12
365,2591,48.804941,9.203796,0,3755,0.12046832357867204,2.497633233307632,0.48927981207871696,127930.12203694988,71163.89942267076,35978.00797091962,0.4133170447416075,13.205338498391775,30,14
3650,3072,0.0,0.0,0,4608,-0.07550102519518576,1.3418354783857587,0.7038417367379282,162786.0731780278,203901.17829242672,236445.07251697077,0.6185867082231464,6.773074884929465,29,13
3651,2568,0.0,0.0,0,4003,-0.12256203157232932,1.5215053265455791,0.5780339418706741,54150.97143480746,207667.97251054386,173763.65308276258,0.5138639979508571,7.956888454481333,6,11
3652,683,0.0,0.0,0,1024,0.1529213350363292,2.5294621939379316,0.4935259340256869,71970.49195831735,39541.166586735904,57662.3058004293,0.41387179724286555,6.664529278400813,16,21
3653,3456,0.0,0.0,0,5184,-0.03807425657279212,1.8394321069960236,0.5315938880530426,115523.12937195256,156670.62581428594,86660.50125762152,0.46537347437226,6.433942291714887,15,14
3654,1024,0.0,0.0,0,680,0.14340935008167444,4.390786011460758,0.3080852968373409,81998.5832492787,104846.33633656448,197198.096610715,0.2537319686069669,10.294054166876707,16,21
3655,3456,0.0,0.0,0,5184,0.05816083620147569,2.3385608953747274,0.4714258742934107,65813.99016208906,117021.53617279172,160383.85192267815,0.40382589294647614,10.057853556744233,4,12
3656,0,0.0,0.0,0,0,0.04990194660211711,2.677279000793671,0.4176228798249971,54211.23249434157,64861.072994516515,35844.05215497948,0.3578944674238835,9.218416600602934,25,9
3657,1365,0.0,0.0,0,2048,0.2161824501426473,2.1192555515005607,0.7351895384267805,130125.26904828628,123067.72655347135,148539.98020809828,0.6176531269844158,7.473587894923465,13,18
3658,683,0.0,0.0,0,1024,0.13390847412759133,2.3700972326988365,0.5124299454179775,148590.35593275298,55864.63882851119,104860.24936817362,0.43212576633160993,10.681148472576059,22,23
3659,679,0.0,0.0,0,1024,0.01533652539408964,1.9407622150780641,0.5432676886572195,49017.08854969753,95818.52393436251,99159.76643892532,0.47035598290595826,7.373860566181384,11,23
366,723,38.742444,-9.169796,0,1024,0.0031800322851239793,2.2535898941404993,0.4475936659330132,97067.20452861513,137963.59048763552,63004.26471808608,0.3884351872882138,12.132765951045709,1,0
3660,678,0.0,0.0,0,1024,0.13913482680323178,2.2261267522875636,0.548374855477577,72006.19724949605,69102.07957681158,63514.41783301384,0.4628399290249179,8.042488550940789,28,0
3661,3072,0.0,0.0,0,4608,0.07221980236381013,3.123386962894906,0.37059144148144246,83404.60325359079,155955.81955361587,152152.2146740632,0.3148923120959138,10.45245055070713,5,19
3662,684,-2.498239,34.819766,0,1024,0.0655911258027688,2.242468271399901,0.4814085118936433,120176.58862482326,162410.38988611536,148249.4230410358,0.4117786384943919,4.906528265133069,21,14
3663,681,0.0,0.0,0,1024,0.04729090959387813,1.6858793462599067,0.7022868331043639,75804.88429404357,55572.98796861655,209559.5408613027,0.6053816969897198,6.437539051006206,26,6
3664,665,0.0,0.0,0,1000,0.22464201684103957,2.0643558442148975,0.6073087805185728,159410.26988159269,71709.22372470643,45558.760330905505,0.5057699601285592,6.5294023375000005,10,12
3665,3864,0.0,0.0,0,5152,-0.016877776273849232,1.5419720923894915,0.5996814559520264,121803.37971980362,151052.33983172852,145863.6092587867,0.5224622602095559,7.040822112183294,13,11
3666,667,0.0,0.0,0,1000,0.302191901627482,3.2756402280521115,0.6453585147451696,133104.65252407806,124543.43140768203,101298.86820471172,0.5313299529590918,10.705388716947347,28,16
3667,768,0.0,0.0,0,1024,-0.1321842835094571,1.5933248704769718,0.4701752764680569,95219.13714514885,246952.23491647124,141398.49872611804,0.4211159868678025,16.633477090775852,17,12
3668,4000,41.834708,-87.838955,0,6000,-0.009131789755269376,2.5459266111084355,0.3901725190293928,61542.28676871069,171127.40003354225,97928.33989652274,0.3397526163668149,11.984637715293179,11,12
3669,3000,0.0,0.0,0,4496,-0.007593952238834634,2.351517694170965,0.43585867704691883,88517.96663044677,152445.8834650513,33420.193499672554,0.379283303155666,7.739589854938739,14,12
367,2112,0.0,0.0,0,2816,0.01784127321707646,2.286911619605744,0.4457185983444079,155235.11183202078,166453.37857021706,94205.96623710553,0.3853912389719708,9.554791586780244,3,11
3670,3456,44.433534,26.096992,0,4455,-0.03520093557778069,2.2615557174481107,0.41349709311701593,70352.70455276675,222915.41292014782,78009.47905365234,0.36252714057635826,9.26976595148691,10,14
3671,683,0.0,0.0,0,1024,0.03612136579264473,2.8410639374566675,0.3686700612189907,91539.73322127515,132080.7818520166,123095.87218731405,0.3167085704490482,10.472635608285403,28,5
3672,3456,0.0,0.0,0,5184,0.008306746735368409,2.254412504776202,0.45312364020603474,133754.78263868633,144504.60012138024,89637.02678519012,0.39274311542207163,13.7263464228026,21,11
3673,684,0.0,0.0,0,1024,-0.05320888660874094,2.1148173477056544,0.4405623992841996,66385.7203646487,199700.84323647709,105763.55773453665,0.3877723077396786,10.201258598543992,21,6
3674,3808,0.0,0.0,0,2539,0.030094291591559574,1.547349268105193,0.5828414294189566,149551.8270240194,191577.1018317168,151613.98995328747,0.5033016628899734,9.01023387762232,8,10
3675,1944,0.0,0.0,0,1452,-0.05142290194361013,1.3229474489299222,0.803948116312184,183411.1012557128,182486.8794790464,328321.86160026974,0.7032061405437907,6.655780338022526,23,13
3676,3072,0.0,0.0,0,4608,-0.15101780521533548,1.354622940974105,0.6339885808404363,83038.105996919,189615.06636404185,222130.10129551459,0.5652086600158508,8.469382816195562,27,18
3677,3072,0.0,0.0,0,4608,-0.060871471615023806,1.7188051764501278,0.5181157178677471,93981.0900991376,154795.21438287426,129445.36301295446,0.45586835380834456,5.8707878821486466,28,9
3678,3960,0.0,0.0,0,3168,-0.13491932337725404,1.433495844848938,0.6143836312094995,112812.45434569713,250165.47353014164,249456.82362418284,0.5466272743195991,13.040806970213147,8,13
3679,2200,0.0,0.0,0,3300,0.10664827575501774,3.9643612877893175,0.3212653828134647,139005.8349970325,106872.03938280583,189764.9535721025,0.26872806198159893,10.332868171625622,20,14
368,1500,35.649903,139.400925,0,2000,-0.040251600415253275,2.525829526130514,0.36396442540644625,36176.62770813959,225811.92127662347,102993.36562452295,0.3199948337774603,13.671624019317456,28,23
3680,679,0.0,0.0,0,1024,-0.10167147855472791,1.423339021957628,0.6557111149161379,116523.32257058621,148083.2565138949,212667.90488511004,0.5793110426208485,10.152353941308057,5,21
3681,3078,0.0,0.0,0,4401,0.13952409568487295,2.334274961820156,0.531731367686732,177531.59276653331,120154.98129066477,74011.7524106063,0.448347215363532,10.07127604813047,24,11
3682,3456,0.0,0.0,0,5184,0.12207399342364555,1.9400607239363405,0.6108761433697343,88114.29112648085,75108.22908203867,57064.81326429527,0.5187703715514741,6.0186332037505395,6,2
3684,3648,-27.693888,31.6725,0,5472,0.08029053037720893,1.6405062883032797,0.648135547285447,103652.505642116,189050.60909565986,145238.57168427706,0.5551646045980261,7.353643247857708,12,16
3685,652,0.0,0.0,0,1024,0.33902468333769337,3.0394676974232047,0.5534301813429966,82308.86646784915,144836.6238581941,74646.29041166227,0.44793283576493625,7.509145832359808,21,22
3686,3056,0.0,0.0,0,4592,0.057150325293718884,1.930767377374088,0.6087402805749125,109852.2372439451,73540.7299784276,105897.36347992806,0.5231831877836446,8.127974302427754,6,14
3687,1024,0.0,0.0,0,680,-0.04234201590807471,1.5265332258696747,0.6422270326110654,121965.82840105484,89501.88002271237,135125.29511366686,0.561872131083805,12.952437040435328,13,16
3688,2000,0.0,0.0,0,3008,0.1447206356279586,3.2035151202160286,0.425994019159434,81528.52829020444,122105.55050676443,172431.23006578593,0.35601096896437406,11.75967717147052,9,22
3689,768,0.0,0.0,0,1024,0.017602221379695,1.8330623614287485,0.6259257192889164,89169.8254119632,115515.938984367,183604.32757608593,0.5419270583126148,6.795723607860175,29,9
369,3462,53.226365,-2.876175,0,2467,0.05162202796059398,1.8630082562617691,0.5718491727856717,105017.56084129719,72233.01675826644,112658.52804628488,0.49167638764150406,8.820951060049,11,12
3690,734,0.0,0.0,0,1024,-0.19323279324371248,1.6042780965665464,0.4737336928346672,207713.98033086,300610.4012933684,176877.36760881034,0.43010026009138963,12.543961843900501,16,17
3691,3072,0.0,0.0,0,4608,-0.03854295163664262,1.3871136694939554,0.7215919693223175,99079.78650422205,89775.6875342094,230284.00134954136,0.6304350681104927,6.693921079204856,27,13
3692,681,0.0,0.0,0,1024,0.27158399467505645,2.1677211466890878,0.6716360101013983,86911.76330528183,122521.64158449724,150310.36577916596,0.5571073162037306,7.4598972349105654,4,20
3693,3072,0.0,0.0,0,4608,0.028479319209809284,2.245985742211123,0.4538386695844594,74912.46493111514,128567.05245061817,108467.99412832443,0.39141663358065654,8.870299298630767,24,14
3694,683,0.0,0.0,0,1024,0.02615171476435796,2.682325075753321,0.3970536658502141,78238.47130763457,128233.3917832637,58158.71163367436,0.34232266887896906,14.288975312798742,2,11
3695,684,-2.573053,35.008738,0,1024,0.013166140692691508,1.9373107908602505,0.5477950769211593,108976.18815671002,102666.10560141064,102442.03392488197,0.47449762418994007,7.571442042749314,21,11
3696,960,0.0,0.0,0,640,0.21173605348002522,2.8862394754732077,0.591268165188666,98852.4150657602,51100.711623224975,179381.78768760222,0.49308439623098954,11.818369875904049,18,14
3697,3072,0.0,0.0,0,4608,-0.19870273695933172,1.193367340345603,0.6973366437420978,80185.63373960588,206924.71499615503,295432.0069077749,0.6248310452331768,7.426789580503326,27,18
3698,2627,0.0,0.0,0,3941,-0.06381044554686105,1.751366155614422,0.5251191381656848,65355.05994990408,167881.76565142506,72670.77920472728,0.46223466913689654,10.815332484499965,15,15
3699,2448,0.0,0.0,90,3264,0.12213820919968443,6.623581525939315,0.22042340610484057,105585.20432727937,102352.53430882891,281179.01846688346,0.17964978099901122,9.378599389867516,2,16
37,2304,0.0,0.0,0,3072,-0.033375534981023344,2.349799912845717,0.3949483238331779,78221.92389498824,192797.00422838525,119871.9936960534,0.3462410130175454,11.296046600064507,29,12
370,630,55.94384,-3.269526,0,795,-0.03867738858105596,1.7546785662452828,0.547361452221693,60037.98078785906,83842.83099466524,72379.04629103647,0.479126081212617,10.373505063488015,6,11
3700,683,0.0,0.0,0,1024,-0.07301435003010924,2.089729926650666,0.40650432752183674,42613.04336376624,214026.92027836124,131236.498922958,0.36010438741470374,7.6472962408607925,28,13
3701,1276,0.0,0.0,0,2000,-0.07210391879235548,2.0688835622156447,0.4382848535616971,67810.19332216131,190560.0969831827,140169.9672286788,0.38761838334783966,6.829159415511381,9,9
