,Proportion,arousal,contrast,dominance,height,hsv_itten_std_h,hsv_itten_std_s,hsv_itten_std_v,lat,long,orientation,pleasure,symmetry,width,day,hour
5369,20.0,-0.1087613094098286,1.4076307071645233,0.5579761355370294,2592,88727.98590479906,154640.13745337917,161989.31105751666,-1.364504,36.862434,1,0.49511112885504754,14.229460339318946,3888,1,14
537,70.0,0.02024599995751533,2.18842460163399,0.4671049197213908,3648,91009.88535349088,144237.7293373686,130178.48693834,-1.409253,36.911388,1,0.40373344144800394,9.385476331730331,5472,1,17
5373,50.0,-0.06201174104203469,1.5503325882430548,0.5205667163120105,2592,93173.78937978689,138300.65013296215,119086.91134722666,-1.382161,36.868537,1,0.4581071684537184,15.286839045438391,3888,1,14
5377,20.0,-0.0855552780880044,1.4519810210704933,0.5247855259708243,2592,85017.07858065277,144789.74308285792,134492.72175681315,-1.382283,36.86883,1,0.46404420664381935,14.74596020431504,3888,1,14
5379,10.0,-0.10258235949532184,1.3448310412099245,0.571914929939699,2592,93366.61063190034,151465.20128002999,157335.3249640892,-1.382461,36.872785,1,0.5066206658607205,13.32085742237347,3888,1,14
538,60.0,0.005547794767231051,2.075206389472621,0.4769389792413113,3648,97741.71452040775,143498.84719397573,131213.85953557736,-1.409253,36.911388,1,0.4136934690033081,7.139111775091206,5472,1,17
5385,80.0,-0.040666006819538386,1.8367412276773516,0.5041093982737223,2592,80454.91221002121,126094.9342900023,57380.446404289636,-1.396148,36.876953,1,0.4417529715654108,9.290071539303758,3888,1,14
5390,70.0,-0.039289769514412376,1.7379731946195371,0.5361485903076422,2592,84974.8432334862,112746.29682433033,62116.5590232499,-1.396338,36.877006,1,0.4694466532642607,9.778794189741337,3888,1,14
5397,90.0,0.0819801683221836,2.609222734962281,0.4355511509314477,2592,94453.40684903265,93776.55282212074,83471.09532580059,-1.406123,36.877142,1,0.37036856620510633,8.4721809189241,3888,1,14
5399,90.0,-0.036348336809885196,1.698982715185004,0.5238633160868689,2592,81498.88489353022,119523.38664211285,53010.124594793735,-1.406123,36.877142,1,0.4584927267112715,8.287723421972597,3888,1,14
54,20.0,0.24701918553056218,5.282232071891667,0.33067137579748385,4000,136312.75136631774,74255.46564395109,250460.41589352107,-1.378479,36.814727,1,0.2633456575380197,6.583342678554599,6000,1,15
542,90.0,0.032763787177063186,2.3591446239231244,0.43629890619242784,3648,94851.4611768785,145519.1466646228,162909.38664245908,-1.409227,36.911689,1,0.37576944087409603,8.49483676160998,5472,1,17
5423,20.0,0.04237767164996903,2.090312155782395,0.4983781909283319,2592,122129.93006994187,155524.40950924714,137728.69934847357,-1.406123,36.877142,1,0.4287581420482769,5.0826697041902555,3888,1,14
5425,10.0,0.016936054648547832,2.055094838676744,0.49001039442599736,2592,121219.28700041461,177879.7728343501,158000.37756354327,-1.406123,36.877142,1,0.4239467573181804,4.942327294390411,3888,1,14
543,30.0,0.005377982526992037,2.140490575777228,0.4618056323778612,3648,87323.27157115043,126929.17967276083,94673.86561712208,-1.409227,36.911689,1,0.400566311363757,6.53131744811895,5472,1,17
5434,90.0,0.02007441931538506,1.9039274895469112,0.5592349857204957,2592,117007.0460900634,190471.894598652,107369.66803628585,-1.406123,36.877142,1,0.48376642874480974,5.27258683832153,3888,1,14
5443,50.0,0.04235007671309943,2.1839337384551096,0.46612601583991553,2592,121719.16358249518,191088.39294002135,174123.9930132803,-1.410671,36.903231,1,0.4007492808468752,4.482523760286174,3888,1,15
5446,0.0,-0.06916469854888546,1.6038103217499373,0.5684480302823108,2592,93120.7126237528,132777.44469148366,115541.31685918919,-1.410136,36.907958,1,0.5003834078608619,11.193688394138814,3888,1,15
5450,10.0,-0.08609549955347764,1.4032074255590818,0.5473031736788759,2592,77959.81934126207,136299.7624942905,115138.78121737359,-1.409397,36.909877,1,0.48365329453173694,13.35175033718233,3888,1,15
5451,10.0,-0.10638587330889392,1.2596592169893732,0.5810915157111857,2592,79757.97383786917,173047.4265454416,170177.50179804093,-1.409291,36.911664,1,0.5149578740729294,12.847952863429857,3888,1,15
5458,20.0,-0.07888846194882655,1.8617585146984543,0.4677533202792606,2592,83101.64567397098,185120.58214363956,81683.75809724286,-1.410595,36.913503,1,0.4138672056900514,15.347896617845047,3888,1,15
546,100.0,0.029266269176309576,2.6510473490694184,0.38689879522310233,3648,81958.58844393442,122910.8139685032,125144.4644036998,-1.409273,36.912036,1,0.3332023181353201,10.873062368060246,5472,1,17
5460,80.0,-0.0814150590334797,1.5411655736945762,0.5845141875157811,2592,75192.44005254487,129373.61532862874,110139.27926746005,-1.411479,36.914689,1,0.515519791758473,11.95645680568326,3888,1,15
5463,20.0,-0.09271431677268721,1.4812291157831978,0.5862087117749908,2592,94753.47406765036,164462.66135874126,163570.52664693462,-1.411865,36.915181,1,0.5180823634670687,12.940748692673653,3888,1,15
5466,10.0,-0.04885871157037164,1.397904358601042,0.544570569923049,2592,93248.38544655284,151421.76323104947,116418.24292991581,-1.412056,36.915512,1,0.4776850788131594,12.075281556072223,3888,1,15
5470,30.0,-0.048805107566837785,1.599011546703071,0.5359435204891496,2592,80810.65244377678,121394.87370066332,90959.73855259015,-1.412098,36.915718,1,0.4701871746135634,12.717469211737741,3888,1,15
5482,0.0,-0.07573742248012055,1.8091969865596265,0.48413444188484167,2592,63717.156970386626,155142.31922463968,59354.75247657559,-1.412213,36.916469,1,0.4277902624672282,15.155625437818285,3888,1,15
5488,20.0,-0.010778452124895282,2.075323584622207,0.4597184612096687,2592,84680.0721985731,163551.67813996895,165966.6471399868,-1.413378,36.920509,1,0.40031334119091605,9.37961067614645,3888,1,15
5492,70.0,-0.020719898642603124,1.970589814958294,0.49364393947143403,2592,105122.19818488492,163720.9794363569,87486.93983421501,-1.414262,36.921213,1,0.4307379217946128,6.924634506681929,3888,1,15
5496,20.0,-0.04813371887834356,1.5933986156133684,0.5652463595169537,2592,99475.17177025744,128192.61085257606,126813.81352027686,-1.414263,36.92121,1,0.4955723376998456,12.636748906768847,3888,1,15
55,20.0,0.19977902402789802,4.228469664333088,0.35905296328082237,4000,125378.1796242428,74924.95408073334,183939.4342609062,-1.378479,36.814727,1,0.2925561657170699,7.612046526132156,6000,1,15
550,85.0,-0.04789717874064167,1.749370058527189,0.49982047771062843,3648,104596.79542918873,162740.38169305123,97703.46595808268,-1.409761,36.912645,1,0.4387260863338678,6.428744669778606,5472,1,17
5500,55.0,-0.06312028792646157,1.5829298821154816,0.5826462829856532,2592,99806.70524847294,142888.55259257124,141449.0295131862,-1.414455,36.921382,1,0.5121312771767658,13.682037453786258,3888,1,15
5501,11.1111111111,-0.031163511869921973,1.688511838128286,0.5553826236171462,2592,96971.81610768265,136474.12790415625,117084.0410825584,-1.414477,36.921391,1,0.48536719262322714,12.576377129069426,3888,1,15
5503,70.0,-0.020827431377992728,1.6676006264296124,0.5613554156382958,2592,101083.20644674641,107343.6141538005,126900.43251918236,-1.41453,36.92142,1,0.4895567934845941,10.684224760348819,3888,1,15
551,90.0,-0.05020889186704221,1.9045358177618217,0.4561389875001137,3648,75271.6413922859,151125.27137576957,66236.83395379207,-1.409826,36.912666,1,0.40101119664378293,10.343833131488218,5472,1,17
5513,70.0,0.044386215540195506,2.1501940353724414,0.48031089763401946,2592,126198.75360737745,141021.02370781457,138844.28909473456,-1.417837,36.923571,1,0.41287250303704914,4.413723008130798,3888,1,15
5525,100.0,-0.055562511041087864,1.8107952596842223,0.5100593286715907,2592,72433.23755746083,147050.52077840458,103466.16157415374,-1.410751,36.927949,1,0.44835871555699447,10.580448082067335,3888,1,16
5530,30.0,-0.07885091897947306,1.445512487194009,0.4801433445641928,2592,81083.01641150808,129307.8968586219,69867.27903834685,-1.40967,36.927765,1,0.42462451369984416,11.170934164558592,3888,1,16
5534,0.0,-0.17813831334515606,1.333572591837663,0.5232128191110377,2592,84413.05048819301,226731.05849883027,106580.50306171803,-1.412987,36.930524,1,0.47161641745432764,12.153736317858685,3888,1,16
5546,60.0,-0.13312730651807125,1.3770389774036194,0.48754583955355324,2592,57560.83837027471,161412.71119958305,101659.78759350009,-1.411058,36.914359,1,0.4362936373596758,13.415141284464188,3888,1,16
5552,65.0,-0.062001878625659534,1.521203011107007,0.5116158420364867,2592,91576.84589670518,150916.27723608876,196376.01977215943,-1.410955,36.914252,1,0.4503322401374806,12.447674837575036,3888,1,16
5557,30.0,-0.09549660646786012,1.4000729687807631,0.5494812147460828,2592,115749.00663168657,164502.5667143221,236628.49930123705,-1.410881,36.914135,1,0.48645255737975207,11.91434387688654,3888,1,16
556,35.0,-0.01056065368418277,2.01183465771622,0.45461119436556474,3648,113035.45249782871,184000.90815319362,136134.05531884942,-1.412178,36.916523,1,0.39585657233528004,6.4274620830210925,5472,1,17
5560,0.0,-0.06877157277935196,1.868879300767548,0.4532295222547906,2592,74360.87116368541,181733.9729274634,73037.296327896,-1.410881,36.914135,1,0.4002763543448005,17.06842272484885,3888,1,16
5571,40.0,-0.07661636820136711,1.3206527734945244,0.5632790092780136,2592,110376.24344813617,144751.2048502533,198668.11375144112,-1.410881,36.914135,1,0.496613428691375,12.033548521347207,3888,1,16
5572,70.0,-0.10548673495221028,1.3991835894863391,0.5591279159029218,2592,79657.16938996904,159549.45849485043,151632.86767789567,-1.410287,36.907502,1,0.4957953350897466,13.65266688073665,3888,1,16
5574,80.0,-0.0427780175166515,1.840199458000829,0.5025547392599556,2592,76031.47175932403,130027.63876653303,102592.44536622675,-1.410307,36.907394,1,0.4406066228567059,14.325314620604408,3888,1,16
558,20.0,-0.01774109530481438,2.1183496931161163,0.4455591950850635,3648,105130.70855553522,155677.75154722657,150783.99866549353,-1.412173,36.916523,1,0.3886879801483351,5.631769849143432,5472,1,17
5588,50.0,0.038131989429187524,1.9953904955177824,0.5085538629338299,2592,92295.97499108806,169930.6745870209,67646.71510296877,-1.410329,36.906196,1,0.4380057602184587,7.078250859029919,3888,1,16
559,37.5,-0.08356034692969311,1.5224698154886425,0.5894106487069033,3648,94549.7913961504,127147.04014329237,144471.2238413665,-1.412226,36.91687,1,0.5199795558391576,13.439955336205417,5472,1,17
56,30.0,0.29515837337874795,5.349864105677956,0.36724179626617864,4000,123383.7469498673,58767.06438814176,225775.43529996544,-1.378479,36.814727,1,0.29046020415426954,5.734204386451982,6000,1,15
560,20.0,-0.05095856653302325,1.2708916118356226,0.6096986328521411,3648,87110.94952256129,105314.24071795799,134367.25986720953,-1.412213,36.916911,1,0.5344525575062544,10.244471222846325,5472,1,17
561,30.0,0.003767722626555864,2.1503245640222772,0.4570659491209303,3648,94402.49032673283,150050.86844533758,93234.8101563407,-1.412246,36.917042,1,0.3966052786983595,7.639144458963234,5472,1,17
5615,0.0,-0.03111941261046844,1.6318666642318227,0.5541950574239108,2592,95790.60242732002,117866.38632451578,76542.26061174019,-1.360594,36.793932,1,0.48433151514000516,11.37958257134253,3888,1,17
5617,0.0,0.014632736482756342,1.685612080391622,0.619592662114965,2592,94517.70940969505,115364.28489094881,125798.82950524178,-1.358796,36.795351,1,0.5367133771548277,9.809805509190578,3888,1,17
5618,0.0,-0.017685843011973262,1.6061529147186808,0.6003634683562017,2592,95341.23438849646,114477.67225271485,122491.66483026055,-1.358796,36.795351,1,0.5231326109992834,12.48190743350656,3888,1,17
562,70.0,0.010720390262177804,2.3840975839325425,0.41507905088316216,3648,100088.69683213762,161742.598022908,146593.5992448359,-1.412257,36.9174,1,0.359467769124294,7.43331368788242,5472,1,17
563,70.0,0.007232076539216287,2.3428024675748054,0.4215650707922041,3648,101277.511815583,166073.03469016275,156517.80821860355,-1.412247,36.917414,1,0.36543774825918374,7.403002112268897,5472,1,17
564,55.0,-0.01636789908593339,2.135335671692699,0.42223634895954065,3648,94462.60976292272,158081.55509483072,130158.94108699905,-1.412288,36.917677,1,0.36829914780132655,6.325401879949876,5472,1,17
5644,50.0,-0.057906683270975506,1.785357036095551,0.503281226291501,2592,79519.92814313207,139939.63445714727,46571.90674167803,-1.347318,36.797782,1,0.44269813678149506,13.326650729264122,3888,1,17
5648,20.0,0.06126581061939429,2.6837439873625653,0.41297096272005085,2592,83941.96224707217,103841.77074568789,86477.57356422274,-1.341267,36.792239,1,0.3527571159481429,8.190368455713239,3888,1,17
565,20.0,0.04146026718351081,2.2529956401225126,0.4651237575060544,3648,86131.68503260316,102896.23965723917,112847.23281892602,-1.412292,36.917691,1,0.3999647073998257,6.029411173651018,5472,1,17
5657,50.0,-0.11792457007507239,1.3412109433338786,0.5823030789943845,480,107656.8699541898,160889.81303861347,122544.09587028934,-1.367181,36.787883,1,0.5171241023903387,12.40644492964705,640,2,16
5664,66.6666666667,-0.1020830684135212,1.533197255033135,0.519270274205599,480,116921.94214446377,188769.14164025857,141069.98291864456,-1.367574,36.788136,1,0.46084974547713353,10.057224039150436,640,2,16
5665,50.0,-0.09350527489378956,1.4644893015136602,0.5450726892104582,480,140582.65461879238,179578.2529105348,176095.00221376718,-1.367574,36.788136,1,0.4824314363681377,8.31412509893929,640,2,16
5666,80.0,-0.08761750207116331,1.558708125524971,0.523931938060521,480,118829.77581748329,175303.74571012452,148387.64812027538,-1.367654,36.788211,1,0.46350194280222906,9.554047606375898,640,2,16
5668,65.0,-0.09400650168276453,1.445930759834355,0.5379592708410879,480,153510.93204991406,152521.66535545042,165740.25103355752,-1.367624,36.788226,1,0.47630170909540476,10.15228622905199,640,2,16
5669,44.4444444444,-0.08325471607536157,1.531970048643486,0.5339193705707005,480,168133.01573456655,238805.60235471863,229166.31051269293,-1.367624,36.788226,1,0.47175499508435004,7.853679122622664,640,2,16
5671,70.0,-0.06937239934400011,1.5762188942223403,0.5142511982862503,480,126300.37765053066,147565.873427429,167353.21974992493,-1.368127,36.788544,1,0.45333265205055523,8.362694205272968,640,2,16
5674,70.0,-0.08281267735833624,1.4235101865940607,0.5288928929888439,480,121103.16462146369,119945.9922381736,136058.2090209922,-1.368258,36.788656,1,0.46734674442656227,10.234586191873584,640,2,16
5675,70.0,-0.0892695423271566,1.4094994502485154,0.5474333082629895,480,132458.63156095188,117709.798134225,175215.92141317143,-1.368258,36.788656,1,0.4840727462412628,9.415783721632069,640,2,16
5676,60.0,-0.0869386869990666,1.4834420882497257,0.549449177576097,480,121293.47527175565,168582.5969950635,139294.99768716272,-1.368258,36.788656,1,0.4855985357535013,9.328880108717017,640,2,16
5677,53.3333333333,-0.07537435408031502,1.4148658322359144,0.5555102959745946,480,111120.66625220231,146174.7304988109,119660.649817167,-1.368356,36.788754,1,0.4897462717897233,10.709403206500157,640,2,16
5678,70.0,-0.0667155359056166,1.5461127810349677,0.5391361840468522,480,111782.09944798854,157197.86565853877,107990.79168459997,-1.368356,36.788754,1,0.47468915827077296,11.24362783592629,640,2,16
5679,70.0,-0.06379831578654777,1.5896736380963794,0.5173767409940155,480,118376.4385283941,151775.2620910272,96851.5891075963,-1.368369,36.788771,1,0.45550910344645756,11.445164436705094,640,2,16
5680,40.0,-0.039008667204059266,1.7074977356371108,0.4993277068750464,480,129597.21872208524,163932.1096832466,146651.54111930318,-1.368369,36.788771,1,0.4374399942674441,9.925020460817747,640,2,16
5683,20.0,-0.03480048785095566,1.5192986060595475,0.5167589350023659,480,109451.22785591154,186704.09917085376,71817.79558020421,-1.366043,36.787225,1,0.45217302702981277,7.099746263780595,640,2,16
5684,22.2222222222,-0.00858948538254442,1.6872995279000382,0.5335732463702684,480,128451.17991413444,206557.9714123858,70745.77092660734,-1.366043,36.787225,1,0.4642460659514549,6.0665762102437535,640,2,16
5686,90.0,-0.002471067908553226,1.7308178580543707,0.5014941024836301,480,113599.9302758002,158898.37811632943,120619.65607920902,-1.366043,36.787225,1,0.4357941380718748,6.692993991212716,640,2,16
5687,70.0,-0.003183490636450015,1.7672060166860293,0.5211724721938932,480,113791.32815230986,152523.59990899768,126960.9194752464,-1.365988,36.787093,1,0.4529538926333015,6.3365782573534535,640,2,16
5691,30.0,-0.0578400525646848,1.383154565018305,0.5187854037110351,480,123608.57771408909,250157.98797320065,194394.42513268394,-1.370068,36.778744,1,0.45615732796636926,5.562584779151803,640,2,17
5692,0.0,-0.07770269079854031,1.4306995567932572,0.4509360180978591,480,125224.74442843422,134744.82416182078,265836.87769382185,-1.370155,36.778861,1,0.3991466357233239,6.939714087724461,640,2,17
5693,10.0,-0.1652986169769195,0.8622071238360707,0.5776061831338781,480,126391.5014719476,155540.85442352438,115786.05958692379,-1.370191,36.778851,1,0.5176183490221882,6.843961641950622,640,2,17
5695,22.2222222222,-0.1008279366943466,1.38363576841904,0.5085989908279391,480,142802.35957609385,161884.50269250607,240246.3258005555,-1.37727,36.781474,1,0.4514603940634892,9.216871910037872,640,2,17
5697,0.0,-0.09597253949803021,1.5123404280295838,0.4715478124088937,480,138689.07738354884,139244.57194734737,254476.82392312272,-1.37727,36.781474,1,0.41881210961934967,6.960293744297849,640,2,17
570,50.0,-0.0003828301446916482,2.351966492928994,0.42149931111256955,3648,122326.89918365824,190627.90154329455,219225.72936638212,-1.412435,36.91846,1,0.36611579163227037,6.309103478851939,5472,1,17
5700,30.0,-0.09942718135912852,1.4009993686259765,0.5094423820969181,480,136535.9672705328,139883.76553982237,237753.90024280708,-1.37727,36.781474,1,0.4520576613256181,9.658754470663467,640,2,17
5701,30.0,-0.11966343906858708,1.2303375569290025,0.5311023584854244,480,123140.27937343113,127219.34220707165,267802.13260664424,-1.37727,36.781474,1,0.472823338609056,8.00559726440578,640,2,17
5702,10.0,-0.12608725516062874,1.3038099933376124,0.5005075398707581,480,94321.21213527033,140140.01051091726,289528.8869767575,-1.37727,36.781474,1,0.4468714203931723,7.530192742660693,640,2,17
5704,5.0,-0.08315056854936755,1.3452516561858732,0.5287853707989428,480,146832.63760258933,171016.84689409987,289712.6822779194,-1.37727,36.781474,1,0.46728598031969804,9.151643385547695,640,2,17
5708,40.0,-0.092580220816564,1.5171793025351648,0.4960087542346517,480,96502.11241988436,192965.91044326973,215278.78530562797,-1.379209,36.782227,1,0.43972932479776095,7.503497801084383,640,2,17
571,70.0,-0.02578555517648584,2.0199550816893654,0.4786422999882251,3648,82565.13768770017,141486.20327226256,141903.99962729108,-1.412435,36.91846,1,0.4181978076581084,8.946297543422032,5472,1,17
5711,50.0,-0.05746466912506773,1.6389658672437581,0.5236931139341688,480,99607.05233566547,185015.05584465282,101117.39506138397,-1.379407,36.782176,1,0.4603835118951006,6.591568404874738,640,2,17
5712,100.0,-0.01323482503077486,1.7143320289578614,0.529087635180101,480,113700.6931604494,153034.58132853502,233683.3079204988,-1.380476,36.781607,1,0.46079871092488156,6.3364577618952715,640,2,17
5713,95.0,-0.01225991588591463,1.5689855259294836,0.5614189307170547,480,132297.97283468355,193405.29933484242,195568.6308332704,-1.380476,36.781607,1,0.48878483408366136,7.025252031523654,640,2,17
5716,40.0,-0.05960417604708754,1.3961961188732617,0.4996461559661719,480,125295.12848337986,180388.67529642762,213109.27661335314,-1.380476,36.781607,1,0.4397048995731483,6.0184726252095935,640,2,17
5717,0.0,-0.08201486433984256,1.4451363001216873,0.46207216768280285,480,88654.60628378727,154131.9816780411,164073.60791018972,-1.380476,36.781607,1,0.4092348630858485,6.833654221379546,640,2,17
5718,0.0,-0.10168213672966762,1.501893621917758,0.45994572408317536,480,81216.15126110488,154966.32844460115,243563.6715864389,-1.380476,36.781607,1,0.4092867267320197,7.2656817254778705,640,2,17
5719,70.0,0.03912305341427072,2.1948936069693095,0.4733029807002472,480,133654.29072424126,135025.39939285498,106579.9413054195,-1.380976,36.780545,1,0.4072941311791323,6.644897867231346,640,2,17
5721,90.0,-0.040056558569574574,1.5673212826372158,0.5598015150949199,480,194181.29586977905,255478.8581311573,279613.00581458415,-1.380976,36.780545,1,0.4900636205297182,6.094066100330023,640,2,17
5723,80.0,-0.03835250917677241,1.6463367918603513,0.5393162912486409,480,171615.12279031044,252172.8500858092,282803.0134115736,-1.380976,36.780545,1,0.4721073669523949,7.089446672970959,640,2,17
5724,60.0,-0.03858390772704104,1.547086373621352,0.5534940613917653,480,171974.15485861045,272911.5915493514,272384.3047472939,-1.380976,36.780545,1,0.4844433246708908,7.893585079024271,640,2,17
5727,30.0,-0.021317360280745684,1.8170472395380188,0.5154561746999423,480,160316.49389151033,206716.81276374208,161227.6819221811,-1.380985,36.779886,1,0.4497398738317005,9.534594461709661,640,2,17
573,60.0,-0.02985992328013623,2.1206677418654394,0.4461663486823394,3072,87388.89228138018,131805.74773354916,135554.63328365676,-1.412427,36.918529,1,0.3903852759770161,5.311951688858833,5472,1,17
5734,0.0,-0.027139650161362855,1.6401743081977347,0.5285797953718917,480,138560.57187682696,211362.71268319775,208553.56264998208,-1.382308,36.783937,1,0.4617000406645807,7.6732307629028895,640,2,17
5737,70.0,-0.03374794019270508,1.7273786157985798,0.5326505100218426,480,160191.24347531193,189522.40661093348,185354.65999537212,-1.382308,36.783937,1,0.465873496986422,7.558203167593737,640,2,17
5739,40.0,-0.09710644780057577,1.4216306799681182,0.5396509506876233,480,80872.88882664367,136637.09653384765,69900.96247310667,-1.38408,36.787527,1,0.4780702341925122,11.290040427811538,640,2,17
5740,60.0,-0.07028733757368641,1.6232163049862467,0.5279276339423999,480,101386.56742142915,172945.71326517462,108593.2031390547,-1.384243,36.787469,1,0.4652991829628509,9.838492722307278,640,2,17
5741,30.0,-0.0660229467834427,1.5100153956794529,0.5377867818322728,480,106625.33735937251,123593.0980516307,99594.0035979409,-1.384392,36.787436,1,0.47345031726785747,10.208592881056102,640,2,17
5744,80.0,-0.04276106133514246,1.6932988104452054,0.5338509260678803,480,168875.5552406367,218899.97363179375,130450.02372811845,-1.383167,36.791844,1,0.46778622016839966,6.200712586024639,640,2,17
5749,100.0,-0.0540560357710885,1.610540916763522,0.5643382754684912,480,158844.5731582711,210687.29035800902,168103.49448479648,-1.380502,36.797048,1,0.49535540336497985,8.389494202824535,640,2,17
575,55.5555555556,0.010144544382279047,2.4440578943410958,0.40831665519792243,3648,103428.24391281565,171886.2345448291,190599.26536467962,-1.412427,36.918529,1,0.3536501144768517,7.463892903003656,5472,1,17
5750,100.0,-0.05021805981428826,1.5573746512864486,0.5753589407526409,480,161228.01432546804,214773.37782043658,179250.1575582757,-1.380502,36.797101,1,0.5045565007870484,8.379888970572443,640,2,17
5751,40.0,-0.08342659329143459,1.397875931766823,0.5953275478253959,480,128871.36077435255,170685.14061628212,162037.73104023232,-1.379757,36.800638,1,0.5251055636920511,11.519640837044832,640,2,17
5753,65.0,-0.024710335326353222,1.7739393488919561,0.5578708008821539,480,149513.92504880606,144646.61034535168,157534.51622422307,-1.379774,36.800697,1,0.48690521282216703,8.271143167500147,640,2,17
5755,70.0,-0.06480543018773288,1.5902960629952223,0.5552594678284163,480,96875.86735353651,125967.48407902732,63246.44989773471,-1.379821,36.800767,1,0.4885080807725591,14.068584693884276,640,2,17
576,50.0,0.010178272764621465,2.3837737479095753,0.4182591503720161,3648,104940.58175012923,176712.6086831384,191540.84734129746,-1.412427,36.918529,1,0.36228207292723785,7.463532687553208,5472,1,17
5760,70.0,-0.02270413183392861,1.876031693649627,0.4962210973051291,480,128382.00655790255,177776.74096799054,142832.05608686028,-1.375518,36.825599,1,0.4331677856391063,4.962249508841522,640,2,18
5761,30.0,-0.025918308851666544,1.8072037113128194,0.5282965738028585,480,156245.14351439322,196732.62358541353,157591.6170168959,-1.375518,36.825599,1,0.46133614777051096,6.177729467370848,640,2,18
5762,30.0,-0.023623210099849135,1.8074422615903065,0.5134012665820411,480,151575.48121535577,199645.82223828277,164076.34851088887,-1.375518,36.825599,1,0.4481777644222121,6.662171783829853,640,2,18
5763,80.0,-0.08002236487576767,1.3149925794931168,0.518306899053621,480,140783.72319448012,176930.73985150235,161017.17111538135,-1.345571,36.812629,1,0.457883259151652,9.09343687233129,640,2,18
5765,80.0,-0.03363770195466689,1.8226769745914164,0.4819805854010841,480,120939.46727116559,166787.8028442128,68969.26853799935,-1.345571,36.812629,1,0.4218552217312192,8.36248063866658,640,2,18
5766,100.0,-0.03363950813076541,1.8575862984410372,0.48785621694463743,480,116243.1668328652,180694.08447760541,62317.87769706753,-1.345571,36.812629,1,0.42695847522786956,8.091697491049587,640,2,18
5768,75.0,-0.013427936155986642,1.7828988196749531,0.4942214683194215,480,134807.59352066682,215003.3938439112,131165.8161132948,-1.345571,36.812629,1,0.4305355356656807,6.5734563002782105,640,2,18
5770,40.0,-0.10105834492469239,1.175033248526293,0.5142754571103165,480,155900.42408216855,138706.67293681295,187204.7467364721,-1.344154,36.781187,1,0.45641273902478047,6.0824439126626,640,2,19
5777,100.0,-0.07764394313977488,1.351180629764098,0.48794813113591096,480,94001.09037310861,160080.38587784575,142067.85373428665,-1.352432,36.786484,1,0.43128657094025247,7.560335236329511,640,2,19
5778,0.0,-0.10133560204390324,1.2333206701438328,0.523961153573099,480,75888.13864827625,134131.97495452006,160880.91565502726,-1.352505,36.786604,1,0.4648516868200676,9.077173863067827,640,2,20
5779,10.0,-0.17990936069497437,0.8072633758727477,0.5231772429164928,480,100994.84998998711,173861.08886004367,178138.15201878196,-1.35254,36.786653,1,0.47175649904103645,8.22650262451574,640,2,20
578,70.0,0.01106001091399253,2.3991509590291114,0.4197323896837666,3648,96569.03067265176,161653.49374758344,158861.77970032804,-1.412427,36.918529,1,0.3634764800441682,6.732951679025861,5472,1,17
5781,0.0,0.022239837820225483,1.0632435277273249,0.4145674456766694,480,141615.0634801962,128405.61582423099,170540.5712276896,-1.352581,36.786796,1,0.3579113238438867,4.646122930333766,640,2,20
579,90.0,-0.026456603082721325,2.1560484229750876,0.44489199296720394,3648,87681.10882751325,152872.04448295967,111686.41536711417,-1.412495,36.918622,1,0.3889499152269805,7.415819487265749,5472,1,17
580,60.0,-0.015437941151113216,2.1782121152028013,0.4467470618237953,3648,103497.53847019208,151444.9580606763,132454.82561822937,-1.412517,36.918728,1,0.38949731062163867,5.242047569252772,5472,1,17
583,90.0,-0.058026929171801314,2.017309303157557,0.45069650042998627,3648,72964.50633850833,171804.96515758793,90092.96822480406,-1.412794,36.919443,1,0.3970390776494019,7.462055784718534,5472,1,17
585,70.0,-0.07855940282735213,1.4126591599660727,0.6372572127743495,3648,96943.96178663676,123076.51325415423,162022.85895583447,-1.413564,36.920604,1,0.561052255027625,13.231523305971749,5472,1,17
586,90.0,-0.06338762938365708,1.5035351683879516,0.6256126189180886,3648,96612.16401100271,120815.53042552104,151677.3509445479,-1.413664,36.920583,1,0.5494740305786497,10.827121445484961,5472,1,17
588,60.0,-0.07981231007067585,1.4070856318723628,0.6177600277245822,3648,92241.91827592389,135875.18979710757,138797.09164660316,-1.417244,36.922911,1,0.544239598682604,8.557592696863784,5472,1,17
589,60.0,-0.0025233314766305026,2.0362835415699836,0.48279981959074525,3648,75426.21013539583,121178.89386687765,23162.721664106935,-1.417265,36.922919,1,0.41956290269057045,7.53221212096007,5472,1,17
59,30.0,0.14111364708869412,3.8349325606118363,0.3502733235267246,4000,112407.72439526665,119534.16254611065,168169.17645698995,-1.378479,36.814727,1,0.2905945697417734,7.376444949661049,6000,1,15
591,90.0,-0.016168367490993624,2.0194240075499152,0.477359864539242,3648,86915.90938788033,143326.99495489328,131804.2536727181,-1.417362,36.923069,1,0.4161555316612747,7.019078467120803,5472,1,17
592,10.0,-0.028670530869711386,1.7281445692059787,0.5538175634285607,3648,81422.6434950513,105618.90528309788,103320.86920634938,-1.41746,36.923173,1,0.4837672362029331,13.11036270180366,5472,1,17
595,40.0,-0.05898095038878701,1.9181408100622037,0.4766058374518565,3648,83467.13353803134,163151.71683191077,220111.81688153156,-1.4147,36.925908,1,0.4196338504325003,7.378126949790763,5472,1,17
