AID,GID,Album,Shared,Not Shared,Proportion,AGE,CONTRIBUTOR,EXEMPLAR_FLAG,INDIVIDUAL_NAME,NID,QUALITY,SEX,SPECIES,VIEW_POINT
10844.0,8225,photo_album_43,3,7,30.0,adult,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0",0,IBEIS_PZ_0264,537,poor,Female,zebra_plains,left
13285.0,364,photo_album_19,7,3,70.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13285,excellent,UNKNOWN NAME,zebra_plains,right
10409.0,7953,photo_album_88,6,4,60.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0453,726,ok,Male,zebra_plains,left
10410.0,7953,photo_album_88,6,4,60.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",0,IBEIS_PZ_0453,726,ok,Male,zebra_plains,left
13384.0,1159,photo_album_74,6,4,60.0,adult,"NNP GZC Car '17WHITE', Person 'A'",0,IBEIS_PZ_1856,2129,ok,Female,zebra_plains,left
13971.0,2002,photo_album_76,5,5,50.0,infant,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1269,1542,poor,Female,zebra_plains,left
13972.0,2002,photo_album_76,5,5,50.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0610,883,good,Male,zebra_plains,left
13973.0,2002,photo_album_76,5,5,50.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0592,865,ok,Female,zebra_plains,left
9270.0,5691,photo_album_41,3,7,30.0,infant,"NNP GZC Car '4RED', Person 'A'",0,____,-9270,junk,UNKNOWN NAME,giraffe_masai,frontleft
9084.0,3136,photo_album_6,8,2,80.0,adult,"NNP GZC Car '1WHITE', Person 'A'",0,NNP_GIRM_0042,55,ok,Female,giraffe_masai,right
9085.0,3136,photo_album_6,8,2,80.0,infant,"NNP GZC Car '1WHITE', Person 'A'",0,____,-9085,poor,UNKNOWN NAME,giraffe_masai,front
12544.0,3451,photo_album_92,9,1,90.0,infant,"NNP GZC Car '1WHITE', Person 'C'",0,IBEIS_PZ_0862,1135,good,Male,zebra_plains,right
12545.0,3451,photo_album_92,9,1,90.0,infant,"NNP GZC Car '1WHITE', Person 'C'",1,IBEIS_PZ_0081,354,ok,Male,zebra_plains,left
13360.0,1176,photo_album_74,1,9,10.0,infant,"NNP GZC Car '17WHITE', Person 'A'",0,____,-13360,poor,UNKNOWN NAME,zebra_plains,left
13361.0,1176,photo_album_74,1,9,10.0,infant,"NNP GZC Car '17WHITE', Person 'A'",0,____,-13361,poor,UNKNOWN NAME,zebra_plains,left
8954.0,8336,photo_album_42,5,5,50.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0046,60,ok,Male,giraffe_masai,left
8954.0,8336,photo_album_55,0,10,0.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0046,60,ok,Male,giraffe_masai,left
8954.0,8336,photo_album_80,4,6,40.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0046,60,ok,Male,giraffe_masai,left
12641.0,3246,photo_album_18,3,7,30.0,adult,"NNP GZC Car '1WHITE', Person 'B'",1,IBEIS_PZ_0874,1147,ok,Male,zebra_plains,left
13836.0,5695,photo_album_24,2,7,22.22222222222222,adult,"NNP GZC Car '4RED', Person 'A'",1,IBEIS_PZ_1864,2137,ok,Female,zebra_plains,left
12433.0,3312,photo_album_7,8,2,80.0,juveniles- two year old,"NNP GZC Car '1WHITE', Person 'C'",0,IBEIS_PZ_0017,290,ok,Male,zebra_plains,left
12433.0,3312,photo_album_93,6,4,60.0,juveniles- two year old,"NNP GZC Car '1WHITE', Person 'C'",0,IBEIS_PZ_0017,290,ok,Male,zebra_plains,left
14016.0,1930,photo_album_76,4,6,40.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",1,IBEIS_PZ_1284,1557,good,Female,zebra_plains,left
13441.0,36,photo_album_8,4,6,40.0,juveniles - one year old,"NNP GZC Car '10WHITE', Person 'A'",0,IBEIS_PZ_1386,1659,ok,Female,zebra_plains,frontleft
17581.0,6811,photo_album_45,3,7,30.0,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17581,poor,UNKNOWN NAME,zebra_plains,left
15296.0,1975,photo_album_54,5,5,50.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0610,883,good,Male,zebra_plains,left
15297.0,1975,photo_album_54,5,5,50.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1424,1697,ok,Female,zebra_plains,left
13830.0,5701,photo_album_3,3,7,30.0,infant,"NNP GZC Car '4RED', Person 'A'",0,____,-13830,poor,UNKNOWN NAME,zebra_plains,left
9278.0,5711,photo_album_41,5,5,50.0,infant,"NNP GZC Car '4RED', Person 'A'",0,____,-9278,junk,UNKNOWN NAME,giraffe_masai,right
9279.0,5711,photo_album_41,5,5,50.0,infant,"NNP GZC Car '4RED', Person 'A'",0,____,-9279,poor,UNKNOWN NAME,giraffe_masai,right
9398.0,497,photo_album_10,8,2,80.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-9398,poor,UNKNOWN NAME,giraffe_masai,left
9398.0,497,photo_album_28,8,2,80.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-9398,poor,UNKNOWN NAME,giraffe_masai,left
9398.0,497,photo_album_36,6,4,60.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-9398,poor,UNKNOWN NAME,giraffe_masai,left
10344.0,7904,photo_album_47,9,1,90.0,infant,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0206,479,good,UNKNOWN SEX,zebra_plains,left
9560.0,5019,photo_album_4,10,0,100.0,adult,"NNP GZC Car '3PURPLE', Person 'B'",1,NNP_GIRM_0118,169,ok,Male,giraffe_masai,frontleft
9560.0,5019,photo_album_86,10,0,100.0,adult,"NNP GZC Car '3PURPLE', Person 'B'",1,NNP_GIRM_0118,169,ok,Male,giraffe_masai,frontleft
14656.0,2457,photo_album_9,10,0,100.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",1,IBEIS_PZ_1227,1500,excellent,Male,zebra_plains,left
14657.0,2457,photo_album_9,10,0,100.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1267,1540,good,Female,zebra_plains,left
14658.0,2457,photo_album_9,10,0,100.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1892,2165,ok,Female,zebra_plains,left
10607.0,8065,photo_album_30,2,7,22.22222222222222,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0132,405,ok,Female,zebra_plains,left
10608.0,8065,photo_album_30,2,7,22.22222222222222,adult,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",0,IBEIS_PZ_0127,400,poor,Male,zebra_plains,left
9549.0,4992,photo_album_4,2,8,20.0,infant,"NNP GZC Car '3PURPLE', Person 'B'",0,____,-9549,ok,UNKNOWN NAME,giraffe_masai,right
10350.0,7910,photo_album_16,3,7,30.0,adult,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0",1,IBEIS_PZ_0307,580,ok,UNKNOWN SEX,zebra_plains,left
9341.0,516,photo_album_10,9,0,100.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-9341,junk,UNKNOWN NAME,giraffe_masai,right
9341.0,516,photo_album_72,9,1,90.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-9341,junk,UNKNOWN NAME,giraffe_masai,right
16714.0,2892,photo_album_79,5,5,50.0,juveniles - one year old,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_1698,1971,ok,Male,zebra_plains,left
16715.0,2892,photo_album_79,5,5,50.0,adult,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_1350,1623,ok,Female,zebra_plains,left
16716.0,2892,photo_album_79,5,5,50.0,infant,"NNP GZC Car '1RED', Person 'B'",0,____,-16716,poor,UNKNOWN NAME,zebra_plains,left
15886.0,806,photo_album_50,6,4,60.0,infant,"NNP GZC Car '15WHITE', Person 'A'",0,____,-15886,poor,UNKNOWN NAME,zebra_plains,right
12448.0,4928,photo_album_58,2,8,20.0,adult,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0404,677,poor,Female,zebra_plains,left
12448.0,4928,photo_album_77,6,4,60.0,adult,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0404,677,poor,Female,zebra_plains,left
15999.0,451,photo_album_32,4,6,40.0,adult,"NNP GZC Car '13WHITE', Person 'A'",0,IBEIS_PZ_0906,1179,ok,Male,zebra_plains,left
16000.0,451,photo_album_32,4,6,40.0,infant,"NNP GZC Car '13WHITE', Person 'A'",0,____,-16000,ok,UNKNOWN NAME,zebra_plains,backleft
15488.0,316,photo_album_38,4,6,40.0,adult,"NNP GZC Car '11WHITE', Person 'A'",1,IBEIS_PZ_1558,1831,ok,Female,zebra_plains,left
15488.0,316,photo_album_97,6,4,60.0,adult,"NNP GZC Car '11WHITE', Person 'A'",1,IBEIS_PZ_1558,1831,ok,Female,zebra_plains,left
15489.0,316,photo_album_38,4,6,40.0,infant,"NNP GZC Car '11WHITE', Person 'A'",0,____,-15489,ok,UNKNOWN NAME,zebra_plains,right
15489.0,316,photo_album_97,6,4,60.0,infant,"NNP GZC Car '11WHITE', Person 'A'",0,____,-15489,ok,UNKNOWN NAME,zebra_plains,right
8926.0,8322,photo_album_11,9,0,100.0,juveniles- two year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0068,90,good,Male,giraffe_masai,left
8926.0,8322,photo_album_17,8,2,80.0,juveniles- two year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0068,90,good,Male,giraffe_masai,left
8926.0,8322,photo_album_42,9,1,90.0,juveniles- two year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0068,90,good,Male,giraffe_masai,left
8926.0,8322,photo_album_49,9,1,90.0,juveniles- two year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0068,90,good,Male,giraffe_masai,left
8926.0,8322,photo_album_55,7,3,70.0,juveniles- two year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0068,90,good,Male,giraffe_masai,left
8926.0,8322,photo_album_67,6,4,60.0,juveniles- two year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0068,90,good,Male,giraffe_masai,left
12451.0,4896,photo_album_58,0,10,0.0,adult,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0849,1122,junk,UNKNOWN SEX,zebra_plains,left
13241.0,7742,photo_album_27,1,8,11.11111111111111,adult,"NNP GZC Car '9WHITE', Person 'A'",0,IBEIS_PZ_0519,792,poor,Female,zebra_plains,left
13242.0,7742,photo_album_27,1,8,11.11111111111111,adult,"NNP GZC Car '9WHITE', Person 'A'",0,IBEIS_PZ_1092,1365,poor,UNKNOWN SEX,zebra_plains,right
15854.0,2358,photo_album_53,7,3,70.0,infant,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_0410,683,ok,Female,zebra_plains,left
15855.0,2358,photo_album_53,7,3,70.0,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'D'",1,IBEIS_PZ_1221,1494,good,Female,zebra_plains,left
15856.0,2358,photo_album_53,7,3,70.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1212,1485,ok,Female,zebra_plains,left
15857.0,2358,photo_album_53,7,3,70.0,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1351,1624,ok,Female,zebra_plains,left
15858.0,2358,photo_album_53,7,3,70.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",1,IBEIS_PZ_1585,1858,ok,UNKNOWN SEX,zebra_plains,left
12938.0,5513,photo_album_81,7,3,70.0,infant,"NNP GZC Car '3WHITE', Person 'A'",1,IBEIS_PZ_1452,1725,good,UNKNOWN SEX,zebra_plains,frontleft
18763.0,3965,photo_album_52,3,7,30.0,adult,"NNP GZC Car '2RED', Person 'A'",0,IBEIS_PZ_0620,893,good,Female,zebra_plains,left
15229.0,2330,photo_album_9,8,2,80.0,juveniles - one year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1698,1971,ok,Male,zebra_plains,frontleft
15391.0,631,photo_album_10,6,4,60.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15391,poor,UNKNOWN NAME,zebra_plains,left
15391.0,631,photo_album_28,8,2,80.0,infant,"NNP GZC Car '13WHITE', Person 'B'",0,____,-15391,poor,UNKNOWN NAME,zebra_plains,left
9167.0,351,photo_album_1,10,0,100.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-9167,ok,UNKNOWN NAME,giraffe_masai,right
9167.0,351,photo_album_14,10,0,100.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-9167,ok,UNKNOWN NAME,giraffe_masai,right
9167.0,351,photo_album_82,9,1,90.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-9167,ok,UNKNOWN NAME,giraffe_masai,right
17910.0,3628,photo_album_52,8,2,80.0,infant,"NNP GZC Car '2RED', Person 'A'",0,____,-17910,junk,UNKNOWN NAME,zebra_plains,right
18611.0,4574,photo_album_63,7,3,70.0,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-18611,ok,UNKNOWN NAME,zebra_plains,backleft
18612.0,4574,photo_album_63,7,3,70.0,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-18612,poor,UNKNOWN NAME,zebra_plains,left
18613.0,4574,photo_album_63,7,3,70.0,infant,"NNP GZC Car '2RED', Person 'C'",0,____,-18613,poor,UNKNOWN NAME,zebra_plains,backleft
18614.0,4574,photo_album_63,7,3,70.0,adult,"NNP GZC Car '2RED', Person 'C'",0,IBEIS_PZ_0620,893,good,Female,zebra_plains,left
14745.0,2241,photo_album_9,6,4,60.0,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1215,1488,good,Female,zebra_plains,left
14746.0,2241,photo_album_9,6,4,60.0,adult,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1273,1546,good,Male,zebra_plains,left
17372.0,6599,photo_album_66,7,3,70.0,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17372,good,UNKNOWN NAME,zebra_plains,right
13826.0,5702,photo_album_3,1,9,10.0,infant,"NNP GZC Car '4RED', Person 'A'",0,____,-13826,poor,UNKNOWN NAME,zebra_plains,left
14179.0,700,photo_album_33,2,8,20.0,adult,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_0312,585,ok,Female,zebra_plains,left
12778.0,1254,photo_album_40,5,5,50.0,adult,"NNP GZC Car '1BLUE', Person 'A'",1,IBEIS_PZ_0722,995,excellent,Female,zebra_plains,left
12779.0,1254,photo_album_40,5,5,50.0,infant,"NNP GZC Car '1BLUE', Person 'A'",1,IBEIS_PZ_1102,1375,excellent,Female,zebra_plains,left
12780.0,1254,photo_album_40,5,5,50.0,adult,"NNP GZC Car '1BLUE', Person 'A'",1,IBEIS_PZ_1113,1386,ok,Male,zebra_plains,left
14223.0,1254,photo_album_40,5,5,50.0,infant,"NNP GZC Car '1BLUE', Person 'A'",0,____,-14223,poor,UNKNOWN NAME,zebra_plains,left
8907.0,8315,photo_album_11,4,6,40.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",1,NNP_GIRM_0087,113,ok,Male,giraffe_masai,left
8907.0,8315,photo_album_17,3,7,30.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",1,NNP_GIRM_0087,113,ok,Male,giraffe_masai,left
8907.0,8315,photo_album_80,6,4,60.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",1,NNP_GIRM_0087,113,ok,Male,giraffe_masai,left
8908.0,8315,photo_album_11,4,6,40.0,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,____,-8908,ok,UNKNOWN NAME,giraffe_masai,right
8908.0,8315,photo_album_17,3,7,30.0,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,____,-8908,ok,UNKNOWN NAME,giraffe_masai,right
8908.0,8315,photo_album_80,6,4,60.0,infant,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,____,-8908,ok,UNKNOWN NAME,giraffe_masai,right
9235.0,1731,photo_album_25,10,0,100.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,NNP_GIRM_0110,157,ok,Male,giraffe_masai,left
9236.0,1731,photo_album_25,10,0,100.0,infant,"NNP GZC Car '1PURPLE', Person 'B'",0,____,-9236,poor,UNKNOWN NAME,giraffe_masai,right
14341.0,2252,photo_album_96,2,8,20.0,juveniles- two year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_0587,860,good,Male,zebra_plains,left
12512.0,3210,photo_album_18,4,6,40.0,adult,"NNP GZC Car '1WHITE', Person 'B'",0,IBEIS_PZ_0074,347,poor,Male,zebra_plains,backleft
13261.0,7758,photo_album_71,3,7,30.0,adult,"NNP GZC Car '9WHITE', Person 'A'",0,IBEIS_PZ_1085,1358,ok,UNKNOWN SEX,zebra_plains,right
14282.0,1971,photo_album_22,10,0,100.0,infant,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1222,1495,ok,Female,zebra_plains,left
14283.0,1971,photo_album_22,10,0,100.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1226,1499,ok,Female,zebra_plains,left
14284.0,1971,photo_album_22,10,0,100.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_0592,865,good,Female,zebra_plains,left
14696.0,1913,photo_album_54,0,10,0.0,adult,"NNP GZC Car '1PURPLE', Person 'B'",1,IBEIS_PZ_1280,1553,ok,Female,zebra_plains,left
9878.0,5460,photo_album_81,8,2,80.0,adult,"NNP GZC Car '3WHITE', Person 'A'",0,NNP_GIRM_0019,23,ok,Male,giraffe_masai,left
12487.0,4925,photo_album_35,4,6,40.0,infant,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0831,1104,poor,UNKNOWN SEX,zebra_plains,backleft
12487.0,4925,photo_album_58,3,7,30.0,infant,"NNP GZC Car '2WHITE', Person 'A'",0,IBEIS_PZ_0831,1104,poor,UNKNOWN SEX,zebra_plains,backleft
9493.0,1053,photo_album_90,4,6,40.0,infant,"NNP GZC Car '15WHITE', Person 'D'",0,____,-9493,poor,UNKNOWN NAME,giraffe_masai,back
11145.0,8514,photo_album_23,4,5,44.44444444444444,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_1893,2166,good,Female,zebra_plains,frontleft
11649.0,8514,photo_album_23,4,5,44.44444444444444,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0497,770,ok,Female,zebra_plains,frontleft
17649.0,6704,photo_album_66,1,9,10.0,adult,"NNP GZC Car '6RED', Person 'B'",0,IBEIS_PZ_0755,1028,ok,Female,zebra_plains,left
17650.0,6704,photo_album_66,1,9,10.0,infant,"NNP GZC Car '6RED', Person 'B'",0,____,-17650,poor,UNKNOWN NAME,zebra_plains,left
17503.0,6430,photo_album_45,10,0,100.0,adult,"NNP GZC Car '6RED', Person 'B'",1,IBEIS_PZ_1795,2068,ok,Female,zebra_plains,left
11856.0,9058,photo_album_68,8,2,80.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",1,IBEIS_PZ_0641,914,ok,UNKNOWN SEX,zebra_plains,left
9311.0,7277,photo_album_31,6,4,60.0,infant,"NNP GZC Car '7WHITE', Person 'B'",0,____,-9311,poor,UNKNOWN NAME,giraffe_masai,left
13417.0,27,photo_album_8,5,5,50.0,infant,"NNP GZC Car '10WHITE', Person 'A'",0,____,-13417,good,UNKNOWN NAME,zebra_plains,right
12581.0,3272,photo_album_13,1,8,11.11111111111111,infant,"NNP GZC Car '1WHITE', Person 'B'",0,IBEIS_PZ_0971,1244,poor,UNKNOWN SEX,zebra_plains,left
9576.0,5239,photo_album_39,9,1,90.0,adult,"NNP GZC Car '3RED', Person 'B'",0,NNP_GIRM_0095,124,ok,Female,giraffe_masai,frontleft
16214.0,5117,photo_album_37,6,4,60.0,infant,"NNP GZC Car '3RED', Person 'A'",0,____,-16214,poor,UNKNOWN NAME,zebra_plains,left
15260.0,1986,photo_album_25,7,2,77.77777777777777,adult,"NNP GZC Car '1PURPLE', Person 'B'",0,IBEIS_PZ_1526,1799,ok,Female,zebra_plains,left
11076.0,8461,photo_album_78,3,7,30.0,infant,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0529,802,poor,UNKNOWN SEX,zebra_plains,left
12359.0,1255,photo_album_40,6,4,60.0,infant,"NNP GZC Car '1BLUE', Person 'A'",0,IBEIS_PZ_1102,1375,good,Female,zebra_plains,left
12360.0,1255,photo_album_40,6,4,60.0,adult,"NNP GZC Car '1BLUE', Person 'A'",0,IBEIS_PZ_0755,1028,ok,Female,zebra_plains,backleft
12361.0,1255,photo_album_40,6,4,60.0,adult,"NNP GZC Car '1BLUE', Person 'A'",0,IBEIS_PZ_1113,1386,ok,Male,zebra_plains,left
12362.0,1255,photo_album_40,6,4,60.0,adult,"NNP GZC Car '1BLUE', Person 'A'",0,IBEIS_PZ_1905,2178,ok,Male,zebra_plains,left
12363.0,1255,photo_album_40,6,4,60.0,adult,"NNP GZC Car '1BLUE', Person 'A'",1,IBEIS_PZ_0928,1201,ok,Male,zebra_plains,left
8955.0,8348,photo_album_11,1,8,11.11111111111111,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,right
8955.0,8348,photo_album_17,1,9,10.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,right
8955.0,8348,photo_album_67,0,10,0.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0035,47,excellent,Male,giraffe_masai,right
9353.0,509,photo_album_28,9,0,100.0,adult,"NNP GZC Car '13WHITE', Person 'B'",0,NNP_GIRM_0099,132,ok,Male,giraffe_masai,frontleft
11665.0,8967,photo_album_73,3,7,30.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0553,826,poor,UNKNOWN SEX,zebra_plains,frontleft
11666.0,8967,photo_album_73,3,7,30.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0550,823,poor,UNKNOWN SEX,zebra_plains,left
11667.0,8967,photo_album_73,3,7,30.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_0559,832,ok,Male,zebra_plains,left
11668.0,8967,photo_album_73,3,7,30.0,adult,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6",0,IBEIS_PZ_1603,1876,ok,Male,zebra_plains,left
14617.0,2324,photo_album_96,6,4,60.0,juveniles - one year old,"NNP GZC Car '1PURPLE', Person 'D'",0,IBEIS_PZ_1242,1515,good,Female,zebra_plains,left
9051.0,8346,photo_album_17,3,7,30.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
9051.0,8346,photo_album_42,5,5,50.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
9051.0,8346,photo_album_55,4,6,40.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
9051.0,8346,photo_album_67,4,6,40.0,adult,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0111,158,ok,Male,giraffe_masai,left
9052.0,8346,photo_album_17,3,7,30.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0047,63,ok,Female,giraffe_masai,left
9052.0,8346,photo_album_42,5,5,50.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0047,63,ok,Female,giraffe_masai,left
9052.0,8346,photo_album_55,4,6,40.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0047,63,ok,Female,giraffe_masai,left
9052.0,8346,photo_album_67,4,6,40.0,juveniles - one year old,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0",0,NNP_GIRM_0047,63,ok,Female,giraffe_masai,left
13292.0,387,photo_album_82,6,4,60.0,infant,"NNP GZC Car '12WHITE', Person 'A'",0,____,-13292,good,UNKNOWN NAME,zebra_plains,right
10633.0,8081,photo_album_100,2,8,20.0,juveniles - one year old,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0",1,IBEIS_PZ_0137,410,ok,Male,zebra_plains,left
14153.0,734,photo_album_26,3,6,33.333333333333336,infant,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1413,1686,ok,Male,zebra_plains,left
14153.0,734,photo_album_33,4,6,40.0,infant,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1413,1686,ok,Male,zebra_plains,left
14153.0,734,photo_album_70,3,7,30.0,infant,"NNP GZC Car '14WHITE', Person 'A'",0,IBEIS_PZ_1413,1686,ok,Male,zebra_plains,left
16755.0,2900,photo_album_79,4,6,40.0,juveniles - one year old,"NNP GZC Car '1RED', Person 'B'",0,IBEIS_PZ_1291,1564,ok,Male,zebra_plains,left
