GID,ANNOTATION_ID,FEATURES
282,"{347: [283, '-347', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1696,"{2038: [1523, '-2038', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{2039: [1524, '-2039', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1653,"{1987: [1490, '-1987', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
942,"{1144: [895, '-1144', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
408,"{495: [321, '321', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{496: [400, '-496', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1406,"{1689: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1690: [1289, '-1690', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
37,"{43: [38, '38', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1151,"{1385: [1059, '-1385', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1456,"{1747: [1325, '-1747', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
552,"{662: [531, '531', 'giraffe_reticulated', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
63,"{79: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{80: [799, '-1018', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{81: [74, '74', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{82: [74, '74', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
513,"{618: [495, '-618', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
728,"{869: [690, '690', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{870: [690, '690', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
294,"{360: [296, '-360', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1450,"{1739: [1320, '-1739', 'lion', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
45,"{53: [47, '47', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
123,"{154: [139, '-154', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1093,"{1310: [571, '-713', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1044,"{1255: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
922,"{1118: [873, '-1118', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1007,"{1215: [59, '59', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1583
241,"{293: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{294: [242, '-294', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{295: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1523,"{1832: [1387, '-1832', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
136
1372,"{1646: [1255, '-1646', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1356,"{1629: [1239, '-1629', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
523,"{629: [503, '-629', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1423,"{1707: [1301, '-1707', 'antelope', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1599,"{1919: [1443, '-1919', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
269,"{331: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{332: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{333: [98, '98', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1095,"{1312: [45, '45', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1688,"{2024: [1512, '-2024', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{2025: [1513, '-2025', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
717,"{857: [481, '-600', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1036,"{1247: [962, '-1247', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1248: [963, '-1248', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
899
1539,"{1846: [1394, '-1846', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1847: [1395, '-1847', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1617,"{1941: [1457, '-1941', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1942: [1260, '-1652', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1943: [1458, '-1943', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1944: [1459, '-1944', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
380,"{462: [376, '-462', 'elephant_savannah', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
403,"{490: [395, '-490', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
250,"{307: [103, '103', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1297,"{1563: [1196, '-1563', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
109,"{137: [125, '125', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1516
873
1638,"{1969: [1179, '-1545', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
586,"{697: [557, '-697', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
878,"{1056: [825, '-1056', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1057: [826, '-1057', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
423,"{514: [416, '416', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{515: [1239, '-1629', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{516: [417, '-516', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
517,"{622: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1327,"{1593: [1216, '-1593', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
101,"{126: [114, '114', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{127: [115, '-127', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1550,"{1860: [1406, '-1860', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
438,"{531: [429, '-531', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{532: [430, '430', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1442,"{1729: [1313, '-1729', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
242,"{296: [243, '243', 'hippopotamus', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
670,"{795: [631, '-795', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{796: [632, '-796', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
802,"{959: [755, '-959', 'giraffe_reticulated', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1522,"{1830: [1385, '-1830', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1831: [1386, '-1831', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1534,"{1842: [1392, '-1842', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1486,"{1786: [1358, '-1786', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
119,"{149: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1665,"{1997: [1494, '-1997', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1346,"{1619: [1231, '-1619', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1318,"{1586: [587, '-738', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
626,"{744: [591, '-744', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
747,"{890: [707, '-890', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
27,"{30: [27, '27', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{31: [27, '27', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
544,"{653: [524, '524', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
719,"{858: [679, '-858', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
603
904,"{1094: [854, '-1094', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
183,"{227: [193, '-227', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
372,"{453: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
657,"{779: [618, '-779', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
131,"{164: [321, '321', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1152
165,"{201: [49, '49', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1186,"{1425: [1091, '-1425', 'person', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1426: [1092, '-1426', 'person', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1652,"{1986: [1489, '-1986', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
822,"{983: [772, '-983', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1371,"{1644: [1253, '-1644', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1645: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
553,"{663: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
930,"{1130: [883, '883', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1515,"{1822: [287, '287', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
253,"{310: [252, '-310', 'lion', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
296
198,"{243: [162, '162', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1695,"{2037: [1522, '-2037', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1424,"{1708: [1302, '-1708', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
605,"{718: [120, '-132', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
940,"{1142: [894, '-1142', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1435,"{1720: [321, '321', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
206,"{253: [212, '212', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1090,"{1307: [1005, '-1307', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1649,"{1982: [1485, '-1982', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1983: [1486, '-1983', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
792
649,"{769: [610, '-769', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1530,"{1840: [173, '173', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
482,"{581: [466, '-581', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1553,"{1864: [740, '-939', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1865: [1408, '-1865', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
431,"{524: [424, '-524', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
425,"{518: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
723,"{863: [684, '-863', 'giraffe_reticulated', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
94,"{117: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{118: [106, '106', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
59,"{66: [60, '60', 'sheep_domestic', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
264,"{325: [266, '-325', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1048,"{1258: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1662,"{1994: [48, '48', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1557
1257,"{1516: [1158, '-1516', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
803
1391,"{1669: [1274, '-1669', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
287,"{353: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1369
734,"{876: [696, '696', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1517,"{1823: [1381, '-1823', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1467,"{1761: [1337, '-1761', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1762: [1338, '-1762', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
933,"{1135: [887, '-1135', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1195,"{1436: [1098, '-1436', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
595,"{708: [566, '-708', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1065,"{1280: [740, '-939', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1075,"{1293: [993, '-1293', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
187,"{231: [196, '196', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1345,"{1617: [794, '794', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1618: [863, '-1104', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1641,"{1973: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1974: [1479, '-1974', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1185
708,"{846: [287, '287', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
200,"{246: [44, '44', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1177,"{1417: [1084, '1084', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
566
1470,"{1766: [1341, '-1766', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1767: [1342, '-1767', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
807,"{964: [760, '-964', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{965: [369, '369', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{966: [411, '411', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1031,"{1242: [959, '-1242', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1362,"{1635: [1245, '-1635', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
602,"{715: [573, '-715', 'cow_domestic', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
331,"{406: [331, '331', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1256,"{1515: [1157, '-1515', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
212,"{259: [216, '216', 'giraffe_reticulated', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1663,"{1995: [45, '45', 'giraffe_reticulated', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1153,"{1386: [386, '-478', 'cow_domestic', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
772
577,"{685: [551, '-685', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{686: [552, '552', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
111,"{140: [986, '986', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
860,"{1033: [810, '-1033', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1034: [811, '-1034', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
645,"{765: [307, '-378', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1235
1265,"{1525: [1165, '-1525', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
957,"{1163: [700, '-881', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
433
554
184
1561,"{1872: [1412, '-1872', 'lion', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1253,"{1510: [712, '-895', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1287,"{1551: [1185, '-1551', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
100,"{125: [113, '-125', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1691,"{2029: [1515, '-2029', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
398,"{483: [389, '389', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{484: [390, '390', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1313,"{1581: [1208, '-1581', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1027
79
265,"{326: [267, '-326', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{327: [268, '268', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
317,"{390: [1084, '1084', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1156,"{1389: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1390: [1061, '-1390', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
72,"{93: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1312,"{1580: [295, '295', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1002,"{1207: [938, '-1207', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
261,"{319: [261, '-319', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
539,"{647: [519, '519', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{648: [520, '-648', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
598,"{711: [569, '-711', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{712: [570, '-712', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
565,"{674: [541, '-674', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1541,"{1849: [374, '-460', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
420,"{510: [413, '-510', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{511: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
921
982,"{1190: [924, '-1190', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1614,"{1938: [1406, '-1860', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
67,"{87: [79, '79', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{88: [80, '-88', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1479,"{1777: [1350, '-1777', 'lion', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
144,"{175: [155, '-175', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{176: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{177: [156, '-177', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1669,"{2001: [1497, '-2001', 'dog_wild', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
641,"{761: [604, '-761', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1267,"{1527: [19, '19', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
248,"{303: [248, '-303', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{304: [98, '98', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
199,"{244: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{245: [207, '-245', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
490,"{592: [476, '-592', 'sheep_domestic', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
806,"{963: [759, '-963', 'elephant_savannah', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1295,"{1560: [1194, '1194', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{1561: [1194, '1194', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
155,"{190: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{191: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
285,"{351: [287, '287', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
884,"{1065: [832, '-1065', 'zebra_plains', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1618,"{1945: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
231,"{280: [45, '45', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
445,"{540: [437, '-540', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1266,"{1526: [251, '251', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1022,"{1230: [134, '134', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
335,"{412: [335, '335', 'giraffe_reticulated', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
1698,"{2042: [870, '-1114', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{2043: [70, '-78', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}","{2044: [1527, '-2044', 'zebra_grevys', 'UNKNOWN SEX', 'infant', '0', 'UNKNOWN', None, None]}"
