ANNOTATION_ID,NID,NAME,SPECIES,SEX,AGE_MONTHS,EXEMPLAR_FLAG,IMAGE_QUALITY,IMAGE_YAW
1037,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1038,813,-1038,elephant_savannah,UNKNOWN SEX,infant,0,UNKNOWN,,
1039,814,-1039,elephant_savannah,UNKNOWN SEX,infant,0,UNKNOWN,,
1040,815,815,dog_wild,UNKNOWN SEX,infant,0,UNKNOWN,,
1041,816,-1041,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1042,817,-1042,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1043,818,-1043,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1044,130,130,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1045,819,-1045,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1046,463,463,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1047,820,-1047,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1048,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1049,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1050,45,45,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1051,821,-1051,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1052,822,822,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1053,823,-1053,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1054,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1055,824,-1055,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1056,825,-1056,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1057,826,-1057,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1058,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1059,827,827,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1060,771,771,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1061,828,-1061,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1062,829,-1062,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1063,830,-1063,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1064,831,-1064,person,UNKNOWN SEX,infant,0,UNKNOWN,,
1065,832,-1065,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1066,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1067,834,-1067,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1068,835,-1068,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1069,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1070,836,836,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1071,1084,1084,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1072,838,838,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1073,839,-1073,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1074,840,-1074,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1075,841,-1075,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1076,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1077,3,3,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1078,842,-1078,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1079,843,-1079,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1080,844,-1080,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1081,845,-1081,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1082,846,-1082,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1083,847,-1083,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1084,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1085,848,-1085,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1086,849,-1086,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1087,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1088,850,-1088,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1089,851,-1089,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1090,461,-572,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1091,852,-1091,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1092,853,-1092,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1093,212,212,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1094,854,-1094,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1095,855,-1095,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1096,856,-1096,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1097,857,-1097,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1098,858,-1098,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1099,859,-1099,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1100,860,-1100,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1101,45,45,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1102,861,-1102,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1103,862,862,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1104,863,-1104,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1105,864,864,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1106,865,-1106,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1107,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1108,74,74,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1109,799,-1018,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1110,866,-1110,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1111,867,-1111,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1112,868,-1112,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1113,869,-1113,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1114,870,-1114,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1115,699,-880,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1116,871,-1116,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1117,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1118,873,-1118,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1119,874,-1119,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1120,875,-1120,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1121,876,-1121,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1122,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1123,878,-1123,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1124,552,552,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1125,879,-1125,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1126,880,-1126,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1127,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1128,263,263,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1129,882,-1129,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1130,883,883,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1131,884,-1131,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1132,885,-1132,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1133,886,-1133,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1134,263,263,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1135,887,-1135,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1136,888,-1136,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1137,889,889,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1138,890,-1138,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1139,891,-1139,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1140,892,-1140,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1141,893,-1141,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1142,894,-1142,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1143,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1144,895,-1144,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1145,896,-1145,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1146,897,-1146,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1147,898,-1147,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1148,48,48,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1149,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1150,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1151,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1152,899,-1152,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1153,900,-1153,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1154,408,-505,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1155,901,-1155,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1156,902,-1156,elephant_savannah,UNKNOWN SEX,infant,0,UNKNOWN,,
1157,45,45,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1158,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1159,903,-1159,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1160,904,904,dog_wild,UNKNOWN SEX,infant,0,UNKNOWN,,
1161,905,-1161,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1162,906,-1162,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1163,700,-881,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1164,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1165,907,-1165,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1166,908,-1166,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1167,909,-1167,dog_wild,UNKNOWN SEX,infant,0,UNKNOWN,,
1168,910,-1168,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1169,87,-96,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1170,911,-1170,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1171,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1172,912,-1172,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1173,538,-669,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1174,913,-1174,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1175,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1176,914,-1176,giraffe_reticulated,UNKNOWN SEX,infant,0,UNKNOWN,,
1177,794,794,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1178,794,794,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1179,916,-1179,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1180,917,-1180,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1181,107,107,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1182,918,-1182,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1183,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1184,919,919,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1185,920,-1185,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1186,846,-1082,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1187,921,-1187,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1188,922,-1188,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1189,923,-1189,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1190,924,-1190,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1191,925,-1191,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1192,926,-1192,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1193,1239,-1629,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1194,927,-1194,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1195,928,-1195,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1196,929,-1196,person,UNKNOWN SEX,infant,0,UNKNOWN,,
1197,930,-1197,person,UNKNOWN SEX,infant,0,UNKNOWN,,
1198,931,-1198,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1199,932,-1199,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1200,933,-1200,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1201,934,-1201,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1202,935,-1202,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1203,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1204,936,-1204,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1205,180,180,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1206,937,-1206,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1207,938,-1207,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1208,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1209,939,-1209,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1210,940,-1210,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1211,941,-1211,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1212,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1213,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1214,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1215,59,59,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1216,942,-1216,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1217,943,-1217,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1218,944,-1218,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1219,945,-1219,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1220,946,-1220,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1221,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1222,45,45,giraffe_reticulated,UNKNOWN SEX,infant,0,UNKNOWN,,
1223,948,-1223,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1224,949,-1224,giraffe_reticulated,UNKNOWN SEX,infant,0,UNKNOWN,,
1225,950,-1225,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1226,302,302,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1227,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1228,951,-1228,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1229,235,235,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1230,134,134,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1231,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1232,952,-1232,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1233,953,-1233,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1234,954,-1234,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1235,334,334,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1236,955,-1236,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1237,737,-935,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1238,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1239,956,-1239,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1240,957,-1240,person,UNKNOWN SEX,infant,0,UNKNOWN,,
1241,958,-1241,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1242,959,-1242,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1243,568,-710,elephant_savannah,UNKNOWN SEX,infant,0,UNKNOWN,,
1244,960,960,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1245,961,-1245,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1246,45,45,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1247,962,-1247,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1248,963,-1248,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1249,964,-1249,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1250,125,125,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1251,966,-1251,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1252,967,-1252,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1253,968,-1253,giraffe_masai,UNKNOWN SEX,infant,0,UNKNOWN,,
1254,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1255,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1256,969,-1256,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1257,970,970,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1258,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1259,971,-1259,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1260,972,-1260,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1261,65,65,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1262,287,287,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1263,619,-781,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1264,974,-1264,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1265,975,-1265,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1266,212,212,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1267,976,-1267,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1268,578,-722,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1269,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1270,978,-1270,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1271,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1272,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1273,980,-1273,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1274,981,-1274,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1275,982,-1275,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1276,983,-1276,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1277,678,-856,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1278,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1279,984,-1279,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1280,740,-939,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1281,45,45,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1282,986,986,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1283,987,-1283,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1284,988,-1284,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1285,125,125,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1286,619,-781,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1287,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1288,989,-1288,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1289,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1290,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1291,991,-1291,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1292,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1293,993,-1293,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1294,173,173,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1295,994,-1295,whale_shark,UNKNOWN SEX,infant,0,UNKNOWN,,
1296,995,-1296,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1297,948,-1223,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1298,996,-1298,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1299,997,-1299,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1300,998,-1300,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1301,999,-1301,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1302,1000,-1302,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1303,1001,-1303,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1304,1002,-1304,whale_shark,UNKNOWN SEX,infant,0,UNKNOWN,,
1305,1003,-1305,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1306,1004,-1306,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1307,1005,-1307,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1308,1006,-1308,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1309,1007,-1309,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1310,571,-713,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1311,1008,-1311,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1312,45,45,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1313,1009,-1313,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1314,1010,-1314,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1315,173,173,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1316,1011,-1316,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1317,1012,-1317,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1318,1013,-1318,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1319,1014,-1319,whale_shark,UNKNOWN SEX,infant,0,UNKNOWN,,
1320,1015,-1320,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1321,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1322,1016,-1322,giraffe_reticulated,UNKNOWN SEX,infant,0,UNKNOWN,,
1323,855,-1095,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1324,1017,-1324,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1325,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1326,1018,-1326,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1327,864,864,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1328,317,-389,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1329,246,246,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1330,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1331,1019,-1331,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1332,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1333,1020,-1333,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1334,925,-1191,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1335,1021,-1335,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1336,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1337,1022,-1337,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1338,1023,-1338,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1339,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1340,732,-929,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1341,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1342,260,-318,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1343,1026,-1343,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1344,1027,-1344,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1345,1028,-1345,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1346,19,19,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1347,1030,1030,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1348,1031,-1348,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1349,1032,1032,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1350,45,45,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1351,1033,-1351,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1352,1034,-1352,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1353,1035,-1353,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1354,1036,-1354,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1355,1037,-1355,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1356,703,-885,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1357,1038,-1357,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1358,455,455,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1359,1039,-1359,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1360,1040,-1360,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1361,1041,-1361,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1362,1042,-1362,lion,UNKNOWN SEX,infant,0,UNKNOWN,,
1363,287,287,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1364,1043,-1364,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1365,45,45,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
1366,1044,-1366,zebra_plains,UNKNOWN SEX,infant,0,UNKNOWN,,
1367,1045,-1367,zebra_grevys,UNKNOWN SEX,infant,0,UNKNOWN,,
