num_images,all_bayesian_sparse,giraffes_bayesian_sparse,zebras_bayesian_sparse,all_bayesian_non_sparse,giraffes_bayesian_non_sparse,zebras_bayesian_non_sparse,all_bayesian_non_zero,giraffes_bayesian_non_zero,zebras_bayesian_non_zero,all_bayesian_abv_mean,giraffes_bayesian_abv_mean,zebras_bayesian_abv_mean,all_logistic_sparse,giraffes_logistic_sparse,zebras_logistic_sparse,all_logistic_non_sparse,giraffes_logistic_non_sparse,zebras_logistic_non_sparse,all_logistic_non_zero,giraffes_logistic_non_zero,zebras_logistic_non_zero,all_logistic_abv_mean,giraffes_logistic_abv_mean,zebras_logistic_abv_mean,all_svm_sparse,giraffes_svm_sparse,zebras_svm_sparse,all_svm_non_sparse,giraffes_svm_non_sparse,zebras_svm_non_sparse,all_svm_non_zero,giraffes_svm_non_zero,zebras_svm_non_zero,all_svm_abv_mean,giraffes_svm_abv_mean,zebras_svm_abv_mean,all_dtree_sparse,giraffes_dtree_sparse,zebras_dtree_sparse,all_dtree_non_sparse,giraffes_dtree_non_sparse,zebras_dtree_non_sparse,all_dtree_non_zero,giraffes_dtree_non_zero,zebras_dtree_non_zero,all_dtree_abv_mean,giraffes_dtree_abv_mean,zebras_dtree_abv_mean,all_random_forests_sparse,giraffes_random_forests_sparse,zebras_random_forests_sparse,all_random_forests_non_sparse,giraffes_random_forests_non_sparse,zebras_random_forests_non_sparse,all_random_forests_non_zero,giraffes_random_forests_non_zero,zebras_random_forests_non_zero,all_random_forests_abv_mean,giraffes_random_forests_abv_mean,zebras_random_forests_abv_mean,all_ada_boost_sparse,giraffes_ada_boost_sparse,zebras_ada_boost_sparse,all_ada_boost_non_sparse,giraffes_ada_boost_non_sparse,zebras_ada_boost_non_sparse,all_ada_boost_non_zero,giraffes_ada_boost_non_zero,zebras_ada_boost_non_zero,all_ada_boost_abv_mean,giraffes_ada_boost_abv_mean,zebras_ada_boost_abv_mean,all_bayesian_sparse_err,giraffes_bayesian_sparse_err,zebras_bayesian_sparse_err,all_bayesian_non_sparse_err,giraffes_bayesian_non_sparse_err,zebras_bayesian_non_sparse_err,all_bayesian_non_zero_err,giraffes_bayesian_non_zero_err,zebras_bayesian_non_zero_err,all_bayesian_abv_mean_err,giraffes_bayesian_abv_mean_err,zebras_bayesian_abv_mean_err,all_logistic_sparse_err,giraffes_logistic_sparse_err,zebras_logistic_sparse_err,all_logistic_non_sparse_err,giraffes_logistic_non_sparse_err,zebras_logistic_non_sparse_err,all_logistic_non_zero_err,giraffes_logistic_non_zero_err,zebras_logistic_non_zero_err,all_logistic_abv_mean_err,giraffes_logistic_abv_mean_err,zebras_logistic_abv_mean_err,all_svm_sparse_err,giraffes_svm_sparse_err,zebras_svm_sparse_err,all_svm_non_sparse_err,giraffes_svm_non_sparse_err,zebras_svm_non_sparse_err,all_svm_non_zero_err,giraffes_svm_non_zero_err,zebras_svm_non_zero_err,all_svm_abv_mean_err,giraffes_svm_abv_mean_err,zebras_svm_abv_mean_err,all_dtree_sparse_err,giraffes_dtree_sparse_err,zebras_dtree_sparse_err,all_dtree_non_sparse_err,giraffes_dtree_non_sparse_err,zebras_dtree_non_sparse_err,all_dtree_non_zero_err,giraffes_dtree_non_zero_err,zebras_dtree_non_zero_err,all_dtree_abv_mean_err,giraffes_dtree_abv_mean_err,zebras_dtree_abv_mean_err,all_random_forests_sparse_err,giraffes_random_forests_sparse_err,zebras_random_forests_sparse_err,all_random_forests_non_sparse_err,giraffes_random_forests_non_sparse_err,zebras_random_forests_non_sparse_err,all_random_forests_non_zero_err,giraffes_random_forests_non_zero_err,zebras_random_forests_non_zero_err,all_random_forests_abv_mean_err,giraffes_random_forests_abv_mean_err,zebras_random_forests_abv_mean_err,all_ada_boost_sparse_err,giraffes_ada_boost_sparse_err,zebras_ada_boost_sparse_err,all_ada_boost_non_sparse_err,giraffes_ada_boost_non_sparse_err,zebras_ada_boost_non_sparse_err,all_ada_boost_non_zero_err,giraffes_ada_boost_non_zero_err,zebras_ada_boost_non_zero_err,all_ada_boost_abv_mean_err,giraffes_ada_boost_abv_mean_err,zebras_ada_boost_abv_mean_err
57,3893.4,100.0,3784.827586206897,3545.625,94.0,3477.4193548387098,3850.0,98.0,3751.142857142857,3559.090909090909,108.0,3430.0,3532.78125,116.0,3441.0,3670.3125,116.0,3581.333333333333,3703.0,116.0,3616.413793103448,3857.666666666666,116.0,3776.25,3778.064516129032,104.0,3751.7586206896553,3665.0,112.0,3616.5517241379307,3759.58064516129,104.0,3733.2413793103447,3320.8285714285716,85.5,3268.4545454545455,3131.134615384615,189.33333333333331,2953.9591836734694,3580.8695652173915,245.0,3334.090909090909,3047.2452830188677,177.5,2904.6938775510207,2828.350877192983,138.0,2646.818181818182,3148.6,120.0,3021.315789473684,3722.666666666666,240.0,3509.875,3535.0,157.5,3391.9117647058824,3975.8,145.0,3851.151515151515,3281.3076923076924,128.0,3142.054054054054,3126.975,106.66666666666669,3051.2432432432433,3348.631578947369,128.0,3210.666666666666,3109.675,98.33333333333331,3055.783783783784,-7.552486187845306,43.50282485875706,-9.135743546911684,2.0545580110497235,46.89265536723164,-0.27160769431112314,-6.353591160220994,44.632768361581924,-8.164442247487223,1.6825715720743366,38.983050847457626,1.0957324106113033,2.4093577348066297,34.463276836158194,0.7785467128027682,-1.3898480662983423,34.463276836158194,-3.267973856209142,-2.292817679558011,34.463276836158194,-4.2795211390844266,-6.565377532228344,34.463276836158194,-8.88840830449827,-4.366423097487077,41.24293785310734,-8.182197828421435,-1.2430939226519335,36.72316384180791,-4.283498389213688,-3.8558189271074528,41.24293785310734,-7.648251998568185,8.264404104183104,51.69491525423729,5.753905840411029,13.504568635784121,-6.967984934086618,14.822399548054516,1.080951237088633,-38.4180790960452,3.861277131173327,15.821953507766086,-0.2824858757062147,16.242967775345424,21.868760298536383,22.033898305084744,23.67882982069833,13.022099447513813,32.20338983050848,12.88016754689492,-2.836095764272543,-35.59322033898305,-1.2074682814302191,2.348066298342541,11.016949152542372,2.1940090915258814,-9.82872928176796,18.07909604519774,-11.048198245430076,9.356141096472586,27.683615819209038,9.39867202842981,13.619475138121548,39.73634651600752,12.01720751893762,7.496365222448375,27.683615819209038,7.420222991157265,14.097375690607729,44.44444444444446,11.88628074441222
58,3827.25,102.0,3710.903225806452,3630.625,102.0,3542.709677419354,3988.1379310344832,102.0,3877.714285714286,3535.6470588235293,84.0,3481.625,3639.9375,116.0,3549.733333333333,3713.34375,116.0,3625.2,3677.6875,118.0,3582.8,3954.5,116.0,3875.5,3764.28125,112.0,3712.0,3732.548387096774,112.0,3685.3793103448274,3843.225806451613,112.0,3797.4482758620693,3394.8,85.5,3343.818181818182,3184.615384615385,189.33333333333331,3008.2244897959185,3657.8260869565215,248.5,3404.4545454545455,3045.0,177.5,2899.058823529412,2840.0,138.0,2658.642857142857,3145.0,120.0,3016.666666666666,3659.7352941176473,240.0,3449.5151515151515,3478.135135135135,157.5,3333.942857142857,4075.0857142857135,145.0,3950.5454545454545,3200.487804878049,128.0,3059.6923076923076,3063.238095238096,106.66666666666669,2981.5384615384614,3262.275,128.0,3122.3684210526317,3111.5853658536585,98.33333333333331,3055.5263157894733,-5.725138121546961,42.3728813559322,-7.004129925214883,-0.29350828729281764,42.3728813559322,-2.154258287755311,-10.16955610592495,42.3728813559322,-11.814137419673754,2.330191745206373,52.54237288135593,-0.39287773933102654,-0.5507596685082873,34.463276836158194,-2.356785851595534,-2.578556629834254,34.463276836158194,-4.5328719723183335,-1.5935773480662982,33.333333333333336,-3.310265282583627,-9.240331491712707,34.463276836158194,-11.75028835063437,-3.9856698895027622,36.72316384180791,-7.035755478662053,-3.1090714667617165,36.72316384180791,-6.268146203714748,-6.1664587417572685,36.72316384180791,-9.499661933739022,6.220994475138116,51.69491525423729,3.5807906050120537,12.027199320016981,-6.967984934086618,13.257656003577896,-1.0449195291856772,-40.3954802259887,1.8323372129600493,15.883977900552486,-0.2824858757062147,16.405454915530214,21.546961325966848,22.033898305084744,23.33786455758775,13.121546961325965,32.20338983050848,13.014225297962339,-1.097660058498544,-35.59322033898305,0.5330117786865196,3.918918918918923,11.016949152542372,3.865546218487397,-12.571428571428548,18.07909604519774,-13.914228793121525,11.588734671877104,27.683615819209038,11.773578209564372,15.380163114969726,39.73634651600752,14.027149321266972,9.881906077348063,27.683615819209038,9.966308504826076,14.044603153213854,44.44444444444446,11.893704850361209
59,3887.0,106.0,3760.193548387097,3612.121212121212,108.0,3507.9375,4055.172413793103,104.0,3938.714285714286,3695.0,87.0,3632.25,3680.4375,118.0,3586.6,3739.787878787879,120.0,3638.58064516129,3776.5,120.0,3677.4,3894.870967741936,118.0,3805.206896551724,3818.125,114.0,3762.0333333333333,3816.0,112.0,3770.896551724138,3818.125,114.0,3762.0333333333333,3460.2571428571428,116.0,3384.2424242424236,3098.464285714286,189.33333333333331,2919.698113207547,3698.695652173913,252.0,3440.7272727272725,3092.5454545454545,177.5,2947.137254901961,2896.9827586206898,140.0,2710.125,3168.0,122.0,3034.0,3605.7714285714287,122.0,3495.818181818182,3504.631578947369,160.0,3353.527777777778,4029.75,147.5,3897.117647058824,3302.9268292682927,128.0,3160.5384615384614,3119.238095238096,108.33333333333331,3034.1538461538457,3367.2,128.0,3225.7894736842104,3102.285714285714,98.33333333333331,3043.0256410256407,-7.375690607734806,40.112994350282484,-8.425419503664852,0.21764607399966818,38.983050847457626,-1.1516003460207613,-12.021337397599524,41.24293785310734,-13.573076289339268,-2.071823204419889,50.847457627118644,-4.736159169550173,-1.6695441988950275,33.333333333333336,-3.4198385236447493,-3.3090574250795295,32.20338983050848,-4.918703724373985,-4.323204419889502,32.20338983050848,-6.038062283737027,-7.5931206558545865,33.333333333333336,-9.723382253509925,-5.473066298342541,35.59322033898305,-8.478469819300269,-5.414364640883978,36.72316384180791,-8.734041283856348,-5.473066298342541,35.59322033898305,-8.478469819300269,4.412786108918708,34.463276836158194,2.4151550103107393,14.40706393054459,-6.967984934086618,15.810319688363695,-2.1739130434782594,-42.3728813559322,0.786410821012903,14.570567553992968,-0.2824858757062147,15.019110296944605,19.972851971804147,20.903954802259886,21.853373702422147,12.486187845303867,31.073446327683616,12.51441753171857,0.3930544593527979,31.073446327683616,-0.8021390374331598,3.186972957255006,9.6045197740113,3.3008137895681133,-11.319060773480663,16.666666666666668,-12.37363457493725,8.758927368279204,27.683615819209038,8.86567296601899,13.833201789002876,38.79472693032016,12.509981368112868,6.983425414364645,27.683615819209038,6.984155891458754,14.30149960536701,44.44444444444446,12.254162600183372
60,3867.39393939394,108.0,3734.6875,3614.7647058823527,112.0,3500.181818181818,3754.9696969696975,106.0,3630.0,3740.0,88.5,3674.0,3738.8125,118.0,3646.4,3850.090909090909,120.0,3749.4193548387098,3697.2727272727284,120.0,3595.3548387096776,3872.8125,118.0,3779.266666666667,3732.2424242424236,114.0,3671.83870967742,3997.2580645161293,116.0,3943.8620689655168,3732.2424242424236,114.0,3671.83870967742,3526.285714285714,120.0,3441.2727272727275,3129.157894736842,189.33333333333331,2950.0,3639.416666666666,252.0,3399.304347826087,3106.392857142857,177.5,2959.615384615385,2942.0689655172414,175.0,2742.5714285714284,3162.7272727272725,122.0,3026.285714285714,3697.571428571429,124.0,3582.909090909091,3466.6923076923076,160.0,3315.351351351351,4122.027777777777,147.5,3989.117647058824,3415.829268292683,128.0,3273.0769230769233,3184.738095238096,108.33333333333331,3100.3076923076924,3482.7,128.0,3341.052631578948,3119.0930232558144,106.66666666666669,3036.0,-6.8340867235895,38.983050847457626,-7.689950980392157,0.144621384465395,36.72316384180791,-0.9279647687952138,-3.7284446676712,40.112994350282484,-4.671280276816609,-3.3149171270718227,50.0,-5.94002306805075,-3.282113259668508,33.333333333333336,-5.1441753171857005,-6.356102461074834,32.20338983050848,-8.114744949213083,-2.1346057257659776,32.20338983050848,-3.6722848532202295,-6.983770718232043,33.333333333333336,-8.975394079200314,-3.1006194542105954,35.59322033898305,-5.877702124493078,-10.421493494920696,34.463276836158194,-13.721512945949156,-3.1006194542105954,35.59322033898305,-5.877702124493078,2.588792423046568,32.20338983050848,0.7706826045926333,13.559174178540273,-6.967984934086618,14.936562860438293,-0.5363720073664657,-42.3728813559322,1.9808434882904558,14.188042620363069,-0.2824858757062147,14.659302635081165,18.727376643170125,1.1299435028248588,20.91777887625639,12.631843294826725,31.073446327683616,12.73685944966222,-2.1428571428571517,29.943502824858758,-3.3134109258676756,4.235019124521888,9.6045197740113,4.401633467377429,-13.868170656844677,16.666666666666668,-15.02646041115409,5.640075461528091,27.683615819209038,5.62061928843935,12.023809523809506,38.79472693032016,10.60243101765593,3.792817679558016,27.683615819209038,3.6605354215989627,13.837209302325569,39.73634651600752,12.456747404844291
61,3833.117647058824,114.0,3684.9696969696975,3512.432432432432,114.0,3390.555555555556,3886.363636363637,112.0,3744.40625,3846.7058823529414,90.0,3777.1875,3695.0,120.0,3593.935483870968,3870.5882352941176,124.0,3756.65625,3815.303030303031,120.0,3715.161290322581,3813.818181818182,120.0,3711.709677419354,3700.8235294117653,116.0,3631.84375,4042.903225806452,120.0,3979.4482758620693,3705.7058823529414,118.0,3631.84375,3500.0,120.0,3411.6176470588234,3180.736842105264,192.0,3000.777777777778,3576.76,192.0,3395.0,3145.0,177.5,2999.019230769231,2916.1,175.0,2729.586206896552,3159.2,128.0,3009.255813953489,3685.111111111111,124.0,3568.2352941176473,3528.0,165.0,3366.7027027027025,4202.5,147.5,4070.5882352941176,3361.1627906976746,128.0,3216.0975609756097,3183.6279069767443,108.33333333333331,3096.7,3423.452380952381,128.0,3279.15,3183.6279069767443,111.66666666666669,3096.7,-5.887227819304527,35.59322033898305,-6.256334976058174,2.971479767059888,35.59322033898305,2.23311546840957,-7.358111501757926,36.72316384180791,-7.970191753171857,-6.262593435164128,49.152542372881356,-8.915441176470589,-2.071823204419889,32.20338983050848,-3.6313576664062226,-6.9223269418264515,29.943502824858758,-8.323421280276817,-5.395111334337871,32.20338983050848,-7.1269114856568905,-5.354093420391767,32.20338983050848,-7.0273840086318975,-2.2326941826454507,34.463276836158194,-4.724444925028835,-11.682409552664422,32.20338983050848,-14.747643479298423,-2.3675658108547357,33.333333333333336,-4.724444925028835,3.3149171270718227,32.20338983050848,1.625788723794019,12.134341378307628,-8.474576271186441,13.472382417019094,1.1944751381215408,-8.474576271186441,2.104959630911188,13.121546961325965,-0.2824858757062147,13.523090231567735,19.44475138121547,1.1299435028248588,21.292208566996766,12.729281767955806,27.683615819209038,13.227917706070098,-1.7986494782074822,29.943502824858758,-2.890291064522702,2.5414364640883975,6.779661016949152,2.9209139935783597,-16.091160220994475,16.666666666666668,-17.375669991179862,7.150199151997938,27.683615819209038,7.263622809238476,12.054477707824743,38.79472693032016,10.706459054209924,5.429492238884497,27.683615819209038,5.445501730103803,12.054477707824743,36.91148775894538,10.706459054209924
62,3886.029411764706,114.0,3737.848484848485,3654.8108108108113,114.0,3529.777777777778,3863.8235294117653,116.0,3711.0303030303025,3867.058823529412,91.5,3793.125,3812.121212121212,120.0,3710.903225806452,3925.2352941176473,126.0,3806.0,3881.181818181818,120.0,3781.7419354838707,3743.529411764706,120.0,3638.25,3792.558823529412,120.0,3714.25,4124.129032258064,122.0,4056.7241379310335,3770.117647058824,120.0,3691.875,3532.666666666666,124.0,3435.8823529411766,3164.1379310344832,192.0,2984.018181818182,3600.96,194.66666666666663,3415.0,3193.25,177.5,3047.230769230769,2916.0,175.0,2730.2711864406783,3213.333333333333,130.0,3058.511627906977,3745.833333333334,126.0,3623.941176470588,3608.615384615385,165.0,3446.864864864865,4240.166666666667,150.0,4102.764705882353,3414.046511627907,132.0,3268.682926829268,3170.4545454545455,108.33333333333331,3081.414634146341,3477.5,132.0,3332.95,3252.837209302325,111.66666666666669,3167.5,-7.348878778030548,35.59322033898305,-7.781098179022059,-0.961624608033461,35.59322033898305,-1.7813661412277344,-6.7354566135846765,34.463276836158194,-7.007794205026025,-6.824829379265529,48.30508474576271,-9.375,-5.30721580445337,32.20338983050848,-7.004129925214883,-8.431914202144952,28.8135593220339,-9.746251441753172,-7.214967353088895,32.20338983050848,-9.04676861256836,-3.412414689632758,32.20338983050848,-4.909169550173011,-4.766818329541772,32.20338983050848,-7.100634371395617,-13.92621636072001,31.073446327683616,-16.975897864216652,-4.146896327591819,32.20338983050848,-6.45544982698962,2.4125230202578436,29.943502824858758,0.9261143903928323,12.592874833301567,-8.474576271186441,13.955646429694873,0.5259668508287282,-9.981167608286231,1.5282583621683967,11.78867403314917,-0.2824858757062147,12.13290746162719,19.447513812154696,1.1299435028248588,21.272457138388745,11.233885819521186,26.55367231638418,11.807623186073325,-3.476058931860053,28.8135593220339,-4.496573715991575,0.3144921376965411,6.779661016949152,0.6094329623741346,-17.131675874769805,15.254237288135593,-18.30348056177489,5.689322883206989,25.423728813559322,5.747320448983041,12.418382722250124,38.79472693032016,11.14721354826006,3.93646408839779,25.423728813559322,3.894175317185703,10.142618527560083,36.91148775894538,8.664936562860438
63,3800.0,116.0,3646.457142857143,3598.0,87.0,3541.6216216216217,3984.058823529412,118.0,3824.0,3669.162162162162,93.0,3579.4285714285716,3772.058823529412,120.0,3668.78125,3903.4285714285716,126.0,3781.333333333334,3952.787878787879,120.0,3854.2903225806454,3905.529411764706,124.0,3789.9375,3742.457142857143,120.0,3660.363636363637,3902.6764705882347,124.0,3814.375,3742.457142857143,120.0,3660.363636363637,3526.2972972972966,126.0,3422.4,3211.0689655172414,192.0,3030.036363636364,3557.75,194.66666666666663,3369.795918367347,3110.254237288136,180.0,2960.7272727272725,2944.0,175.0,2757.2,3260.666666666666,132.0,3101.6046511627906,3754.45945945946,132.0,3615.4285714285716,3698.871794871795,167.5,3530.918918918919,4119.5,150.0,3978.0,3511.6279069767443,132.0,3365.463414634147,3102.0652173913045,108.33333333333331,3008.186046511628,3577.261904761905,132.0,3432.0,3048.127659574468,111.66666666666669,2952.3636363636365,-4.972375690607734,34.463276836158194,-5.145823035096396,0.6077348066298343,50.847457627118644,-2.1228841298045467,-10.056873578160557,33.333333333333336,-10.265282583621683,-1.3580707779602783,47.45762711864407,-3.213049925852698,-4.200519987000336,32.20338983050848,-5.789540080738178,-7.829518547750595,28.8135593220339,-9.03498654363708,-9.193035325632016,32.20338983050848,-11.138705956766014,-7.887552811179719,29.943502824858758,-9.283088235294118,-3.3827940015785365,32.20338983050848,-5.5468176575443175,-7.808742281442946,29.943502824858758,-9.987745098039216,-3.3827940015785365,32.20338983050848,-5.5468176575443175,2.588472450350922,28.8135593220339,1.3148788927335615,11.29643741665079,-8.474576271186441,12.628709237705765,1.719613259668508,-9.981167608286231,2.831720923663582,14.081374660548722,-1.694915254237288,14.627241270839892,18.67403314917127,1.1299435028248588,20.495963091118806,9.926335174953975,25.423728813559322,10.565033126793812,-3.714349708824863,25.423728813559322,-4.251112209589722,-2.178778863861738,5.367231638418079,-1.8142710184232753,-13.798342541436464,15.254237288135593,-14.705882352941176,2.99370422716176,25.423728813559322,2.9566489436520524,14.307590679798217,38.79472693032016,13.25876451811915,1.1806103656932307,25.423728813559322,1.0380622837370241,15.7975784647937,36.91148775894538,14.868407255950505
64,3742.2972972972975,118.0,3584.972222222222,3685.769230769231,87.0,3630.3243243243237,3917.542857142857,120.0,3753.441176470588,3693.081081081081,93.0,3604.285714285714,3819.4117647058815,120.0,3717.0,3937.0,126.0,3811.2941176470586,4014.39393939394,120.0,3916.451612903226,3975.8823529411766,124.0,3861.0,3818.4,124.0,3728.2424242424236,3943.3823529411766,124.0,3856.875,3818.4,124.0,3728.2424242424236,3586.2432432432433,126.0,3482.5714285714284,3258.4655172413795,192.0,3077.2363636363634,3649.1538461538457,194.66666666666663,3460.816326530612,3182.1355932203387,180.0,3032.7272727272725,2971.7460317460323,175.0,2783.901639344262,3275.543478260869,134.0,3110.931818181818,3804.5135135135133,132.0,3665.2,3620.829268292683,167.5,3452.205128205129,4063.102564102564,150.0,3919.567567567568,3420.5333333333333,132.0,3273.9069767441856,3071.666666666666,130.0,2957.866666666667,3480.9545454545455,132.0,3334.9285714285716,3084.468085106383,111.66666666666669,2989.431818181818,-3.3783783783783843,33.333333333333336,-3.3729014481609623,-1.8168295792605231,50.847457627118644,-4.68063218928269,-8.219415943172844,32.20338983050848,-8.230714431101148,-2.018814394504995,47.45762711864407,-3.929807217004447,-5.508612284692859,32.20338983050848,-7.179930795847751,-8.756906077348066,28.8135593220339,-9.898907659949785,-10.894860204252485,32.20338983050848,-12.931130706552072,-9.83100422489438,29.943502824858758,-11.332179930795848,-5.480662983425416,29.943502824858758,-7.50410681206527,-8.933214169645762,29.943502824858758,-11.213235294117647,-5.480662983425416,29.943502824858758,-7.50410681206527,0.9325070927280844,28.8135593220339,-0.420168067226887,9.987140407696698,-8.474576271186441,11.267694243472796,-0.8053548661283352,-9.981167608286231,0.2071416802014977,12.095701844742024,-1.694915254237288,12.551116703365844,17.90756818381126,1.1299435028248588,19.72601962675138,9.515373528705274,24.293785310734464,10.29608367411136,-5.097058384351196,25.423728813559322,-5.6862745098039165,-0.022907963886272985,5.367231638418079,0.4554461301865958,-12.240402323275246,15.254237288135593,-13.020979456965627,5.510128913443831,25.423728813559322,5.596684638287612,15.147329650092097,26.55367231638418,14.709727028066125,3.8410346559517814,25.423728813559322,3.837123084527925,14.793699306453505,36.91148775894538,13.799543881723817
65,3632.8205128205127,124.0,3462.7894736842104,3723.717948717949,90.0,3660.0,3891.5,124.0,3718.0857142857135,3775.135135135135,93.0,3686.657142857143,3800.0,124.0,3684.2727272727284,3901.7297297297296,126.0,3775.028571428572,4028.8235294117653,124.0,3916.0,4035.2352941176473,124.0,3921.65625,3683.6315789473683,105.0,3660.0,3740.918918918919,130.0,3629.142857142857,3757.243243243243,126.0,3655.0,3651.351351351351,126.0,3548.114285714286,3212.5,192.0,3030.701754385965,3647.0566037735853,194.66666666666663,3458.0,3220.4576271186443,180.0,3071.2,2922.6923076923076,177.5,2733.1111111111113,3313.913043478261,136.0,3144.7727272727275,3744.605263157895,132.0,3604.944444444444,3513.860465116279,167.5,3344.1951219512193,4122.615384615385,152.5,3975.243243243243,3434.0,132.0,3287.720930232558,3111.875,130.0,2998.8,3494.659090909091,132.0,3349.0,3032.7346938775513,111.66666666666669,2933.608695652174,-0.3541578127213454,29.943502824858758,0.15024585685667802,-2.8651367049157233,49.152542372881356,-5.536332179930796,-7.499999999999999,29.943502824858758,-7.211237436150908,-4.285500970583839,47.45762711864407,-6.304992585269401,-4.972375690607734,29.943502824858758,-6.236237810632306,-7.782589219053302,28.8135593220339,-8.853188334157206,-11.293467663308434,29.943502824858758,-12.918108419838523,-11.470588235294123,29.943502824858758,-13.081206747404844,-1.7577784239604508,40.67796610169491,-5.536332179930796,-3.3403016275944526,26.55367231638418,-4.646564508156196,-3.7912498133492507,28.8135593220339,-5.392156862745098,-0.8660594295953256,28.8135593220339,-2.310100510792557,11.256906077348065,-8.474576271186441,12.609522653230531,-0.7474199937454493,-9.981167608286231,0.28835063437139563,11.037082123794356,-1.694915254237288,11.441753171856984,19.262643433914153,-0.2824858757062147,21.19056773036011,8.455440787893343,23.163841807909606,9.320278913704513,-3.442134341378315,25.423728813559322,-3.948801742919374,2.93203135037903,5.367231638418079,3.569921512363918,-13.884402889927754,13.841807909604519,-14.626391096979322,5.138121546961326,25.423728813559322,5.198358413132693,14.03660220994475,26.55367231638418,13.529411764705877,3.4624560522350554,25.423728813559322,3.431372549019608,16.22279851166985,36.91148775894538,15.409207161125318
66,3715.230769230769,126.0,3539.578947368421,3737.475,90.0,3671.105263157895,3926.694444444444,124.0,3753.885714285714,3900.0,93.0,3811.6,3851.885714285714,126.0,3731.878787878788,4026.4864864864867,126.0,3900.285714285714,3988.4,124.0,3872.848484848485,4005.0857142857135,124.0,3889.181818181818,3739.078947368421,106.66666666666669,3711.942857142857,3627.6923076923076,130.0,3511.2972972972966,3739.078947368421,106.66666666666669,3711.942857142857,3649.0,126.0,3543.75,3137.6129032258063,192.0,2956.694915254237,3538.285714285714,197.33333333333331,3343.5094339622638,3246.101694915254,180.0,3097.145454545455,2965.384615384615,180.0,2774.968253968254,3389.872340425532,136.0,3218.6,3619.2,132.0,3478.0,3489.659090909091,167.5,3319.0476190476197,4214.153846153846,152.5,4067.027027027027,3398.043478260869,132.0,3251.840909090909,3233.333333333333,132.0,3116.933333333333,3456.444444444445,132.0,3310.744186046511,2916.9811320754716,111.66666666666669,2811.9,-2.6306842328941724,28.8135593220339,-2.063983488132088,-3.245165745856351,49.152542372881356,-5.856553147574828,-8.472222222222205,29.943502824858758,-8.243532707200522,-7.734806629834254,47.45762711864407,-9.90772779700115,-6.405682715074976,28.8135593220339,-7.608961588200346,-11.228908466477531,28.8135593220339,-12.464985994397757,-10.176795580110499,29.943502824858758,-11.6738317430359,-10.637726913969985,29.943502824858758,-12.144804445842503,-3.2894736842105194,39.73634651600752,-7.034107760751358,-0.21249468763280724,26.55367231638418,-1.248480314224239,-3.2894736842105194,39.73634651600752,-7.034107760751358,-0.8011049723756906,28.8135593220339,-2.184256055363322,13.325610408126895,-8.474576271186441,14.743514554376096,2.257300710339386,-11.487758945386053,3.5896933690235366,10.328682460904584,-1.694915254237288,10.693614344133366,18.083297917552077,-1.694915254237288,19.98361436077699,6.357117667802983,23.163841807909606,7.19146482122261,0.022099447513817178,25.423728813559322,-0.28835063437139563,3.6005775991963813,5.367231638418079,4.295051353874864,-16.41308967275817,13.841807909604519,-17.27298232488544,6.131395628152788,25.423728813559322,6.232961098878056,10.681399631675882,25.423728813559322,10.123029603998473,4.518109269490475,25.423728813559322,4.534481371207872,19.42041071614719,36.91148775894538,18.918685121107263
